OFFICE&&ORIGIN.CODE,OFFICE&&ORIGIN.CODE_illicit_sum,OFFICE&&ORIGIN.CODE_illicit_rate
OFFICE122&&CNTRY321,0,0.0
OFFICE122&&CNTRY322,0,0.0
OFFICE122&&CNTRY323,2,0.6666666666666666
OFFICE122&&CNTRY334,1,1.0
OFFICE122&&CNTRY335,0,0.0
OFFICE122&&CNTRY351,2,0.6666666666666666
OFFICE122&&CNTRY364,1,0.3333333333333333
OFFICE122&&CNTRY376,1,0.043478260869565216
OFFICE122&&CNTRY389,0,0.0
OFFICE122&&CNTRY390,2,0.6666666666666666
OFFICE122&&CNTRY393,1,0.25
OFFICE122&&CNTRY407,0,0.0
OFFICE122&&CNTRY409,0,0.0
OFFICE122&&CNTRY415,2,0.5
OFFICE122&&CNTRY429,1,0.5
OFFICE122&&CNTRY438,1,0.5
OFFICE122&&CNTRY445,1,0.2
OFFICE122&&CNTRY454,2,0.13333333333333333
OFFICE122&&CNTRY456,0,0.0
OFFICE122&&CNTRY480,1,1.0
OFFICE122&&CNTRY485,0,0.0
OFFICE122&&CNTRY527,0,0.0
OFFICE122&&CNTRY528,1,1.0
OFFICE122&&CNTRY554,1,1.0
OFFICE122&&CNTRY555,0,0.0
OFFICE122&&CNTRY558,3,1.0
OFFICE122&&CNTRY562,3,0.42857142857142855
OFFICE122&&CNTRY576,0,0.0
OFFICE122&&CNTRY615,0,0.0
OFFICE122&&CNTRY618,0,0.0
OFFICE122&&CNTRY627,1,0.25
OFFICE122&&CNTRY644,0,0.0
OFFICE122&&CNTRY652,4,0.16666666666666666
OFFICE122&&CNTRY653,0,0.0
OFFICE122&&CNTRY654,0,0.0
OFFICE122&&CNTRY674,1,0.25
OFFICE122&&CNTRY680,0,0.0
OFFICE122&&CNTRY687,0,0.0
OFFICE122&&CNTRY689,3,1.0
OFFICE122&&CNTRY701,1,0.3333333333333333
OFFICE122&&CNTRY709,1,0.3333333333333333
OFFICE122&&CNTRY713,0,0.0
OFFICE122&&CNTRY716,0,0.0
OFFICE122&&CNTRY747,1,0.3333333333333333
OFFICE122&&CNTRY748,1,0.3333333333333333
OFFICE122&&CNTRY756,1,0.3333333333333333
OFFICE122&&CNTRY759,2,0.5
OFFICE122&&CNTRY764,0,0.0
OFFICE122&&CNTRY770,3,1.0
OFFICE122&&CNTRY785,0,0.0
OFFICE122&&CNTRY819,0,0.0
OFFICE122&&CNTRY825,2,0.06896551724137931
OFFICE122&&CNTRY830,1,0.3333333333333333
OFFICE122&&CNTRY837,1,0.5
OFFICE122&&CNTRY846,2,0.1111111111111111
OFFICE122&&CNTRY859,2,0.6666666666666666
OFFICE122&&CNTRY863,1,0.5
OFFICE122&&CNTRY866,1,1.0
OFFICE122&&CNTRY881,1,0.16666666666666666
OFFICE122&&CNTRY884,0,0.0
OFFICE122&&CNTRY915,1,1.0
OFFICE122&&CNTRY917,1,0.5
OFFICE122&&CNTRY920,1,0.14285714285714285
OFFICE122&&CNTRY959,2,0.6666666666666666
OFFICE122&&CNTRY962,1,0.3333333333333333
OFFICE122&&CNTRY975,1,0.5
OFFICE122&&CNTRY976,2,0.06666666666666667
OFFICE122&&CNTRY994,2,0.04081632653061224
OFFICE122&&CNTRY995,1,0.5
OFFICE123&&CNTRY113,0,0.0
OFFICE123&&CNTRY123,4,0.3333333333333333
OFFICE123&&CNTRY125,1,1.0
OFFICE123&&CNTRY138,1,0.5
OFFICE123&&CNTRY139,0,0.0
OFFICE123&&CNTRY140,0,0.0
OFFICE123&&CNTRY153,0,0.0
OFFICE123&&CNTRY171,1,0.5
OFFICE123&&CNTRY209,1,1.0
OFFICE123&&CNTRY215,1,1.0
OFFICE123&&CNTRY234,1,0.5
OFFICE123&&CNTRY236,0,0.0
OFFICE123&&CNTRY252,2,0.6666666666666666
OFFICE123&&CNTRY263,0,0.0
OFFICE123&&CNTRY264,1,0.3333333333333333
OFFICE123&&CNTRY276,1,1.0
OFFICE123&&CNTRY277,0,0.0
OFFICE123&&CNTRY284,0,0.0
OFFICE123&&CNTRY316,0,0.0
OFFICE123&&CNTRY317,0,0.0
OFFICE123&&CNTRY322,0,0.0
OFFICE123&&CNTRY323,0,0.0
OFFICE123&&CNTRY334,1,0.5
OFFICE123&&CNTRY335,0,0.0
OFFICE123&&CNTRY351,0,0.0
OFFICE123&&CNTRY364,1,0.5
OFFICE123&&CNTRY376,2,0.18181818181818182
OFFICE123&&CNTRY389,1,1.0
OFFICE123&&CNTRY390,1,0.3333333333333333
OFFICE123&&CNTRY409,0,0.0
OFFICE123&&CNTRY415,0,0.0
OFFICE123&&CNTRY438,1,0.5
OFFICE123&&CNTRY454,2,0.6666666666666666
OFFICE123&&CNTRY456,1,0.3333333333333333
OFFICE123&&CNTRY480,1,1.0
OFFICE123&&CNTRY485,1,1.0
OFFICE123&&CNTRY527,0,0.0
OFFICE123&&CNTRY528,1,1.0
OFFICE123&&CNTRY554,0,0.0
OFFICE123&&CNTRY555,1,0.5
OFFICE123&&CNTRY562,0,0.0
OFFICE123&&CNTRY576,0,0.0
OFFICE123&&CNTRY615,1,0.2
OFFICE123&&CNTRY625,1,1.0
OFFICE123&&CNTRY627,0,0.0
OFFICE123&&CNTRY652,0,0.0
OFFICE123&&CNTRY654,1,0.3333333333333333
OFFICE123&&CNTRY656,0,0.0
OFFICE123&&CNTRY674,1,1.0
OFFICE123&&CNTRY680,0,0.0
OFFICE123&&CNTRY687,0,0.0
OFFICE123&&CNTRY689,1,0.5
OFFICE123&&CNTRY709,0,0.0
OFFICE123&&CNTRY716,2,0.6666666666666666
OFFICE123&&CNTRY747,1,0.3333333333333333
OFFICE123&&CNTRY748,3,0.42857142857142855
OFFICE123&&CNTRY759,0,0.0
OFFICE123&&CNTRY765,2,0.3333333333333333
OFFICE123&&CNTRY771,1,0.5
OFFICE123&&CNTRY785,0,0.0
OFFICE123&&CNTRY795,1,0.3333333333333333
OFFICE123&&CNTRY819,0,0.0
OFFICE123&&CNTRY825,1,0.125
OFFICE123&&CNTRY830,2,1.0
OFFICE123&&CNTRY837,0,0.0
OFFICE123&&CNTRY843,1,0.5
OFFICE123&&CNTRY846,1,0.14285714285714285
OFFICE123&&CNTRY863,0,0.0
OFFICE123&&CNTRY866,0,0.0
OFFICE123&&CNTRY874,2,1.0
OFFICE123&&CNTRY881,0,0.0
OFFICE123&&CNTRY884,0,0.0
OFFICE123&&CNTRY915,0,0.0
OFFICE123&&CNTRY917,0,0.0
OFFICE123&&CNTRY920,0,0.0
OFFICE123&&CNTRY962,1,1.0
OFFICE123&&CNTRY975,0,0.0
OFFICE123&&CNTRY976,1,0.16666666666666666
OFFICE123&&CNTRY980,0,0.0
OFFICE123&&CNTRY994,3,0.17647058823529413
OFFICE123&&CNTRY995,1,1.0
OFFICE126&&CNTRY113,0,0.0
OFFICE126&&CNTRY123,2,0.11764705882352941
OFFICE126&&CNTRY125,0,0.0
OFFICE126&&CNTRY138,1,0.5
OFFICE126&&CNTRY139,2,0.4
OFFICE126&&CNTRY140,1,1.0
OFFICE126&&CNTRY166,2,1.0
OFFICE126&&CNTRY171,2,0.4
OFFICE126&&CNTRY209,0,0.0
OFFICE126&&CNTRY215,0,0.0
OFFICE126&&CNTRY216,0,0.0
OFFICE126&&CNTRY234,0,0.0
OFFICE126&&CNTRY236,0,0.0
OFFICE126&&CNTRY263,1,0.5
OFFICE126&&CNTRY264,1,1.0
OFFICE126&&CNTRY277,1,0.5
OFFICE126&&CNTRY284,1,1.0
OFFICE126&&CNTRY321,0,0.0
OFFICE126&&CNTRY322,0,0.0
OFFICE126&&CNTRY323,1,0.5
OFFICE126&&CNTRY335,1,1.0
OFFICE126&&CNTRY351,1,0.16666666666666666
OFFICE126&&CNTRY364,1,1.0
OFFICE126&&CNTRY376,0,0.0
OFFICE126&&CNTRY389,0,0.0
OFFICE126&&CNTRY390,0,0.0
OFFICE126&&CNTRY393,3,0.75
OFFICE126&&CNTRY407,0,0.0
OFFICE126&&CNTRY429,0,0.0
OFFICE126&&CNTRY438,0,0.0
OFFICE126&&CNTRY445,1,1.0
OFFICE126&&CNTRY454,2,0.25
OFFICE126&&CNTRY480,0,0.0
OFFICE126&&CNTRY485,0,0.0
OFFICE126&&CNTRY527,0,0.0
OFFICE126&&CNTRY528,0,0.0
OFFICE126&&CNTRY554,2,1.0
OFFICE126&&CNTRY555,2,1.0
OFFICE126&&CNTRY562,0,0.0
OFFICE126&&CNTRY576,0,0.0
OFFICE126&&CNTRY615,1,0.25
OFFICE126&&CNTRY625,1,1.0
OFFICE126&&CNTRY627,1,0.5
OFFICE126&&CNTRY652,1,0.125
OFFICE126&&CNTRY656,0,0.0
OFFICE126&&CNTRY674,1,1.0
OFFICE126&&CNTRY680,0,0.0
OFFICE126&&CNTRY687,1,0.5
OFFICE126&&CNTRY689,1,1.0
OFFICE126&&CNTRY709,1,0.3333333333333333
OFFICE126&&CNTRY716,0,0.0
OFFICE126&&CNTRY747,2,1.0
OFFICE126&&CNTRY748,1,0.3333333333333333
OFFICE126&&CNTRY759,1,0.3333333333333333
OFFICE126&&CNTRY764,1,0.5
OFFICE126&&CNTRY770,1,1.0
OFFICE126&&CNTRY771,1,1.0
OFFICE126&&CNTRY819,0,0.0
OFFICE126&&CNTRY825,1,0.08333333333333333
OFFICE126&&CNTRY830,1,1.0
OFFICE126&&CNTRY846,0,0.0
OFFICE126&&CNTRY863,1,1.0
OFFICE126&&CNTRY866,1,1.0
OFFICE126&&CNTRY874,1,1.0
OFFICE126&&CNTRY881,2,0.6666666666666666
OFFICE126&&CNTRY884,1,0.3333333333333333
OFFICE126&&CNTRY915,1,0.5
OFFICE126&&CNTRY917,1,0.3333333333333333
OFFICE126&&CNTRY920,0,0.0
OFFICE126&&CNTRY930,1,1.0
OFFICE126&&CNTRY959,2,0.6666666666666666
OFFICE126&&CNTRY962,1,0.5
OFFICE126&&CNTRY975,0,0.0
OFFICE126&&CNTRY976,2,0.25
OFFICE126&&CNTRY980,0,0.0
OFFICE126&&CNTRY994,1,0.05555555555555555
OFFICE126&&CNTRY995,0,0.0
OFFICE127&&CNTRY113,2,0.3333333333333333
OFFICE127&&CNTRY123,13,0.02736842105263158
OFFICE127&&CNTRY125,1,0.25
OFFICE127&&CNTRY138,1,0.2
OFFICE127&&CNTRY139,0,0.0
OFFICE127&&CNTRY140,1,0.16666666666666666
OFFICE127&&CNTRY153,3,0.1875
OFFICE127&&CNTRY166,2,0.3333333333333333
OFFICE127&&CNTRY171,0,0.0
OFFICE127&&CNTRY184,1,0.047619047619047616
OFFICE127&&CNTRY209,0,0.0
OFFICE127&&CNTRY215,2,0.11764705882352941
OFFICE127&&CNTRY216,2,0.25
OFFICE127&&CNTRY234,1,0.25
OFFICE127&&CNTRY236,2,0.16666666666666666
OFFICE127&&CNTRY252,1,0.2
OFFICE127&&CNTRY263,0,0.0
OFFICE127&&CNTRY264,0,0.0
OFFICE127&&CNTRY276,3,0.375
OFFICE127&&CNTRY277,1,0.06666666666666667
OFFICE127&&CNTRY284,1,0.16666666666666666
OFFICE127&&CNTRY316,2,0.5
OFFICE127&&CNTRY317,4,0.26666666666666666
OFFICE127&&CNTRY321,4,0.2222222222222222
OFFICE127&&CNTRY322,2,0.5
OFFICE127&&CNTRY323,3,0.3
OFFICE127&&CNTRY334,1,0.1
OFFICE127&&CNTRY335,2,0.5
OFFICE127&&CNTRY351,1,0.1
OFFICE127&&CNTRY364,0,0.0
OFFICE127&&CNTRY376,11,0.007806955287437899
OFFICE127&&CNTRY379,0,0.0
OFFICE127&&CNTRY389,3,0.23076923076923078
OFFICE127&&CNTRY393,0,0.0
OFFICE127&&CNTRY407,0,0.0
OFFICE127&&CNTRY409,3,0.3333333333333333
OFFICE127&&CNTRY415,1,0.09090909090909091
OFFICE127&&CNTRY429,0,0.0
OFFICE127&&CNTRY438,3,0.3
OFFICE127&&CNTRY445,1,0.25
OFFICE127&&CNTRY454,7,0.06422018348623854
OFFICE127&&CNTRY456,0,0.0
OFFICE127&&CNTRY480,3,0.42857142857142855
OFFICE127&&CNTRY485,4,0.08888888888888889
OFFICE127&&CNTRY527,1,0.25
OFFICE127&&CNTRY528,0,0.0
OFFICE127&&CNTRY554,0,0.0
OFFICE127&&CNTRY555,1,0.047619047619047616
OFFICE127&&CNTRY558,1,0.25
OFFICE127&&CNTRY562,3,0.09375
OFFICE127&&CNTRY576,4,0.17391304347826086
OFFICE127&&CNTRY615,5,0.0625
OFFICE127&&CNTRY618,1,0.1111111111111111
OFFICE127&&CNTRY625,2,0.25
OFFICE127&&CNTRY627,0,0.0
OFFICE127&&CNTRY644,1,0.14285714285714285
OFFICE127&&CNTRY652,6,0.02181818181818182
OFFICE127&&CNTRY653,1,0.2
OFFICE127&&CNTRY654,0,0.0
OFFICE127&&CNTRY656,2,0.5
OFFICE127&&CNTRY674,3,0.3333333333333333
OFFICE127&&CNTRY680,9,0.023746701846965697
OFFICE127&&CNTRY687,0,0.0
OFFICE127&&CNTRY689,2,0.3333333333333333
OFFICE127&&CNTRY701,0,0.0
OFFICE127&&CNTRY709,3,0.25
OFFICE127&&CNTRY713,3,0.3333333333333333
OFFICE127&&CNTRY716,0,0.0
OFFICE127&&CNTRY747,0,0.0
OFFICE127&&CNTRY748,1,0.16666666666666666
OFFICE127&&CNTRY756,1,0.125
OFFICE127&&CNTRY759,2,0.05263157894736842
OFFICE127&&CNTRY764,2,0.2
OFFICE127&&CNTRY765,2,0.6666666666666666
OFFICE127&&CNTRY770,1,0.2
OFFICE127&&CNTRY771,1,0.14285714285714285
OFFICE127&&CNTRY785,4,0.5
OFFICE127&&CNTRY795,0,0.0
OFFICE127&&CNTRY819,0,0.0
OFFICE127&&CNTRY825,4,0.002271436683702442
OFFICE127&&CNTRY830,1,0.14285714285714285
OFFICE127&&CNTRY837,2,0.2
OFFICE127&&CNTRY843,0,0.0
OFFICE127&&CNTRY846,7,0.0110062893081761
OFFICE127&&CNTRY859,0,0.0
OFFICE127&&CNTRY863,3,0.3333333333333333
OFFICE127&&CNTRY866,1,0.2
OFFICE127&&CNTRY874,1,0.07142857142857142
OFFICE127&&CNTRY881,1,0.014285714285714285
OFFICE127&&CNTRY884,0,0.0
OFFICE127&&CNTRY915,1,0.16666666666666666
OFFICE127&&CNTRY917,0,0.0
OFFICE127&&CNTRY920,6,0.2222222222222222
OFFICE127&&CNTRY930,4,0.5
OFFICE127&&CNTRY959,0,0.0
OFFICE127&&CNTRY962,1,0.14285714285714285
OFFICE127&&CNTRY975,1,0.2
OFFICE127&&CNTRY976,11,0.019097222222222224
OFFICE127&&CNTRY980,1,0.2
OFFICE127&&CNTRY994,13,0.006038086391082211
OFFICE127&&CNTRY995,1,0.06666666666666667
OFFICE132&&CNTRY113,2,0.6666666666666666
OFFICE132&&CNTRY123,1,0.09090909090909091
OFFICE132&&CNTRY125,1,0.5
OFFICE132&&CNTRY138,1,1.0
OFFICE132&&CNTRY139,1,0.3333333333333333
OFFICE132&&CNTRY166,2,1.0
OFFICE132&&CNTRY171,0,0.0
OFFICE132&&CNTRY184,0,0.0
OFFICE132&&CNTRY209,1,1.0
OFFICE132&&CNTRY215,1,0.5
OFFICE132&&CNTRY234,2,0.4
OFFICE132&&CNTRY236,0,0.0
OFFICE132&&CNTRY263,1,0.5
OFFICE132&&CNTRY264,0,0.0
OFFICE132&&CNTRY276,1,1.0
OFFICE132&&CNTRY317,4,0.5714285714285714
OFFICE132&&CNTRY321,1,1.0
OFFICE132&&CNTRY322,1,0.3333333333333333
OFFICE132&&CNTRY334,1,1.0
OFFICE132&&CNTRY335,2,0.6666666666666666
OFFICE132&&CNTRY351,0,0.0
OFFICE132&&CNTRY364,1,1.0
OFFICE132&&CNTRY376,0,0.0
OFFICE132&&CNTRY379,0,0.0
OFFICE132&&CNTRY389,1,1.0
OFFICE132&&CNTRY390,1,1.0
OFFICE132&&CNTRY393,3,0.75
OFFICE132&&CNTRY407,0,0.0
OFFICE132&&CNTRY409,1,0.5
OFFICE132&&CNTRY415,0,0.0
OFFICE132&&CNTRY429,0,0.0
OFFICE132&&CNTRY438,2,1.0
OFFICE132&&CNTRY445,0,0.0
OFFICE132&&CNTRY454,0,0.0
OFFICE132&&CNTRY480,1,0.5
OFFICE132&&CNTRY485,1,0.25
OFFICE132&&CNTRY527,1,0.3333333333333333
OFFICE132&&CNTRY528,1,1.0
OFFICE132&&CNTRY554,0,0.0
OFFICE132&&CNTRY555,1,0.5
OFFICE132&&CNTRY562,1,0.5
OFFICE132&&CNTRY576,2,0.6666666666666666
OFFICE132&&CNTRY615,2,0.6666666666666666
OFFICE132&&CNTRY618,1,1.0
OFFICE132&&CNTRY625,0,0.0
OFFICE132&&CNTRY627,0,0.0
OFFICE132&&CNTRY644,2,0.5
OFFICE132&&CNTRY652,1,0.16666666666666666
OFFICE132&&CNTRY653,1,1.0
OFFICE132&&CNTRY654,0,0.0
OFFICE132&&CNTRY656,1,1.0
OFFICE132&&CNTRY674,2,0.6666666666666666
OFFICE132&&CNTRY680,0,0.0
OFFICE132&&CNTRY687,1,0.5
OFFICE132&&CNTRY689,2,1.0
OFFICE132&&CNTRY709,1,0.3333333333333333
OFFICE132&&CNTRY716,2,0.6666666666666666
OFFICE132&&CNTRY748,3,0.6
OFFICE132&&CNTRY756,0,0.0
OFFICE132&&CNTRY759,0,0.0
OFFICE132&&CNTRY770,1,0.25
OFFICE132&&CNTRY771,2,0.4
OFFICE132&&CNTRY785,0,0.0
OFFICE132&&CNTRY795,1,1.0
OFFICE132&&CNTRY819,1,1.0
OFFICE132&&CNTRY825,0,0.0
OFFICE132&&CNTRY843,0,0.0
OFFICE132&&CNTRY846,2,0.25
OFFICE132&&CNTRY859,1,1.0
OFFICE132&&CNTRY863,0,0.0
OFFICE132&&CNTRY881,1,0.2
OFFICE132&&CNTRY884,1,0.3333333333333333
OFFICE132&&CNTRY915,1,0.3333333333333333
OFFICE132&&CNTRY917,0,0.0
OFFICE132&&CNTRY920,1,0.16666666666666666
OFFICE132&&CNTRY930,0,0.0
OFFICE132&&CNTRY959,2,0.5
OFFICE132&&CNTRY962,0,0.0
OFFICE132&&CNTRY975,0,0.0
OFFICE132&&CNTRY976,1,0.058823529411764705
OFFICE132&&CNTRY980,1,1.0
OFFICE132&&CNTRY994,2,0.06451612903225806
OFFICE132&&CNTRY995,0,0.0
OFFICE134&&CNTRY113,0,0.0
OFFICE134&&CNTRY123,2,0.015037593984962405
OFFICE134&&CNTRY125,2,0.6666666666666666
OFFICE134&&CNTRY138,1,0.2
OFFICE134&&CNTRY139,2,0.2
OFFICE134&&CNTRY140,0,0.0
OFFICE134&&CNTRY153,2,0.4
OFFICE134&&CNTRY166,3,0.5
OFFICE134&&CNTRY171,1,0.3333333333333333
OFFICE134&&CNTRY184,0,0.0
OFFICE134&&CNTRY209,0,0.0
OFFICE134&&CNTRY215,2,0.2857142857142857
OFFICE134&&CNTRY216,1,0.5
OFFICE134&&CNTRY234,1,0.2
OFFICE134&&CNTRY236,3,0.42857142857142855
OFFICE134&&CNTRY252,1,0.16666666666666666
OFFICE134&&CNTRY263,2,0.4
OFFICE134&&CNTRY264,1,0.125
OFFICE134&&CNTRY276,2,0.6666666666666666
OFFICE134&&CNTRY277,1,0.125
OFFICE134&&CNTRY284,1,0.2
OFFICE134&&CNTRY316,1,0.2
OFFICE134&&CNTRY317,0,0.0
OFFICE134&&CNTRY321,1,0.2
OFFICE134&&CNTRY322,0,0.0
OFFICE134&&CNTRY323,1,0.16666666666666666
OFFICE134&&CNTRY334,1,0.16666666666666666
OFFICE134&&CNTRY335,3,0.3
OFFICE134&&CNTRY351,1,0.25
OFFICE134&&CNTRY364,1,0.2
OFFICE134&&CNTRY376,6,0.011834319526627219
OFFICE134&&CNTRY379,0,0.0
OFFICE134&&CNTRY389,3,0.6
OFFICE134&&CNTRY390,1,0.25
OFFICE134&&CNTRY393,1,0.2
OFFICE134&&CNTRY407,2,0.5
OFFICE134&&CNTRY409,1,0.16666666666666666
OFFICE134&&CNTRY415,3,0.75
OFFICE134&&CNTRY429,0,0.0
OFFICE134&&CNTRY438,1,0.25
OFFICE134&&CNTRY445,0,0.0
OFFICE134&&CNTRY454,3,0.04838709677419355
OFFICE134&&CNTRY456,0,0.0
OFFICE134&&CNTRY480,1,0.5
OFFICE134&&CNTRY485,1,0.045454545454545456
OFFICE134&&CNTRY527,2,0.25
OFFICE134&&CNTRY528,0,0.0
OFFICE134&&CNTRY554,2,0.4
OFFICE134&&CNTRY555,1,0.25
OFFICE134&&CNTRY558,0,0.0
OFFICE134&&CNTRY562,1,0.07692307692307693
OFFICE134&&CNTRY576,1,0.16666666666666666
OFFICE134&&CNTRY615,3,0.11538461538461539
OFFICE134&&CNTRY618,0,0.0
OFFICE134&&CNTRY625,0,0.0
OFFICE134&&CNTRY627,1,0.25
OFFICE134&&CNTRY644,1,0.2
OFFICE134&&CNTRY652,5,0.04854368932038835
OFFICE134&&CNTRY653,2,0.6666666666666666
OFFICE134&&CNTRY654,2,0.2857142857142857
OFFICE134&&CNTRY656,3,0.5
OFFICE134&&CNTRY674,2,0.6666666666666666
OFFICE134&&CNTRY680,5,0.0390625
OFFICE134&&CNTRY687,1,0.2
OFFICE134&&CNTRY689,1,0.25
OFFICE134&&CNTRY701,2,0.3333333333333333
OFFICE134&&CNTRY709,4,0.4444444444444444
OFFICE134&&CNTRY713,2,0.25
OFFICE134&&CNTRY716,1,1.0
OFFICE134&&CNTRY747,2,0.3333333333333333
OFFICE134&&CNTRY748,0,0.0
OFFICE134&&CNTRY756,0,0.0
OFFICE134&&CNTRY759,3,0.25
OFFICE134&&CNTRY764,3,0.5
OFFICE134&&CNTRY765,0,0.0
OFFICE134&&CNTRY770,0,0.0
OFFICE134&&CNTRY771,0,0.0
OFFICE134&&CNTRY785,2,0.3333333333333333
OFFICE134&&CNTRY795,1,0.2
OFFICE134&&CNTRY819,1,0.25
OFFICE134&&CNTRY825,4,0.021621621621621623
OFFICE134&&CNTRY830,0,0.0
OFFICE134&&CNTRY837,3,0.42857142857142855
OFFICE134&&CNTRY843,2,0.2
OFFICE134&&CNTRY846,4,0.05714285714285714
OFFICE134&&CNTRY859,0,0.0
OFFICE134&&CNTRY863,2,0.6666666666666666
OFFICE134&&CNTRY866,1,0.16666666666666666
OFFICE134&&CNTRY874,2,0.3333333333333333
OFFICE134&&CNTRY881,3,0.08333333333333333
OFFICE134&&CNTRY884,0,0.0
OFFICE134&&CNTRY915,1,0.16666666666666666
OFFICE134&&CNTRY917,0,0.0
OFFICE134&&CNTRY920,1,0.058823529411764705
OFFICE134&&CNTRY930,2,0.3333333333333333
OFFICE134&&CNTRY959,1,0.14285714285714285
OFFICE134&&CNTRY962,1,0.25
OFFICE134&&CNTRY975,0,0.0
OFFICE134&&CNTRY976,6,0.03529411764705882
OFFICE134&&CNTRY980,0,0.0
OFFICE134&&CNTRY994,8,0.017316017316017316
OFFICE134&&CNTRY995,1,0.1111111111111111
OFFICE136&&CNTRY113,0,0.0
OFFICE136&&CNTRY123,2,0.14285714285714285
OFFICE136&&CNTRY125,1,1.0
OFFICE136&&CNTRY153,0,0.0
OFFICE136&&CNTRY166,1,1.0
OFFICE136&&CNTRY184,0,0.0
OFFICE136&&CNTRY209,0,0.0
OFFICE136&&CNTRY215,1,1.0
OFFICE136&&CNTRY216,0,0.0
OFFICE136&&CNTRY234,1,1.0
OFFICE136&&CNTRY236,1,0.3333333333333333
OFFICE136&&CNTRY252,1,0.3333333333333333
OFFICE136&&CNTRY263,0,0.0
OFFICE136&&CNTRY264,1,0.5
OFFICE136&&CNTRY276,0,0.0
OFFICE136&&CNTRY277,1,0.25
OFFICE136&&CNTRY316,1,1.0
OFFICE136&&CNTRY322,1,1.0
OFFICE136&&CNTRY323,0,0.0
OFFICE136&&CNTRY334,0,0.0
OFFICE136&&CNTRY335,0,0.0
OFFICE136&&CNTRY364,2,0.5
OFFICE136&&CNTRY376,2,0.09090909090909091
OFFICE136&&CNTRY379,1,0.5
OFFICE136&&CNTRY389,0,0.0
OFFICE136&&CNTRY393,0,0.0
OFFICE136&&CNTRY407,1,1.0
OFFICE136&&CNTRY409,1,0.5
OFFICE136&&CNTRY415,0,0.0
OFFICE136&&CNTRY429,0,0.0
OFFICE136&&CNTRY438,0,0.0
OFFICE136&&CNTRY445,1,0.3333333333333333
OFFICE136&&CNTRY454,1,0.3333333333333333
OFFICE136&&CNTRY480,1,0.5
OFFICE136&&CNTRY485,0,0.0
OFFICE136&&CNTRY528,0,0.0
OFFICE136&&CNTRY555,0,0.0
OFFICE136&&CNTRY562,0,0.0
OFFICE136&&CNTRY576,1,0.5
OFFICE136&&CNTRY615,0,0.0
OFFICE136&&CNTRY618,1,1.0
OFFICE136&&CNTRY625,0,0.0
OFFICE136&&CNTRY627,1,1.0
OFFICE136&&CNTRY644,1,1.0
OFFICE136&&CNTRY652,2,0.6666666666666666
OFFICE136&&CNTRY653,1,0.3333333333333333
OFFICE136&&CNTRY654,0,0.0
OFFICE136&&CNTRY656,2,0.5
OFFICE136&&CNTRY674,1,1.0
OFFICE136&&CNTRY680,3,0.42857142857142855
OFFICE136&&CNTRY687,1,1.0
OFFICE136&&CNTRY689,1,0.5
OFFICE136&&CNTRY701,1,0.5
OFFICE136&&CNTRY709,1,1.0
OFFICE136&&CNTRY713,0,0.0
OFFICE136&&CNTRY716,1,1.0
OFFICE136&&CNTRY759,0,0.0
OFFICE136&&CNTRY764,2,1.0
OFFICE136&&CNTRY765,0,0.0
OFFICE136&&CNTRY770,1,0.5
OFFICE136&&CNTRY771,0,0.0
OFFICE136&&CNTRY785,0,0.0
OFFICE136&&CNTRY795,1,1.0
OFFICE136&&CNTRY825,1,0.041666666666666664
OFFICE136&&CNTRY837,1,0.5
OFFICE136&&CNTRY843,0,0.0
OFFICE136&&CNTRY846,4,0.5
OFFICE136&&CNTRY859,1,1.0
OFFICE136&&CNTRY874,1,1.0
OFFICE136&&CNTRY881,0,0.0
OFFICE136&&CNTRY884,1,0.3333333333333333
OFFICE136&&CNTRY915,1,1.0
OFFICE136&&CNTRY917,1,1.0
OFFICE136&&CNTRY920,1,1.0
OFFICE136&&CNTRY930,0,0.0
OFFICE136&&CNTRY959,1,0.5
OFFICE136&&CNTRY962,1,0.5
OFFICE136&&CNTRY975,0,0.0
OFFICE136&&CNTRY976,1,0.1111111111111111
OFFICE136&&CNTRY980,1,0.5
OFFICE136&&CNTRY994,1,0.058823529411764705
OFFICE136&&CNTRY995,0,0.0
OFFICE140&&CNTRY113,0,0.0
OFFICE140&&CNTRY123,3,0.3333333333333333
OFFICE140&&CNTRY125,2,1.0
OFFICE140&&CNTRY139,1,1.0
OFFICE140&&CNTRY140,0,0.0
OFFICE140&&CNTRY153,0,0.0
OFFICE140&&CNTRY166,1,0.5
OFFICE140&&CNTRY171,0,0.0
OFFICE140&&CNTRY184,0,0.0
OFFICE140&&CNTRY209,0,0.0
OFFICE140&&CNTRY215,0,0.0
OFFICE140&&CNTRY216,1,0.5
OFFICE140&&CNTRY234,0,0.0
OFFICE140&&CNTRY236,1,1.0
OFFICE140&&CNTRY252,2,1.0
OFFICE140&&CNTRY264,1,0.5
OFFICE140&&CNTRY276,0,0.0
OFFICE140&&CNTRY277,2,0.5
OFFICE140&&CNTRY284,1,1.0
OFFICE140&&CNTRY316,0,0.0
OFFICE140&&CNTRY321,0,0.0
OFFICE140&&CNTRY322,0,0.0
OFFICE140&&CNTRY323,1,0.5
OFFICE140&&CNTRY334,1,0.5
OFFICE140&&CNTRY335,1,0.5
OFFICE140&&CNTRY351,1,1.0
OFFICE140&&CNTRY376,0,0.0
OFFICE140&&CNTRY379,1,1.0
OFFICE140&&CNTRY389,1,1.0
