TARIFF.CODE&&ORIGIN.CODE,TARIFF.CODE&&ORIGIN.CODE_illicit_sum,TARIFF.CODE&&ORIGIN.CODE_illicit_rate
1901100000&&CNTRY656,0,0.0
1901100000&&CNTRY846,0,0.0
1901100000&&CNTRY976,0,0.0
1901100000&&CNTRY988,0,0.0
1901100030&&CNTRY322,0,0.0
1901100030&&CNTRY415,0,0.0
1901100030&&CNTRY846,0,0.0
1901100030&&CNTRY976,0,0.0
1901100030&&CNTRY994,0,0.0
1901100091&&CNTRY376,1,1.0
1901100091&&CNTRY680,0,0.0
1901100091&&CNTRY994,0,0.0
1901200000&&CNTRY184,0,0.0
1901200000&&CNTRY376,0,0.0
1901200000&&CNTRY680,0,0.0
1901200000&&CNTRY759,0,0.0
1901200000&&CNTRY873,0,0.0
1901200000&&CNTRY975,0,0.0
1901200006&&CNTRY123,0,0.0
1901200006&&CNTRY284,0,0.0
1901900091&&CNTRY139,0,0.0
1901900091&&CNTRY150,1,1.0
1901900091&&CNTRY184,1,1.0
1901900091&&CNTRY216,0,0.0
1901900091&&CNTRY277,0,0.0
1901900091&&CNTRY284,0,0.0
1901900091&&CNTRY334,0,0.0
1901900091&&CNTRY376,0,0.0
1901900091&&CNTRY546,0,0.0
1901900091&&CNTRY558,0,0.0
1901900091&&CNTRY562,1,0.3333333333333333
1901900091&&CNTRY576,0,0.0
1901900091&&CNTRY615,1,1.0
1901900091&&CNTRY656,0,0.0
1901900091&&CNTRY680,0,0.0
1901900091&&CNTRY709,0,0.0
1901900091&&CNTRY713,1,1.0
1901900091&&CNTRY745,0,0.0
1901900091&&CNTRY747,0,0.0
1901900091&&CNTRY770,1,1.0
1901900091&&CNTRY881,1,0.5
1901900091&&CNTRY959,0,0.0
1901900092&&CNTRY393,1,1.0
1901900092&&CNTRY680,0,0.0
1901900092&&CNTRY759,0,0.0
1901900092&&CNTRY771,0,0.0
1901900092&&CNTRY846,0,0.0
1901900092&&CNTRY884,0,0.0
1901900099&&CNTRY252,0,0.0
1901900099&&CNTRY680,2,1.0
1901901100&&CNTRY376,0,0.0
1901909901&&CNTRY234,0,0.0
1901909901&&CNTRY236,1,1.0
1901909901&&CNTRY376,0,0.0
1901909901&&CNTRY866,1,1.0
1901909905&&CNTRY438,1,1.0
1901909905&&CNTRY485,0,0.0
1901909905&&CNTRY576,0,0.0
1902199000&&CNTRY756,0,0.0
1902199000&&CNTRY994,0,0.0
1902401000&&CNTRY409,0,0.0
1902401000&&CNTRY429,0,0.0
1902401000&&CNTRY680,0,0.0
1902401000&&CNTRY962,1,1.0
1904100000&&CNTRY125,1,1.0
1904100000&&CNTRY139,0,0.0
1904100000&&CNTRY252,1,1.0
1904100000&&CNTRY311,1,1.0
1904100000&&CNTRY376,0,0.0
1904100000&&CNTRY415,0,0.0
1904100000&&CNTRY615,0,0.0
1904100000&&CNTRY652,0,0.0
1904100000&&CNTRY656,0,0.0
1904100000&&CNTRY680,0,0.0
1904100000&&CNTRY759,0,0.0
1904100000&&CNTRY830,1,1.0
1904100000&&CNTRY884,0,0.0
1904100000&&CNTRY917,0,0.0
1904101000&&CNTRY252,0,0.0
1904101000&&CNTRY994,0,0.0
1904109000&&CNTRY528,0,0.0
1904109000&&CNTRY653,1,1.0
1904109000&&CNTRY747,0,0.0
1904200021&&CNTRY322,0,0.0
1904200021&&CNTRY652,1,1.0
1904200021&&CNTRY680,0,0.0
1904200021&&CNTRY709,0,0.0
1904200021&&CNTRY825,0,0.0
1904201000&&CNTRY407,0,0.0
1904201000&&CNTRY652,0,0.0
1904201000&&CNTRY656,0,0.0
1904201000&&CNTRY884,1,1.0
1904201000&&CNTRY915,1,1.0
1905310000&&CNTRY140,0,0.0
1905310000&&CNTRY262,1,1.0
1905310000&&CNTRY277,0,0.0
1905310000&&CNTRY316,0,0.0
1905310000&&CNTRY376,0,0.0
1905310000&&CNTRY528,1,1.0
1905310000&&CNTRY654,0,0.0
1905310000&&CNTRY747,0,0.0
1905310000&&CNTRY846,1,1.0
1905310000&&CNTRY859,0,0.0
1905310000&&CNTRY874,1,0.5
1905311190&&CNTRY454,0,0.0
1905311190&&CNTRY881,0,0.0
1905311990&&CNTRY139,0,0.0
1905311990&&CNTRY153,0,0.0
1905311990&&CNTRY263,0,0.0
1905311990&&CNTRY321,0,0.0
1905311990&&CNTRY615,0,0.0
1905311990&&CNTRY654,1,1.0
1905319910&&CNTRY125,0,0.0
1905319910&&CNTRY284,1,1.0
1905319910&&CNTRY701,1,1.0
1905319910&&CNTRY830,1,1.0
1905319910&&CNTRY846,0,0.0
1905319910&&CNTRY994,0,0.0
1905319990&&CNTRY277,0,0.0
1905319990&&CNTRY555,0,0.0
1905319990&&CNTRY975,1,1.0
1905320000&&CNTRY263,1,1.0
1905320000&&CNTRY349,0,0.0
1905320000&&CNTRY454,0,0.0
1905320000&&CNTRY644,1,1.0
1905320000&&CNTRY680,0,0.0
1905320000&&CNTRY759,0,0.0
1905320000&&CNTRY771,0,0.0
1905320000&&CNTRY859,1,1.0
1905320000&&CNTRY881,0,0.0
1905320000&&CNTRY884,1,1.0
1905320000&&CNTRY915,0,0.0
1905320000&&CNTRY975,1,1.0
1905321909&&CNTRY125,1,1.0
1905321909&&CNTRY480,0,0.0
1905321909&&CNTRY527,1,1.0
1905321909&&CNTRY859,0,0.0
1905329901&&CNTRY376,1,1.0
1905329901&&CNTRY407,1,1.0
1905329901&&CNTRY652,0,0.0
1905329901&&CNTRY654,0,0.0
1905329909&&CNTRY123,0,0.0
1905329909&&CNTRY748,0,0.0
1905900000&&CNTRY252,0,0.0
1905900000&&CNTRY680,0,0.0
1905900000&&CNTRY759,0,0.0
1905900000&&CNTRY770,0,0.0
1905900000&&CNTRY825,1,0.5
1905900000&&CNTRY881,0,0.0
1905900000&&CNTRY884,0,0.0
1905900000&&CNTRY975,1,1.0
1905900000&&CNTRY994,0,0.0
1905903000&&CNTRY562,0,0.0
1905903000&&CNTRY716,0,0.0
1905904592&&CNTRY376,1,1.0
1905904592&&CNTRY389,1,1.0
1905904592&&CNTRY454,0,0.0
1905904592&&CNTRY884,0,0.0
1905906001&&CNTRY994,0,0.0
1905906009&&CNTRY277,1,1.0
1905906009&&CNTRY454,0,0.0
1905909002&&CNTRY123,0,0.0
1905909002&&CNTRY376,0,0.0
1905909002&&CNTRY652,0,0.0
1905909009&&CNTRY140,0,0.0
1905909009&&CNTRY674,0,0.0
2001909791&&CNTRY123,0,0.0
2001909791&&CNTRY652,0,0.0
2001909791&&CNTRY680,0,0.0
2001909791&&CNTRY716,0,0.0
2001909791&&CNTRY748,0,0.0
2001909791&&CNTRY994,0,0.0
2001909799&&CNTRY236,0,0.0
2001909799&&CNTRY454,0,0.0
2001909799&&CNTRY615,0,0.0
2001909799&&CNTRY716,1,1.0
2001909799&&CNTRY976,0,0.0
2002901000&&CNTRY150,0,0.0
2002901000&&CNTRY276,1,1.0
2002901000&&CNTRY378,0,0.0
2002901000&&CNTRY436,0,0.0
2002901000&&CNTRY480,1,1.0
2002901000&&CNTRY554,0,0.0
2002901000&&CNTRY615,1,1.0
2002901000&&CNTRY680,0,0.0
2002901000&&CNTRY825,0,0.0
2002901000&&CNTRY846,1,1.0
2002901000&&CNTRY881,0,0.0
2002902000&&CNTRY125,1,1.0
2002902000&&CNTRY184,1,1.0
2002902000&&CNTRY277,0,0.0
2002902000&&CNTRY322,1,1.0
2002902000&&CNTRY376,0,0.0
2002902000&&CNTRY389,0,0.0
2002902000&&CNTRY393,0,0.0
2002902000&&CNTRY562,0,0.0
2002902000&&CNTRY576,0,0.0
2002902000&&CNTRY615,0,0.0
2002902000&&CNTRY653,1,0.5
2002902000&&CNTRY654,0,0.0
2002902000&&CNTRY680,0,0.0
2002902000&&CNTRY759,0,0.0
2002902000&&CNTRY830,0,0.0
2002902000&&CNTRY846,0,0.0
2002902000&&CNTRY881,0,0.0
2002902000&&CNTRY975,0,0.0
2002909000&&CNTRY215,0,0.0
2002909000&&CNTRY262,0,0.0
2002909000&&CNTRY277,0,0.0
2002909000&&CNTRY316,1,1.0
2002909000&&CNTRY819,0,0.0
2002909000&&CNTRY825,1,1.0
2002909000&&CNTRY994,0,0.0
2003102000&&CNTRY184,0,0.0
2003102000&&CNTRY277,1,1.0
2003102000&&CNTRY615,0,0.0
2004100000&&CNTRY153,0,0.0
2004100000&&CNTRY188,1,1.0
2004100000&&CNTRY277,0,0.0
2004100000&&CNTRY323,0,0.0
2004100000&&CNTRY328,0,0.0
2004100000&&CNTRY379,1,1.0
2004100000&&CNTRY454,0,0.0
2004100000&&CNTRY615,0,0.0
2004100000&&CNTRY659,0,0.0
2004100000&&CNTRY680,0,0.0
2004100000&&CNTRY701,0,0.0
2004100000&&CNTRY756,1,1.0
2004100000&&CNTRY975,0,0.0
2005202000&&CNTRY438,0,0.0
2005202000&&CNTRY680,0,0.0
2005208001&&CNTRY123,0,0.0
2005208001&&CNTRY618,0,0.0
2005208001&&CNTRY680,1,1.0
2005208001&&CNTRY825,0,0.0
2005208001&&CNTRY846,0,0.0
2005208001&&CNTRY994,0,0.0
2005208009&&CNTRY558,0,0.0
2005208009&&CNTRY618,0,0.0
2005208009&&CNTRY843,1,1.0
2005208009&&CNTRY976,0,0.0
2005400000&&CNTRY168,1,1.0
2005400000&&CNTRY376,0,0.0
2005400000&&CNTRY429,0,0.0
2005400000&&CNTRY527,0,0.0
2005400000&&CNTRY554,1,1.0
2005400000&&CNTRY701,1,0.5
2005400000&&CNTRY771,0,0.0
2005400000&&CNTRY962,1,1.0
2005510000&&CNTRY284,0,0.0
2005510000&&CNTRY328,0,0.0
2005510000&&CNTRY343,0,0.0
2005510000&&CNTRY480,1,1.0
2005510000&&CNTRY527,0,0.0
2005510000&&CNTRY615,0,0.0
2005510000&&CNTRY874,1,1.0
2005510000&&CNTRY994,1,0.5
2005800000&&CNTRY415,0,0.0
2005800000&&CNTRY473,0,0.0
2007911000&&CNTRY785,1,1.0
2007993906&&CNTRY125,1,1.0
2007993907&&CNTRY652,0,0.0
2007993907&&CNTRY689,0,0.0
2007993907&&CNTRY701,0,0.0
2008119000&&CNTRY277,0,0.0
2008119000&&CNTRY323,1,1.0
2008119000&&CNTRY334,0,0.0
2008119000&&CNTRY351,0,0.0
2008119000&&CNTRY376,0,0.0
2008119000&&CNTRY415,0,0.0
2008119000&&CNTRY555,0,0.0
2008119000&&CNTRY562,0,0.0
2008119000&&CNTRY615,0,0.0
2008119000&&CNTRY622,0,0.0
2008119000&&CNTRY644,1,1.0
2008119000&&CNTRY656,1,1.0
2008119000&&CNTRY680,0,0.0
2008119000&&CNTRY884,0,0.0
2008119000&&CNTRY930,1,1.0
2008191901&&CNTRY123,0,0.0
2008191901&&CNTRY215,0,0.0
2008191909&&CNTRY994,0,0.0
2008994809&&CNTRY795,0,0.0
2008994809&&CNTRY994,0,0.0
2009110012&&CNTRY125,0,0.0
2009110012&&CNTRY389,0,0.0
2009110012&&CNTRY680,0,0.0
2009110012&&CNTRY765,1,1.0
2009110012&&CNTRY919,0,0.0
2009120000&&CNTRY123,0,0.0
2009120000&&CNTRY171,0,0.0
2009120000&&CNTRY881,1,1.0
2009315109&&CNTRY389,0,0.0
2009490044&&CNTRY215,0,0.0
2009490044&&CNTRY351,0,0.0
2009490044&&CNTRY407,0,0.0
2009490044&&CNTRY528,1,1.0
2009790074&&CNTRY133,0,0.0
2009790074&&CNTRY415,1,1.0
2009790074&&CNTRY491,1,1.0
2009790074&&CNTRY576,0,0.0
2009790074&&CNTRY825,0,0.0
2009790074&&CNTRY866,0,0.0
2009790074&&CNTRY874,1,1.0
2009790074&&CNTRY884,0,0.0
2009790074&&CNTRY976,0,0.0
2009803085&&CNTRY398,0,0.0
2009803085&&CNTRY756,0,0.0
2009803085&&CNTRY859,0,0.0
2009803085&&CNTRY881,0,0.0
2009809087&&CNTRY277,1,0.5
2009809087&&CNTRY323,0,0.0
2009809087&&CNTRY393,0,0.0
2009809087&&CNTRY576,0,0.0
2009809087&&CNTRY637,0,0.0
2009809087&&CNTRY680,0,0.0
2009809087&&CNTRY764,0,0.0
2009809087&&CNTRY825,1,1.0
2009809087&&CNTRY874,0,0.0
2009809087&&CNTRY881,0,0.0
2009809087&&CNTRY919,1,1.0
2009809087&&CNTRY994,0,0.0
2009893891&&CNTRY171,0,0.0
2009893891&&CNTRY438,0,0.0
2009893891&&CNTRY689,0,0.0
2009893891&&CNTRY819,1,1.0
2009893891&&CNTRY837,1,1.0
2009893891&&CNTRY994,0,0.0
2009900091&&CNTRY150,0,0.0
2009900091&&CNTRY234,0,0.0
2009900091&&CNTRY277,0,0.0
2009900091&&CNTRY321,1,1.0
2009900091&&CNTRY491,1,1.0
2009900091&&CNTRY656,0,0.0
2009900091&&CNTRY709,0,0.0
2009900091&&CNTRY759,1,1.0
2009900091&&CNTRY930,0,0.0
2009909800&&CNTRY554,0,0.0
2009909800&&CNTRY795,0,0.0
2009909800&&CNTRY976,1,1.0
201209001&&CNTRY393,0,0.0
201209001&&CNTRY618,0,0.0
201209001&&CNTRY881,0,0.0
201209001&&CNTRY976,0,0.0
206909900&&CNTRY654,1,1.0
206909900&&CNTRY846,1,1.0
206909900&&CNTRY994,0,0.0
207143000&&CNTRY123,0,0.0
207143000&&CNTRY322,1,1.0
207143000&&CNTRY389,0,0.0
207143000&&CNTRY680,0,0.0
207143000&&CNTRY819,0,0.0
207143000&&CNTRY994,0,0.0
2101110010&&CNTRY562,1,1.0
2101110010&&CNTRY576,0,0.0
2101110010&&CNTRY653,1,1.0
2101110010&&CNTRY825,0,0.0
2101110012&&CNTRY133,1,1.0
2101110012&&CNTRY351,0,0.0
2101110012&&CNTRY376,0,0.0
2101110012&&CNTRY554,0,0.0
2101110012&&CNTRY709,0,0.0
2101110019&&CNTRY188,0,0.0
2101110019&&CNTRY216,0,0.0
2101110019&&CNTRY234,0,0.0
2101110019&&CNTRY376,0,0.0
2101110019&&CNTRY385,0,0.0
2101110019&&CNTRY454,0,0.0
2101110019&&CNTRY473,0,0.0
2101110019&&CNTRY576,1,1.0
2101110019&&CNTRY615,1,1.0
2101110019&&CNTRY680,0,0.0
2101110019&&CNTRY713,0,0.0
2101110019&&CNTRY745,0,0.0
2101110019&&CNTRY759,0,0.0
2101110019&&CNTRY837,0,0.0
2101110019&&CNTRY846,0,0.0
2101110019&&CNTRY866,1,1.0
2101110019&&CNTRY939,0,0.0
2101200000&&CNTRY171,0,0.0
2101200000&&CNTRY334,1,1.0
2101200000&&CNTRY680,0,0.0
2101200000&&CNTRY747,0,0.0
2101200000&&CNTRY759,1,1.0
2101200000&&CNTRY995,0,0.0
210200000&&CNTRY429,1,1.0
210200000&&CNTRY785,0,0.0
210200000&&CNTRY884,0,0.0
210200000&&CNTRY915,0,0.0
210200000&&CNTRY920,0,0.0
210200000&&CNTRY962,0,0.0
210209000&&CNTRY429,1,1.0
210209000&&CNTRY680,0,0.0
210209000&&CNTRY884,1,1.0
210209000&&CNTRY994,0,0.0
2102100000&&CNTRY125,0,0.0
2102100000&&CNTRY140,0,0.0
2102100000&&CNTRY184,0,0.0
2102100000&&CNTRY334,0,0.0
2102100000&&CNTRY454,0,0.0
2102100000&&CNTRY637,0,0.0
2102100000&&CNTRY653,1,0.5
2102100000&&CNTRY656,1,1.0
2102100000&&CNTRY680,0,0.0
2102100000&&CNTRY701,0,0.0
2102100000&&CNTRY759,0,0.0
2102100000&&CNTRY920,0,0.0
2102300000&&CNTRY123,0,0.0
2102300000&&CNTRY168,0,0.0
2102300000&&CNTRY276,1,1.0
2102300000&&CNTRY311,0,0.0
2102300000&&CNTRY554,0,0.0
2102300000&&CNTRY562,0,0.0
2102300000&&CNTRY656,1,1.0
2102300000&&CNTRY680,0,0.0
2102300000&&CNTRY759,0,0.0
2102300000&&CNTRY771,0,0.0
2102300000&&CNTRY846,1,0.5
2102300000&&CNTRY881,0,0.0
2103200000&&CNTRY215,0,0.0
2103200000&&CNTRY216,0,0.0
2103200000&&CNTRY277,0,0.0
2103200000&&CNTRY473,1,1.0
2103200000&&CNTRY576,0,0.0
2103200000&&CNTRY615,0,0.0
2103200000&&CNTRY759,0,0.0
2103200000&&CNTRY884,0,0.0
2103309000&&CNTRY915,0,0.0
2103909000&&CNTRY252,0,0.0
2103909000&&CNTRY485,0,0.0
2103909091&&CNTRY234,1,1.0
2103909091&&CNTRY277,2,0.6666666666666666
2103909091&&CNTRY376,1,0.2
2103909091&&CNTRY429,1,1.0
2103909091&&CNTRY454,0,0.0
2103909091&&CNTRY555,0,0.0
2103909091&&CNTRY576,0,0.0
2103909091&&CNTRY615,0,0.0
2103909091&&CNTRY644,0,0.0
2103909091&&CNTRY680,0,0.0
2103909091&&CNTRY759,1,0.14285714285714285
2103909091&&CNTRY825,0,0.0
2103909091&&CNTRY881,0,0.0
2103909091&&CNTRY884,0,0.0
2103909091&&CNTRY962,0,0.0
2103909091&&CNTRY976,1,1.0
2103909091&&CNTRY994,0,0.0
2103909091&&CNTRY995,0,0.0
2103909099&&CNTRY150,0,0.0
2103909099&&CNTRY284,0,0.0
2103909099&&CNTRY328,1,1.0
2103909099&&CNTRY376,0,0.0
2103909099&&CNTRY378,0,0.0
2103909099&&CNTRY409,0,0.0
2103909099&&CNTRY615,0,0.0
2103909099&&CNTRY680,0,0.0
2103909099&&CNTRY756,0,0.0
2103909099&&CNTRY759,0,0.0
2103909099&&CNTRY825,0,0.0
2103909099&&CNTRY881,1,0.5
2103909099&&CNTRY884,0,0.0
2103909099&&CNTRY917,0,0.0
2103909099&&CNTRY959,0,0.0
2103909099&&CNTRY995,1,1.0
2104200000&&CNTRY215,1,1.0
2104200000&&CNTRY316,0,0.0
2104200000&&CNTRY385,0,0.0
2104200000&&CNTRY644,0,0.0
2104200000&&CNTRY859,1,1.0
2104200000&&CNTRY873,0,0.0
2104200000&&CNTRY917,0,0.0
2105001000&&CNTRY846,0,0.0
2105009900&&CNTRY276,1,1.0
2106108000&&CNTRY376,0,0.0
2106108000&&CNTRY765,1,1.0
2106108000&&CNTRY920,0,0.0
2106901000&&CNTRY321,0,0.0
2106901000&&CNTRY527,0,0.0
2106901000&&CNTRY747,0,0.0
2106901000&&CNTRY825,1,1.0
2106901000&&CNTRY863,0,0.0
2106905900&&CNTRY321,0,0.0
2106905900&&CNTRY562,1,1.0
2106905900&&CNTRY627,1,1.0
2106909091&&CNTRY153,0,0.0
2106909091&&CNTRY184,0,0.0
2106909091&&CNTRY216,0,0.0
2106909091&&CNTRY262,0,0.0
2106909091&&CNTRY277,0,0.0
2106909091&&CNTRY322,0,0.0
2106909091&&CNTRY343,0,0.0
2106909091&&CNTRY376,0,0.0
2106909091&&CNTRY454,0,0.0
2106909091&&CNTRY562,0,0.0
2106909091&&CNTRY656,0,0.0
2106909091&&CNTRY680,0,0.0
2106909091&&CNTRY747,1,1.0
2106909091&&CNTRY759,0,0.0
2106909091&&CNTRY884,0,0.0
2106909099&&CNTRY168,0,0.0
2106909099&&CNTRY277,0,0.0
2106909099&&CNTRY311,0,0.0
2106909099&&CNTRY321,0,0.0
2106909099&&CNTRY376,0,0.0
2106909099&&CNTRY554,0,0.0
2106909099&&CNTRY555,0,0.0
2106909099&&CNTRY576,0,0.0
2106909099&&CNTRY652,0,0.0
2106909099&&CNTRY680,1,0.3333333333333333
2106909099&&CNTRY759,0,0.0
2106909099&&CNTRY765,0,0.0
2106909099&&CNTRY846,0,0.0
2106909099&&CNTRY920,0,0.0
2106909099&&CNTRY976,0,0.0
2106909099&&CNTRY995,0,0.0
2106909810&&CNTRY322,1,1.0
2106909810&&CNTRY407,0,0.0
2106909810&&CNTRY653,0,0.0
2106909810&&CNTRY975,0,0.0
2106909830&&CNTRY334,0,0.0
2106909830&&CNTRY652,0,0.0
2106909830&&CNTRY713,0,0.0
2106909830&&CNTRY843,0,0.0
2106909830&&CNTRY884,0,0.0
2106909891&&CNTRY454,0,0.0
2106909891&&CNTRY653,0,0.0
2106909895&&CNTRY317,0,0.0
2106909895&&CNTRY994,0,0.0
2106909898&&CNTRY376,0,0.0
2106909898&&CNTRY454,0,0.0
2106909898&&CNTRY615,0,0.0
2106909898&&CNTRY618,1,1.0
2106909898&&CNTRY652,0,0.0
2106909898&&CNTRY825,0,0.0
2106909898&&CNTRY881,0,0.0
2106909898&&CNTRY962,0,0.0
2106909898&&CNTRY976,0,0.0
2106909898&&CNTRY994,0,0.0
210990000&&CNTRY184,0,0.0
210990000&&CNTRY252,0,0.0
210990000&&CNTRY393,1,1.0
210990000&&CNTRY407,0,0.0
210990000&&CNTRY558,0,0.0
210990000&&CNTRY656,0,0.0
210990000&&CNTRY680,0,0.0
210990000&&CNTRY713,1,1.0
210990000&&CNTRY759,0,0.0
210990000&&CNTRY863,1,1.0
2201100000&&CNTRY891,0,0.0
2201100000&&CNTRY930,1,1.0
2201100000&&CNTRY995,0,0.0
2201101900&&CNTRY123,0,0.0
2201101900&&CNTRY277,1,1.0
2201101900&&CNTRY284,0,0.0
2201101900&&CNTRY846,0,0.0
2201101900&&CNTRY994,0,0.0
2202100000&&CNTRY284,0,0.0
2202100000&&CNTRY376,0,0.0
2202100000&&CNTRY378,0,0.0
2202100000&&CNTRY473,0,0.0
2202100000&&CNTRY562,0,0.0
2202100000&&CNTRY576,1,0.5
2202100000&&CNTRY653,1,1.0
2202100000&&CNTRY680,1,1.0
2202100000&&CNTRY759,1,1.0
2202100000&&CNTRY825,0,0.0
2202100000&&CNTRY846,0,0.0
2202100000&&CNTRY930,1,1.0
2202100000&&CNTRY976,0,0.0
2202100000&&CNTRY994,1,1.0
2202900091&&CNTRY133,0,0.0
2202900091&&CNTRY140,0,0.0
2202900091&&CNTRY153,0,0.0
2202900091&&CNTRY188,0,0.0
2202900091&&CNTRY216,1,1.0
2202900091&&CNTRY276,0,0.0
2202900091&&CNTRY277,1,1.0
2202900091&&CNTRY278,0,0.0
2202900091&&CNTRY284,0,0.0
2202900091&&CNTRY376,1,0.2
2202900091&&CNTRY409,0,0.0
2202900091&&CNTRY438,1,0.3333333333333333
2202900091&&CNTRY654,0,0.0
2202900091&&CNTRY680,1,0.1
2202900091&&CNTRY759,0,0.0
2202900091&&CNTRY764,1,1.0
2202900091&&CNTRY785,0,0.0
2202900091&&CNTRY825,0,0.0
2202900091&&CNTRY846,0,0.0
2202900091&&CNTRY884,0,0.0
2202900091&&CNTRY920,1,1.0
2202900091&&CNTRY984,1,1.0
2202900099&&CNTRY284,0,0.0
2202900099&&CNTRY311,1,0.5
2202900099&&CNTRY351,0,0.0
2202900099&&CNTRY527,0,0.0
2202900099&&CNTRY615,1,1.0
2202900099&&CNTRY618,0,0.0
2202900099&&CNTRY680,0,0.0
2202901000&&CNTRY216,0,0.0
2202901000&&CNTRY930,0,0.0
2202909900&&CNTRY171,0,0.0
2202909900&&CNTRY795,0,0.0
2202909900&&CNTRY846,0,0.0
2203000101&&CNTRY140,1,1.0
2203000101&&CNTRY764,0,0.0
2203000101&&CNTRY884,1,1.0
2203000101&&CNTRY994,0,0.0
2203000901&&CNTRY334,1,1.0
2203000901&&CNTRY376,0,0.0
2203000901&&CNTRY618,0,0.0
2203000901&&CNTRY680,0,0.0
2203000901&&CNTRY825,0,0.0
2203000901&&CNTRY874,1,1.0
2203000901&&CNTRY976,0,0.0
2203000901&&CNTRY994,0,0.0
2203000902&&CNTRY976,0,0.0
2203000902&&CNTRY994,0,0.0
2203000903&&CNTRY351,0,0.0
2203000903&&CNTRY376,0,0.0
2204100000&&CNTRY171,0,0.0
2204100000&&CNTRY317,0,0.0
2204100000&&CNTRY376,0,0.0
2204100000&&CNTRY378,0,0.0
2204100000&&CNTRY528,0,0.0
2204100000&&CNTRY576,0,0.0
2204100000&&CNTRY680,1,1.0
2204100000&&CNTRY759,0,0.0
2204100000&&CNTRY771,1,1.0
2204100000&&CNTRY825,0,0.0
2204100000&&CNTRY837,0,0.0
2204101102&&CNTRY234,0,0.0
2204101102&&CNTRY917,0,0.0
2204101102&&CNTRY994,0,0.0
2204101108&&CNTRY653,0,0.0
2204210000&&CNTRY113,0,0.0
2204210000&&CNTRY125,0,0.0
2204210000&&CNTRY133,1,1.0
2204210000&&CNTRY139,0,0.0
2204210000&&CNTRY140,0,0.0
2204210000&&CNTRY276,0,0.0
2204210000&&CNTRY277,0,0.0
2204210000&&CNTRY316,1,1.0
2204210000&&CNTRY317,0,0.0
2204210000&&CNTRY376,0,0.0
2204210000&&CNTRY378,0,0.0
2204210000&&CNTRY398,0,0.0
2204210000&&CNTRY409,0,0.0
2204210000&&CNTRY429,0,0.0
2204210000&&CNTRY480,2,0.6666666666666666
2204210000&&CNTRY554,0,0.0
2204210000&&CNTRY562,0,0.0
2204210000&&CNTRY615,0,0.0
2204210000&&CNTRY622,0,0.0
2204210000&&CNTRY644,1,1.0
2204210000&&CNTRY652,0,0.0
2204210000&&CNTRY653,0,0.0
2204210000&&CNTRY680,0,0.0
2204210000&&CNTRY747,0,0.0
2204210000&&CNTRY756,0,0.0
2204210000&&CNTRY759,1,0.25
2204210000&&CNTRY770,0,0.0
2204210000&&CNTRY825,0,0.0
2204210000&&CNTRY863,0,0.0
2204210000&&CNTRY884,0,0.0
2204210000&&CNTRY930,0,0.0
2204210000&&CNTRY988,0,0.0
2204210000&&CNTRY994,0,0.0
2204217803&&CNTRY184,0,0.0
2204217803&&CNTRY252,1,1.0
2204217803&&CNTRY321,0,0.0
2204217803&&CNTRY376,0,0.0
2204217803&&CNTRY389,0,0.0
2204217803&&CNTRY652,0,0.0
2204217803&&CNTRY825,0,0.0
2204217803&&CNTRY976,0,0.0
2204217803&&CNTRY994,1,0.2
2204217804&&CNTRY389,0,0.0
2204217804&&CNTRY874,0,0.0
2204217804&&CNTRY930,0,0.0
2204219102&&CNTRY576,1,1.0
2204219302&&CNTRY376,1,1.0
2204219601&&CNTRY215,0,0.0
2204219601&&CNTRY881,0,0.0
2204290000&&CNTRY264,1,1.0
2204290000&&CNTRY389,0,0.0
2204290000&&CNTRY454,0,0.0
2204290000&&CNTRY491,0,0.0
2204290000&&CNTRY562,0,0.0
2204290000&&CNTRY576,0,0.0
2204290000&&CNTRY656,0,0.0
2204290000&&CNTRY680,0,0.0
2204290000&&CNTRY713,0,0.0
2204290000&&CNTRY759,1,1.0
2204290000&&CNTRY830,1,1.0
2204290000&&CNTRY837,0,0.0
2204290000&&CNTRY884,0,0.0
2204290000&&CNTRY984,1,1.0
2204295809&&CNTRY123,0,0.0
2204295809&&CNTRY252,1,1.0
2204295809&&CNTRY994,0,0.0
2205101001&&CNTRY139,1,1.0
2205101001&&CNTRY321,0,0.0
2205101001&&CNTRY322,0,0.0
2205101001&&CNTRY528,1,1.0
2205101001&&CNTRY627,0,0.0
2205101001&&CNTRY653,0,0.0
2205101001&&CNTRY680,0,0.0
2205101001&&CNTRY771,0,0.0
2205101001&&CNTRY846,1,1.0
2205101009&&CNTRY652,0,0.0
2205101009&&CNTRY930,0,0.0
2207100000&&CNTRY216,1,0.5
2207100000&&CNTRY278,1,1.0
2207100000&&CNTRY713,0,0.0
2207100000&&CNTRY756,0,0.0
2207100000&&CNTRY759,0,0.0
2207100000&&CNTRY930,0,0.0
2207100000&&CNTRY962,1,1.0
2207100099&&CNTRY759,0,0.0
2207100099&&CNTRY765,0,0.0
2207200099&&CNTRY123,0,0.0
2207200099&&CNTRY138,1,1.0
2207200099&&CNTRY376,0,0.0
2207200099&&CNTRY748,0,0.0
2207200099&&CNTRY825,0,0.0
2207201000&&CNTRY234,0,0.0
2207201000&&CNTRY527,0,0.0
2207201000&&CNTRY884,0,0.0
2207201000&&CNTRY939,0,0.0
2207209000&&CNTRY277,0,0.0
2207209000&&CNTRY351,0,0.0
