IMPORTER.TIN,IMPORTER.TIN_illicit_sum,IMPORTER.TIN_illicit_rate
IMP218873,0,0.0
IMP219243,2,0.6666666666666666
IMP219374,0,0.0
IMP219402,1,0.3333333333333333
IMP219438,1,0.2
IMP219726,0,0.0
IMP219830,0,0.0
IMP220003,0,0.0
IMP220018,0,0.0
IMP220078,0,0.0
IMP220164,1,0.3333333333333333
IMP220348,0,0.0
IMP220413,1,0.5
IMP220512,0,0.0
IMP220590,0,0.0
IMP220609,0,0.0
IMP220669,0,0.0
IMP220855,1,0.2
IMP220896,0,0.0
IMP221200,0,0.0
IMP221266,0,0.0
IMP221413,0,0.0
IMP221442,1,0.2
IMP221573,1,0.25
IMP221718,6,0.04225352112676056
IMP221854,0,0.0
IMP221963,1,0.5
IMP222002,1,0.16666666666666666
IMP222048,1,0.5
IMP222053,2,0.125
IMP222061,2,0.5
IMP222087,0,0.0
IMP222150,0,0.0
IMP222208,1,0.3333333333333333
IMP222214,0,0.0
IMP222219,0,0.0
IMP222362,0,0.0
IMP222588,0,0.0
IMP222594,0,0.0
IMP222671,1,0.06666666666666667
IMP222906,1,1.0
IMP222971,1,0.3333333333333333
IMP223081,0,0.0
IMP223091,1,0.16666666666666666
IMP223095,4,0.0851063829787234
IMP223189,0,0.0
IMP223468,1,1.0
IMP223477,1,0.034482758620689655
IMP223516,2,0.6666666666666666
IMP223609,0,0.0
IMP223632,1,1.0
IMP223684,2,0.5
IMP223765,0,0.0
IMP223841,1,0.1111111111111111
IMP223882,0,0.0
IMP223933,0,0.0
IMP224083,1,0.5
IMP224103,0,0.0
IMP224246,0,0.0
IMP224436,1,0.3333333333333333
IMP224450,1,0.2
IMP224493,2,1.0
IMP224681,0,0.0
IMP224692,0,0.0
IMP224895,0,0.0
IMP225250,2,0.3333333333333333
IMP225325,0,0.0
IMP225508,0,0.0
IMP225665,1,0.5
IMP225876,3,0.17647058823529413
IMP226034,1,0.16666666666666666
IMP226111,3,0.0379746835443038
IMP226121,1,0.5
IMP226346,1,0.5
IMP226461,0,0.0
IMP226488,1,1.0
IMP226548,1,0.25
IMP226568,1,0.3333333333333333
IMP226637,0,0.0
IMP226659,0,0.0
IMP226752,1,0.5
IMP226905,0,0.0
IMP226920,3,0.375
IMP227207,0,0.0
IMP227271,0,0.0
IMP227309,1,0.5
IMP227394,1,0.2
IMP227569,1,0.125
IMP227607,0,0.0
IMP227776,0,0.0
IMP227958,0,0.0
IMP228382,0,0.0
IMP228729,1,0.5
IMP228847,2,0.6666666666666666
IMP228960,0,0.0
IMP229013,0,0.0
IMP229021,0,0.0
IMP229074,0,0.0
IMP229114,0,0.0
IMP229373,0,0.0
IMP229414,0,0.0
IMP229553,1,0.25
IMP229772,2,0.4
IMP229787,1,0.012987012987012988
IMP229791,0,0.0
IMP229825,1,1.0
IMP229911,0,0.0
IMP230286,3,0.3
IMP230519,4,0.4444444444444444
IMP230531,2,0.6666666666666666
IMP230589,0,0.0
IMP230912,0,0.0
IMP230927,1,1.0
IMP231127,0,0.0
IMP231262,3,0.06521739130434782
IMP231320,1,0.5
IMP231349,1,1.0
IMP231374,0,0.0
IMP231487,0,0.0
IMP231500,0,0.0
IMP231809,2,0.6666666666666666
IMP231833,0,0.0
IMP231950,1,0.07692307692307693
IMP232047,0,0.0
IMP232131,0,0.0
IMP232190,0,0.0
IMP232307,0,0.0
IMP232793,1,0.1111111111111111
IMP232991,0,0.0
IMP233198,0,0.0
IMP233237,1,0.5
IMP233330,0,0.0
IMP233384,0,0.0
IMP233545,1,0.5
IMP233628,7,0.018134715025906734
IMP233670,1,1.0
IMP233693,1,0.25
IMP233723,0,0.0
IMP233739,0,0.0
IMP233932,0,0.0
IMP234044,0,0.0
IMP234067,0,0.0
IMP234090,1,0.5
IMP234180,0,0.0
IMP234255,1,0.16666666666666666
IMP234324,0,0.0
IMP234368,1,1.0
IMP234411,0,0.0
IMP234653,0,0.0
IMP234770,0,0.0
IMP234828,1,0.5
IMP235187,0,0.0
IMP235251,3,0.01282051282051282
IMP235284,1,0.5
IMP235398,0,0.0
IMP235481,0,0.0
IMP235786,1,0.25
IMP235794,1,0.25
IMP235937,1,0.3333333333333333
IMP236041,0,0.0
IMP236054,1,1.0
IMP236197,0,0.0
IMP236258,0,0.0
IMP236496,2,0.25
IMP236505,0,0.0
IMP236513,3,0.42857142857142855
IMP236573,4,0.0449438202247191
IMP236670,0,0.0
IMP236859,3,0.5
IMP236983,1,0.2
IMP237019,1,1.0
IMP237133,4,0.6666666666666666
IMP237162,0,0.0
IMP237244,0,0.0
IMP237308,0,0.0
IMP237337,1,1.0
IMP237401,1,0.011764705882352941
IMP237425,2,0.6666666666666666
IMP237891,1,0.5
IMP237945,0,0.0
IMP237993,1,1.0
IMP238180,0,0.0
IMP238216,0,0.0
IMP238371,0,0.0
IMP238427,14,0.0224
IMP238516,2,0.6666666666666666
IMP238737,1,1.0
IMP238891,1,1.0
IMP238924,1,0.08333333333333333
IMP239073,2,0.2857142857142857
IMP239103,2,0.25
IMP239127,2,0.04878048780487805
IMP239143,1,0.16666666666666666
IMP239160,1,0.5
IMP239303,0,0.0
IMP239316,1,0.5
IMP239374,1,0.5
IMP239533,4,0.4444444444444444
IMP239612,0,0.0
IMP239816,0,0.0
IMP239969,0,0.0
IMP240120,1,0.25
IMP240148,0,0.0
IMP240175,0,0.0
IMP240216,2,1.0
IMP240223,0,0.0
IMP240296,0,0.0
IMP240313,3,0.25
IMP240336,0,0.0
IMP240388,1,0.2
IMP240389,0,0.0
IMP240443,0,0.0
IMP240527,2,0.6666666666666666
IMP240582,0,0.0
IMP240585,1,0.5
IMP240680,0,0.0
IMP240770,0,0.0
IMP241036,1,1.0
IMP241267,1,0.25
IMP241438,0,0.0
IMP241553,0,0.0
IMP241690,1,1.0
IMP241735,0,0.0
IMP241914,0,0.0
IMP242013,1,0.25
IMP242016,1,0.3333333333333333
IMP242150,1,1.0
IMP242215,0,0.0
IMP242304,0,0.0
IMP242624,2,1.0
IMP242629,0,0.0
IMP242815,0,0.0
IMP242995,1,0.041666666666666664
IMP243173,1,0.16666666666666666
IMP243393,1,1.0
IMP243487,7,0.04375
IMP243731,0,0.0
IMP243864,5,0.2631578947368421
IMP243951,9,0.01386748844375963
IMP243991,0,0.0
IMP244076,0,0.0
IMP244099,1,0.5
IMP244234,2,0.6666666666666666
IMP244369,0,0.0
IMP244625,0,0.0
IMP244709,4,0.10256410256410256
IMP244801,0,0.0
IMP245087,0,0.0
IMP245125,1,0.5
IMP245140,1,0.5
IMP245160,1,0.5
IMP245200,1,0.14285714285714285
IMP245658,2,0.4
IMP245886,0,0.0
IMP245961,0,0.0
IMP246052,0,0.0
IMP246197,1,0.3333333333333333
IMP246441,0,0.0
IMP246504,0,0.0
IMP246586,1,0.5
IMP246723,1,0.3333333333333333
IMP246803,0,0.0
IMP246933,3,0.15789473684210525
IMP247034,0,0.0
IMP247045,3,0.6
IMP247138,1,1.0
IMP247205,1,0.14285714285714285
IMP247263,0,0.0
IMP247404,1,1.0
IMP247440,0,0.0
IMP247492,1,0.2
IMP247704,0,0.0
IMP247978,0,0.0
IMP247982,0,0.0
IMP248010,0,0.0
IMP248138,1,0.3333333333333333
IMP248300,1,0.5
IMP248416,0,0.0
IMP248453,1,0.5
IMP248710,0,0.0
IMP248766,1,0.5
IMP248768,0,0.0
IMP248890,1,0.5
IMP249120,0,0.0
IMP249131,0,0.0
IMP249147,0,0.0
IMP249228,1,1.0
IMP249306,1,0.023809523809523808
IMP249693,0,0.0
IMP250017,1,0.5
IMP250030,0,0.0
IMP250135,1,1.0
IMP250406,0,0.0
IMP250435,0,0.0
IMP250739,1,0.16666666666666666
IMP250752,0,0.0
IMP250798,0,0.0
IMP251022,0,0.0
IMP251073,0,0.0
IMP251139,1,0.5
IMP251298,0,0.0
IMP251560,0,0.0
IMP251641,0,0.0
IMP251803,0,0.0
IMP251837,0,0.0
IMP251841,2,0.16666666666666666
IMP251871,0,0.0
IMP252137,0,0.0
IMP252249,6,0.03333333333333333
IMP252255,1,1.0
IMP252323,2,0.5
IMP252451,3,0.75
IMP252478,1,0.5
IMP252488,0,0.0
IMP252836,1,0.5
IMP252877,0,0.0
IMP252897,0,0.0
IMP252964,0,0.0
IMP252979,0,0.0
IMP252991,3,0.3333333333333333
IMP253192,0,0.0
IMP253703,0,0.0
IMP253740,2,0.15384615384615385
IMP253795,1,0.25
IMP253814,0,0.0
IMP253890,0,0.0
IMP253901,0,0.0
IMP253933,0,0.0
IMP254224,3,0.75
IMP254343,1,0.5
IMP254390,0,0.0
IMP254725,0,0.0
IMP254758,0,0.0
IMP254827,0,0.0
IMP254900,0,0.0
IMP254926,0,0.0
IMP254995,1,1.0
IMP255034,0,0.0
IMP255116,0,0.0
IMP255120,0,0.0
IMP255246,0,0.0
IMP255554,0,0.0
IMP255568,0,0.0
IMP255756,0,0.0
IMP255951,0,0.0
IMP255976,0,0.0
IMP256062,2,1.0
IMP256105,0,0.0
IMP256167,1,1.0
IMP256206,0,0.0
IMP256392,2,0.3333333333333333
IMP256819,1,0.25
IMP256915,1,0.5
IMP256992,1,0.07692307692307693
IMP257313,1,0.1111111111111111
IMP257336,1,0.045454545454545456
IMP257512,0,0.0
IMP257650,0,0.0
IMP257687,0,0.0
IMP257927,1,0.3333333333333333
IMP258099,0,0.0
IMP258147,0,0.0
IMP258200,0,0.0
IMP258218,0,0.0
IMP258354,0,0.0
IMP258364,0,0.0
IMP258506,0,0.0
IMP258510,1,0.16666666666666666
IMP258590,0,0.0
IMP258662,1,1.0
IMP258785,1,0.5
IMP258931,0,0.0
IMP258971,1,1.0
IMP259149,0,0.0
IMP259161,0,0.0
IMP259171,0,0.0
IMP259312,1,0.5
IMP259469,0,0.0
IMP259532,0,0.0
IMP259576,1,1.0
IMP259604,1,0.25
IMP259619,0,0.0
IMP259680,0,0.0
IMP259689,0,0.0
IMP259739,1,1.0
IMP259828,1,0.3333333333333333
IMP259858,1,1.0
IMP260149,1,0.5
IMP260314,1,0.5
IMP260504,2,0.2222222222222222
IMP260729,0,0.0
IMP260854,1,0.2
IMP260926,2,0.4
IMP261022,1,0.5
IMP261031,1,0.125
IMP261071,0,0.0
IMP261102,0,0.0
IMP261231,1,0.3333333333333333
IMP261335,0,0.0
IMP261432,1,0.25
IMP261445,0,0.0
IMP261478,1,0.5
IMP261512,0,0.0
IMP261529,2,0.14285714285714285
IMP261620,0,0.0
IMP261838,0,0.0
IMP261908,6,0.05
IMP262031,0,0.0
IMP262314,0,0.0
IMP262507,0,0.0
IMP262508,0,0.0
IMP262582,0,0.0
IMP262592,0,0.0
IMP263079,0,0.0
IMP263228,1,0.3333333333333333
IMP263455,1,0.5
IMP263644,0,0.0
IMP263753,0,0.0
IMP263805,0,0.0
IMP263891,0,0.0
IMP263948,0,0.0
IMP264089,0,0.0
IMP264139,0,0.0
IMP264163,1,0.02857142857142857
IMP264340,1,0.5
IMP264357,1,1.0
IMP264580,0,0.0
IMP264788,0,0.0
IMP264993,0,0.0
IMP265127,0,0.0
IMP265245,0,0.0
IMP265304,1,0.5
IMP265358,1,1.0
IMP265385,1,0.125
IMP265496,1,0.25
IMP265517,3,0.5
IMP265535,0,0.0
IMP265657,0,0.0
IMP265915,1,0.5
IMP266143,0,0.0
IMP266466,2,0.3333333333333333
IMP266651,0,0.0
IMP266666,0,0.0
IMP266829,1,0.5
IMP266836,0,0.0
IMP266921,1,0.3333333333333333
IMP267023,1,0.5
IMP267262,0,0.0
IMP267318,1,0.5
IMP267369,5,0.025906735751295335
IMP267522,0,0.0
IMP267720,0,0.0
IMP267867,1,0.25
IMP267942,0,0.0
IMP268583,0,0.0
IMP268685,0,0.0
IMP268979,0,0.0
IMP268981,1,0.3333333333333333
IMP269119,1,0.3333333333333333
IMP269177,0,0.0
IMP269410,0,0.0
IMP269455,0,0.0
IMP269517,0,0.0
IMP269700,0,0.0
IMP269723,0,0.0
IMP270028,0,0.0
IMP270034,1,1.0
IMP270279,0,0.0
IMP270321,0,0.0
IMP270614,0,0.0
IMP270764,1,0.5
IMP270922,2,0.18181818181818182
IMP271029,2,1.0
IMP271092,1,0.07142857142857142
IMP271176,0,0.0
IMP271199,0,0.0
IMP271206,0,0.0
IMP271281,1,0.3333333333333333
IMP271327,1,1.0
IMP271389,0,0.0
IMP271485,0,0.0
IMP271556,1,0.014285714285714285
IMP271605,0,0.0
IMP271649,0,0.0
IMP271938,0,0.0
IMP271968,5,0.026737967914438502
IMP272250,1,0.3333333333333333
IMP272266,1,0.3333333333333333
IMP272375,1,1.0
IMP272516,1,1.0
IMP272973,0,0.0
IMP273082,0,0.0
IMP273216,0,0.0
IMP273227,0,0.0
IMP273341,1,1.0
IMP273406,1,0.25
IMP273525,1,0.5
IMP273541,0,0.0
IMP273551,1,1.0
IMP273825,0,0.0
IMP273846,0,0.0
IMP273916,0,0.0
IMP273941,0,0.0
IMP273950,0,0.0
IMP274021,2,0.15384615384615385
IMP274131,0,0.0
IMP274162,0,0.0
IMP274177,2,0.3333333333333333
IMP274231,1,0.5
IMP274239,0,0.0
IMP274366,2,0.6666666666666666
IMP274415,1,0.5
IMP274456,2,0.6666666666666666
IMP274603,1,0.25
IMP274754,0,0.0
IMP274979,0,0.0
IMP275009,1,0.25
IMP275201,1,0.125
IMP275263,1,0.25
IMP275266,1,0.5
IMP275326,0,0.0
IMP275359,0,0.0
IMP275623,0,0.0
IMP275656,0,0.0
IMP275722,0,0.0
IMP275750,0,0.0
IMP276032,1,0.5
IMP276165,1,0.5
IMP276221,2,0.4
IMP276514,2,0.3333333333333333
IMP276643,0,0.0
IMP276704,0,0.0
IMP276768,0,0.0
IMP276810,1,0.1111111111111111
IMP277286,0,0.0
IMP277296,0,0.0
IMP277312,2,1.0
IMP277389,0,0.0
IMP277401,0,0.0
IMP277457,2,0.5
IMP277588,0,0.0
IMP277725,0,0.0
IMP277748,0,0.0
IMP277771,0,0.0
IMP277853,0,0.0
IMP277888,0,0.0
IMP277921,0,0.0
IMP278037,1,0.5
IMP278068,0,0.0
IMP278083,1,0.16666666666666666
IMP278369,0,0.0
IMP278410,0,0.0
IMP278462,2,0.3333333333333333
IMP278479,1,0.25
IMP278734,0,0.0
IMP278851,0,0.0
IMP278921,1,1.0
IMP278990,1,0.25
IMP279095,0,0.0
IMP279189,0,0.0
IMP279248,0,0.0
IMP279273,0,0.0
IMP279427,0,0.0
IMP279512,0,0.0
IMP279678,0,0.0
IMP279721,1,0.16666666666666666
IMP279759,0,0.0
IMP279826,0,0.0
IMP279865,1,0.3333333333333333
IMP279944,1,0.5
IMP280054,2,1.0
IMP280132,1,0.2
IMP280192,1,1.0
IMP280195,1,1.0
IMP280217,0,0.0
IMP280435,0,0.0
IMP280436,0,0.0
IMP280692,7,0.01871657754010695
IMP280752,0,0.0
IMP280775,0,0.0
IMP280849,0,0.0
IMP280897,2,0.2857142857142857
IMP280923,0,0.0
IMP280950,4,1.0
IMP280991,0,0.0
IMP281094,0,0.0
IMP281288,0,0.0
IMP281326,0,0.0
IMP281576,0,0.0
IMP281733,0,0.0
IMP281790,0,0.0
IMP281869,1,1.0
IMP281874,1,0.5
IMP281985,1,0.5
IMP281996,1,0.3333333333333333
IMP282068,0,0.0
IMP282238,1,0.2
IMP282251,0,0.0
IMP282303,1,0.1
IMP282408,0,0.0
IMP282462,1,0.5
IMP283035,0,0.0
IMP283051,0,0.0
IMP283160,1,0.2
IMP283289,1,0.5
IMP283309,0,0.0
IMP283433,1,0.07692307692307693
IMP283504,1,0.25
IMP283584,0,0.0
IMP283739,1,1.0
IMP284103,2,1.0
IMP284124,0,0.0
IMP284366,0,0.0
IMP284668,2,0.15384615384615385
IMP284826,1,0.25
IMP284988,3,0.15
IMP285092,1,0.125
IMP285188,0,0.0
IMP285392,1,1.0
IMP285607,1,0.1
IMP285761,2,0.5
IMP285862,1,0.3333333333333333
IMP285864,0,0.0
IMP285934,0,0.0
IMP286017,0,0.0
IMP286065,1,0.3333333333333333
IMP286093,1,0.5
IMP286153,0,0.0
IMP286314,1,0.3333333333333333
IMP286447,0,0.0
IMP286454,0,0.0
IMP286613,1,1.0
IMP286623,0,0.0
IMP286665,6,0.03614457831325301
IMP286731,0,0.0
IMP286739,3,0.11538461538461539
IMP286837,0,0.0
IMP286864,0,0.0
IMP286956,0,0.0
IMP287020,11,0.03343465045592705
IMP287198,1,1.0
IMP287283,0,0.0
IMP287378,1,0.3333333333333333
IMP287402,0,0.0
IMP287468,0,0.0
IMP287687,0,0.0
IMP287828,0,0.0
IMP287864,1,0.25
IMP287883,0,0.0
IMP287930,1,1.0
IMP287981,2,0.4
IMP288242,1,0.3333333333333333
IMP288464,4,0.02185792349726776
IMP288577,0,0.0
IMP288676,0,0.0
IMP288691,0,0.0
IMP288765,2,0.3333333333333333
IMP288797,1,1.0
IMP289013,0,0.0
IMP289253,0,0.0
IMP289345,0,0.0
IMP289375,0,0.0
IMP289420,1,0.3333333333333333
IMP289503,0,0.0
IMP289536,0,0.0
IMP289642,1,0.25
IMP289823,2,0.6666666666666666
IMP289825,1,1.0
IMP289855,3,0.21428571428571427
IMP289999,0,0.0
IMP290159,0,0.0
IMP290214,1,0.3333333333333333
IMP290409,0,0.0
IMP290434,1,0.5
IMP290483,0,0.0
IMP290506,0,0.0
IMP290526,1,1.0
IMP290557,1,1.0
IMP290907,0,0.0
IMP291227,0,0.0
IMP291231,0,0.0
IMP291282,1,0.25
IMP291286,0,0.0
IMP291746,3,0.5
IMP291788,0,0.0
IMP291905,0,0.0
IMP292048,0,0.0
IMP292475,0,0.0
IMP292674,1,0.3333333333333333
IMP292772,1,0.5
IMP292931,0,0.0
IMP293044,0,0.0
IMP293138,0,0.0
IMP293227,1,0.25
IMP293319,1,0.3333333333333333
IMP293691,1,0.07692307692307693
IMP293694,0,0.0
IMP293763,0,0.0
IMP293794,1,0.041666666666666664
IMP293863,0,0.0
IMP293973,0,0.0
IMP294021,1,0.5
IMP294104,1,0.5
IMP294123,0,0.0
IMP294297,1,0.3333333333333333
IMP294370,0,0.0
IMP294531,0,0.0
IMP294548,0,0.0
IMP294555,0,0.0
IMP294703,7,0.02348993288590604
IMP294736,0,0.0
IMP294853,3,0.017045454545454544
IMP294871,1,0.2
IMP295040,0,0.0
IMP295134,1,0.5
IMP295401,3,0.75
IMP295643,0,0.0
IMP295744,0,0.0
IMP296010,0,0.0
IMP296040,1,0.3333333333333333
IMP296065,0,0.0
IMP296156,0,0.0
IMP296181,1,0.3333333333333333
IMP296323,1,0.2
IMP296354,0,0.0
IMP296528,0,0.0
IMP296546,0,0.0
IMP296569,0,0.0
IMP296694,0,0.0
IMP296774,0,0.0
IMP296929,1,0.14285714285714285
IMP297001,0,0.0
IMP297084,1,0.5
IMP297257,2,0.6666666666666666
IMP297284,1,0.5
IMP297557,0,0.0
IMP297619,0,0.0
IMP297726,1,0.1111111111111111
IMP297730,1,0.09090909090909091
IMP297992,0,0.0
IMP298000,1,1.0
IMP298247,0,0.0
IMP298259,1,0.16666666666666666
IMP298386,0,0.0
IMP298548,0,0.0
IMP298565,0,0.0
IMP298876,0,0.0
IMP298940,1,0.16666666666666666
IMP298977,0,0.0
IMP299003,0,0.0
IMP299362,3,0.04225352112676056
IMP299370,0,0.0
IMP299797,0,0.0
IMP299826,0,0.0
IMP300156,1,0.05
IMP300259,0,0.0
IMP300282,0,0.0
IMP300347,0,0.0
IMP300514,7,0.020710059171597635
IMP300528,0,0.0
IMP300616,0,0.0
IMP300973,0,0.0
IMP300975,0,0.0
IMP300985,0,0.0
IMP301080,0,0.0
IMP301514,0,0.0
IMP301556,0,0.0
IMP301583,1,1.0
IMP301633,0,0.0
IMP301711,0,0.0
IMP301829,0,0.0
IMP302016,0,0.0
IMP302056,0,0.0
IMP302108,0,0.0
IMP302179,1,1.0
IMP302309,0,0.0
IMP302376,1,0.5
IMP302559,1,1.0
IMP302697,6,0.028985507246376812
IMP302860,0,0.0
IMP303225,0,0.0
IMP303290,1,1.0
IMP303522,0,0.0
IMP303554,0,0.0
IMP303715,0,0.0
IMP303791,1,0.09090909090909091
IMP303968,0,0.0
IMP304102,2,0.5
IMP304103,0,0.0
IMP304148,3,0.3333333333333333
IMP304190,1,1.0
IMP304397,3,0.75
IMP304477,1,1.0
IMP304560,0,0.0
IMP304614,1,0.1111111111111111
IMP304683,1,0.3333333333333333
IMP304688,2,0.3333333333333333
IMP304745,0,0.0
IMP304747,1,0.25
IMP304775,1,1.0
IMP304784,0,0.0
IMP304915,1,1.0
IMP305081,1,0.5
IMP305138,1,0.25
IMP305170,2,0.3333333333333333
IMP305209,1,0.25
IMP305416,2,0.05714285714285714
IMP305584,1,0.5
IMP305662,1,0.1111111111111111
IMP306051,0,0.0
IMP306082,0,0.0
IMP306129,3,0.09375
IMP306185,0,0.0
IMP306228,1,0.5
IMP306269,1,1.0
IMP306414,0,0.0
IMP306492,2,1.0
IMP306780,1,0.07142857142857142
IMP306814,1,1.0
IMP306890,0,0.0
IMP306939,4,0.26666666666666666
IMP306950,0,0.0
IMP307005,1,1.0
IMP307066,0,0.0
IMP307100,1,0.25
IMP307130,0,0.0
IMP307189,0,0.0
IMP307466,1,0.3333333333333333
IMP307604,0,0.0
IMP307828,4,0.01762114537444934
IMP307848,2,0.019801980198019802
IMP307868,1,0.3333333333333333
IMP307885,2,0.4
IMP308024,1,0.16666666666666666
IMP308085,1,0.3333333333333333
IMP308110,1,0.2
IMP308132,2,0.6666666666666666
IMP308232,1,0.2
IMP308282,1,0.25
IMP308376,0,0.0
IMP308472,0,0.0
IMP308582,0,0.0
IMP308696,1,0.2
IMP308912,1,0.5
IMP308962,1,0.5
IMP308967,1,1.0
IMP309156,0,0.0
IMP309401,0,0.0
IMP309416,1,0.25
IMP309691,2,0.4
IMP309799,1,1.0
IMP309952,1,0.1111111111111111
IMP310321,10,0.04830917874396135
IMP310365,0,0.0
IMP310389,0,0.0
IMP310601,0,0.0
IMP310633,2,1.0
IMP310645,0,0.0
IMP310660,0,0.0
IMP310738,1,0.5
IMP310784,0,0.0
IMP310931,1,0.3333333333333333
IMP311042,1,0.5
IMP311072,0,0.0
IMP311144,2,0.3333333333333333
IMP311220,1,1.0
IMP311439,0,0.0
IMP311740,0,0.0
IMP311861,1,0.3333333333333333
IMP311872,0,0.0
IMP311876,0,0.0
IMP312231,1,0.5
IMP312374,1,0.034482758620689655
IMP312599,1,0.25
IMP312629,1,1.0
IMP312725,0,0.0
IMP312731,1,0.3333333333333333
IMP312836,0,0.0
IMP312876,2,0.3333333333333333
IMP312912,0,0.0
IMP312923,1,0.1111111111111111
IMP312925,0,0.0
IMP312966,0,0.0
IMP313332,1,1.0
IMP313424,1,0.5
IMP313705,0,0.0
IMP313723,1,1.0
IMP313774,0,0.0
IMP313891,0,0.0
IMP313911,1,1.0
IMP314610,1,0.25
IMP314658,1,0.5
IMP314839,2,0.2857142857142857
IMP315259,0,0.0
IMP315390,1,0.25
IMP315393,0,0.0
IMP315470,0,0.0
IMP315540,2,0.5
IMP315609,1,0.5
IMP316190,1,0.5
IMP316397,0,0.0
IMP316409,0,0.0
IMP316571,0,0.0
IMP317030,0,0.0
IMP317287,0,0.0
IMP317314,7,0.024305555555555556
IMP317373,0,0.0
IMP317376,0,0.0
IMP317434,1,0.25
IMP317437,1,0.3333333333333333
IMP317454,3,0.008595988538681949
IMP317542,1,0.25
IMP317556,1,0.5
IMP317800,0,0.0
IMP318144,1,0.3333333333333333
IMP318281,1,0.3333333333333333
IMP318513,2,0.1
IMP318575,1,0.5
IMP318595,1,0.045454545454545456
IMP318605,0,0.0
IMP318824,0,0.0
IMP318856,0,0.0
IMP318947,0,0.0
IMP318962,0,0.0
IMP319229,0,0.0
IMP319268,0,0.0
IMP319403,2,1.0
IMP319417,0,0.0
IMP319713,0,0.0
IMP320044,0,0.0
IMP320143,1,0.3333333333333333
IMP320301,1,0.25
IMP320781,1,0.5
IMP320798,1,0.3333333333333333
IMP320812,0,0.0
IMP321195,1,0.5
IMP321260,0,0.0
IMP321368,0,0.0
IMP321461,0,0.0
IMP321465,0,0.0
IMP321600,1,1.0
IMP321883,0,0.0
IMP321903,0,0.0
IMP322179,0,0.0
IMP322192,0,0.0
IMP322226,0,0.0
IMP322276,1,0.01694915254237288
IMP322278,0,0.0
IMP322409,1,0.09090909090909091
IMP322554,0,0.0
IMP322658,0,0.0
IMP322769,0,0.0
IMP322827,0,0.0
IMP322829,1,0.5
IMP322834,0,0.0
IMP322908,3,0.014705882352941176
IMP322921,1,0.25
IMP323313,0,0.0
IMP323436,0,0.0
IMP323737,1,0.25
IMP323747,0,0.0
IMP323752,0,0.0
IMP323854,1,1.0
IMP323920,0,0.0
IMP324025,0,0.0
IMP324137,1,0.2
IMP324253,0,0.0
IMP324327,0,0.0
IMP324349,0,0.0
IMP324400,0,0.0
IMP324599,0,0.0
IMP324600,1,1.0
IMP324741,0,0.0
IMP324792,0,0.0
IMP324832,0,0.0
IMP324989,0,0.0
IMP325068,0,0.0
IMP325362,1,0.25
IMP325367,2,0.4
IMP325743,1,0.25
IMP325910,0,0.0
IMP325991,0,0.0
IMP326043,10,0.045454545454545456
IMP326158,1,0.3333333333333333
IMP326161,0,0.0
IMP326208,0,0.0
IMP326379,1,0.5
IMP326480,0,0.0
IMP326635,1,0.14285714285714285
IMP326780,1,1.0
IMP326845,1,0.3333333333333333
IMP326914,0,0.0
IMP326959,1,0.5
IMP327090,0,0.0
IMP327157,1,0.5
IMP327159,9,0.02727272727272727
IMP327272,1,0.3333333333333333
IMP327331,0,0.0
IMP327483,1,1.0
IMP327850,1,1.0
IMP327939,2,0.010582010582010581
IMP327986,1,1.0
IMP328074,1,0.25
IMP328251,0,0.0
IMP328442,0,0.0
IMP328505,0,0.0
IMP328530,1,1.0
IMP328565,1,0.5
IMP328855,2,0.15384615384615385
IMP328874,1,0.3333333333333333
IMP328916,1,0.5
IMP328939,1,0.06666666666666667
IMP328982,0,0.0
IMP328994,0,0.0
IMP329077,1,0.041666666666666664
IMP329283,1,0.25
IMP329442,0,0.0
IMP329470,1,1.0
IMP329491,1,0.2
IMP329506,0,0.0
IMP329548,2,0.6666666666666666
IMP329883,0,0.0
IMP329934,0,0.0
IMP329992,2,0.2857142857142857
IMP330116,0,0.0
IMP330297,0,0.0
IMP330368,2,1.0
IMP330618,0,0.0
IMP330670,2,0.6666666666666666
IMP330677,0,0.0
IMP330678,2,0.16666666666666666
IMP330749,0,0.0
IMP330750,0,0.0
IMP330992,1,0.3333333333333333
IMP331372,1,0.3333333333333333
IMP331377,1,0.5
IMP331480,0,0.0
IMP331513,2,1.0
IMP331742,0,0.0
IMP331765,1,0.2
IMP331888,1,0.5
IMP332095,1,0.058823529411764705
IMP332183,1,0.16666666666666666
IMP332333,0,0.0
IMP332418,1,1.0
IMP332482,1,0.5
IMP332488,0,0.0
IMP332718,1,0.5
IMP332944,0,0.0
IMP333109,0,0.0
IMP333208,0,0.0
IMP333560,0,0.0
IMP333581,0,0.0
IMP333765,0,0.0
IMP333977,0,0.0
IMP333978,1,0.3333333333333333
IMP334127,1,0.1111111111111111
IMP334134,0,0.0
IMP334154,1,0.5
IMP334206,0,0.0
IMP334365,0,0.0
IMP334400,1,0.25
IMP334628,0,0.0
IMP334629,0,0.0
IMP334714,0,0.0
IMP334722,0,0.0
IMP334879,0,0.0
IMP334901,1,1.0
IMP335270,0,0.0
IMP335383,1,1.0
IMP335855,0,0.0
IMP335954,1,0.25
IMP335999,0,0.0
IMP336033,4,0.06779661016949153
IMP336145,1,0.3333333333333333
IMP336208,1,0.5
IMP336473,0,0.0
IMP336514,0,0.0
IMP336532,0,0.0
IMP336567,1,0.5
IMP336665,1,1.0
