,IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_Qsum,IMPORTER.TIN&&TARIFF.CODE_illicit_Qrate
753,IMP795744&&8517180000,0,0
754,IMP352125&&8702101319,0,0
755,IMP677211&&8703900000,0,0
756,IMP987414&&8703321922,0,0
757,IMP839288&&8473300000,0,0
758,IMP759377&&8703241128,0,0
759,IMP456549&&8703241128,0,0
760,IMP310321&&8703210011,0,0
761,IMP361374&&8703241128,0,0
762,IMP464187&&9018900000,0,0
763,IMP268981&&8703232926,0,0
764,IMP722809&&8422190000,0,0
765,IMP124597&&8703321922,0,0
766,IMP824798&&8517180000,0,0
767,IMP648653&&4911100000,0,0
768,IMP386453&&8703900000,0,0
769,IMP555103&&8703331226,0,0
770,IMP327159&&8702101319,0,0
771,IMP922219&&8703231221,0,0
772,IMP662011&&8702101319,0,0
773,IMP358915&&3004900000,0,0
774,IMP894296&&8704322000,0,0
775,IMP122694&&8703231119,0,0
776,IMP494993&&8703231119,0,0
777,IMP585253&&8703222900,0,0
778,IMP832758&&8703900000,0,0
779,IMP677211&&8703321220,0,0
780,IMP267369&&8417900000,0,0
781,IMP451441&&8703321922,0,0
782,IMP855449&&8703321922,0,0
783,IMP450852&&8703321922,0,0
784,IMP422356&&8703222900,0,0
785,IMP446948&&8703900000,0,0
786,IMP488686&&8471410043,0,0
787,IMP351195&&8703331226,0,0
788,IMP720753&&8703222900,0,0
789,IMP243487&&8703232926,0,0
790,IMP546339&&8702101319,0,0
791,IMP294853&&8703232926,0,0
792,IMP606875&&8703241128,0,0
793,IMP643203&&8703232926,0,0
794,IMP822166&&8703321922,0,0
795,IMP610620&&808100000,0,0
796,IMP158220&&8703241128,0,0
797,IMP341752&&6704900000,0,0
798,IMP554100&&8703321922,0,0
799,IMP845208&&8517180000,0,0
800,IMP402491&&8704322000,0,0
801,IMP705447&&8703210011,0,0
802,IMP759377&&8704322000,0,0
803,IMP579050&&8466940000,0,0
804,IMP932066&&8703242900,0,0
805,IMP447237&&8703210011,0,0
806,IMP589573&&8703331226,0,0
807,IMP108297&&8413919000,0,0
808,IMP853002&&8703242100,0,0
809,IMP591216&&3004900000,0,0
810,IMP546397&&7010901200,0,0
811,IMP884593&&8703241128,0,0
812,IMP280692&&8703221920,0,0
813,IMP377749&&8703241128,0,0
814,IMP776989&&8703332900,0,0
815,IMP776989&&8703900000,0,0
816,IMP461608&&8703210011,0,0
817,IMP112688&&8703241128,0,0
818,IMP675495&&8704231122,0,0
819,IMP243951&&8517180000,0,0
820,IMP480388&&7010902122,0,0
821,IMP317314&&8703241128,0,0
822,IMP909394&&8703210011,0,0
823,IMP680100&&9305990000,0,0
824,IMP238427&&5901900000,0,0
825,IMP445164&&8703231119,0,0
826,IMP142564&&8703241128,0,0
827,IMP589573&&8703232926,0,0
828,IMP451441&&8703242900,0,0
829,IMP720753&&8703210011,0,0
830,IMP555305&&7323100000,0,0
831,IMP152015&&8703900000,0,0
832,IMP917839&&8703222900,0,0
833,IMP638768&&8703222900,0,0
834,IMP697425&&8703241128,0,0
835,IMP165224&&8703210011,0,0
836,IMP450852&&8517180000,0,0
837,IMP545640&&8704322000,0,0
838,IMP287020&&8703900000,0,0
839,IMP944455&&8703321922,0,0
840,IMP829675&&8703241128,0,0
841,IMP152015&&8704212025,0,0
842,IMP206242&&8212100000,0,0
843,IMP488219&&1517100000,0,0
844,IMP592970&&8703210011,0,0
845,IMP451441&&8703241128,0,0
846,IMP826145&&8703331226,0,0
847,IMP368114&&303790000,0,0
848,IMP307828&&8703232926,0,0
849,IMP555305&&8703232926,0,0
850,IMP960205&&8703241128,0,0
851,IMP648653&&8702102029,0,0
852,IMP261031&&5503200000,0,0
853,IMP243951&&3004900000,0,0
854,IMP665827&&8703232225,0,0
855,IMP358915&&8703321922,0,0
856,IMP475311&&8703900000,0,0
857,IMP243951&&303740000,0,0
858,IMP351195&&8703210011,0,0
859,IMP208220&&6207220000,0,0
860,IMP444962&&6903200000,0,0
861,IMP309416&&8703222900,0,0
862,IMP413429&&8716909000,0,0
863,IMP173637&&8703242100,0,0
864,IMP589573&&8517180000,0,0
865,IMP785954&&8708990000,0,0
866,IMP902662&&8703241128,0,0
867,IMP173637&&8703242900,0,0
868,IMP327159&&8703331928,0,0
869,IMP244709&&8703242900,0,0
870,IMP226111&&808100000,0,0
871,IMP110489&&8703241128,0,0
872,IMP294853&&8703900000,0,0
873,IMP992026&&8702902099,0,0
874,IMP616173&&8704212025,0,0
875,IMP428962&&8703231221,0,0
876,IMP900492&&8703232926,0,0
877,IMP805968&&8408900000,0,0
878,IMP938680&&8703231119,0,0
879,IMP393792&&8703900000,0,0
880,IMP199358&&4009420000,0,0
881,IMP324025&&4901999000,0,0
882,IMP860577&&8703222900,0,0
883,IMP720753&&8703900000,0,0
884,IMP280692&&808100000,0,0
885,IMP880869&&8703242900,0,0
886,IMP393792&&8704322000,0,0
887,IMP184197&&8703321220,0,0
888,IMP203905&&8703241128,0,0
889,IMP557327&&7323100000,0,0
890,IMP393792&&8702101319,0,0
891,IMP380484&&2918290000,0,0
892,IMP911330&&8702101319,0,0
893,IMP555305&&8517180000,0,0
894,IMP555103&&8703321922,0,0
895,IMP465411&&6912001000,0,0
896,IMP934643&&8703242100,0,0
897,IMP530357&&8703322100,0,0
898,IMP143460&&3901200000,0,0
899,IMP287020&&8702101319,0,0
900,IMP697425&&8703900000,0,0
901,IMP655954&&1806901000,0,0
902,IMP860577&&8703241128,0,0
903,IMP878846&&6406100000,0,0
904,IMP602902&&5204200000,0,0
905,IMP171493&&8517180000,0,0
906,IMP435108&&2401200000,0,0
907,IMP187612&&8703900000,0,0
908,IMP226111&&8703332100,0,0
909,IMP677211&&8703331226,0,0
910,IMP764499&&8703232926,0,0
911,IMP286665&&8704322000,0,0
912,IMP259858&&8703241128,0,0
913,IMP358915&&8703900000,0,0
914,IMP995522&&8703331226,0,0
915,IMP720753&&8703241128,0,0
916,IMP792271&&8703241128,0,0
917,IMP863463&&8517180000,0,0
918,IMP671861&&8703231119,0,0
919,IMP592970&&8703241128,0,0
920,IMP482566&&3909400000,0,0
921,IMP163708&&8703210011,0,0
922,IMP243951&&8703900000,0,0
923,IMP764499&&8704231924,0,0
924,IMP397513&&8703241128,0,0
925,IMP616173&&4011200000,0,0
926,IMP853002&&8703232926,0,0
927,IMP124597&&8703222900,0,0
928,IMP654182&&8703241128,0,0
929,IMP397350&&4810920092,0,0
930,IMP293794&&8702101319,0,0
931,IMP447299&&8703222900,0,0
932,IMP965305&&8703241128,0,0
933,IMP243951&&8703232926,0,0
934,IMP911330&&8703231119,0,0
935,IMP447222&&8703232926,0,0
936,IMP396712&&8703900000,0,0
937,IMP165224&&8703900000,0,0
938,IMP165827&&8704212025,0,0
939,IMP344527&&8703241128,0,0
940,IMP585281&&8703331928,0,0
941,IMP826164&&8703222900,0,0
942,IMP306129&&8702901396,0,0
943,IMP720986&&8702101319,0,0
944,IMP386453&&8703222900,0,0
945,IMP766914&&8421230000,0,0
946,IMP528057&&2005510000,0,0
947,IMP717735&&8703242900,0,0
948,IMP818040&&9405400000,0,0
949,IMP602882&&5007200000,0,0
950,IMP829690&&8703232926,0,0
951,IMP781588&&8703222900,0,0
952,IMP905084&&9507900000,0,0
953,IMP551855&&8703232926,0,0
954,IMP397091&&8703222900,0,0
955,IMP592970&&8703231221,0,0
956,IMP243951&&8703331226,0,0
957,IMP522479&&8517180000,0,0
958,IMP822061&&8703321922,0,0
959,IMP805968&&8703241128,0,0
960,IMP832851&&8703241128,0,0
961,IMP326043&&3004900000,0,0
962,IMP439866&&8704212025,0,0
963,IMPO14947&&7202419000,0,0
964,IMPO11016&&3104205000,0,0
965,IMPO18902&&101210001,0,0
966,IMPO14334&&3506100000,0,0
967,IMPO13921&&4810220010,0,0
968,IMPO10462&&7326909889,0,0
969,IMPO17010&&2901290009,0,0
970,IMPO18806&&9607190000,0,0
971,IMPO15520&&8409990009,0,0
972,IMPO17462&&8703239091,0,0
973,IMPO15253&&8609009090,0,0
974,IMPO16995&&8536508020,0,0
975,IMPO14414&&5806200000,0,0
976,IMPO14713&&4821101000,0,0
977,IMPO15501&&8512301000,0,0
978,IMPO18350&&4011100010,0,0
979,IMPO11075&&6004100000,0,0
980,IMPO16622&&8538909902,0,0
981,IMPO13181&&3923299080,0,0
982,IMPO15272&&5806200000,0,0
983,IMPO18472&&8609009090,0,0
984,IMPO13548&&4821109000,0,0
985,IMPO16786&&3004900019,0,0
986,IMPO16042&&8467298504,0,0
987,IMPO10541&&7326909889,0,0
988,IMPO12146&&4821109000,0,0
989,IMPO14713&&7616999099,0,0
990,IMPO19613&&9606100010,0,0
991,IMPO13548&&7326909889,0,0
992,IMPO10462&&8504409090,0,0
993,IMPO12355&&8537101000,0,0
994,IMPO18782&&2922498500,0,0
995,IMPO18898&&8703229050,0,0
996,IMPO13238&&8513100090,0,0
997,IMPO19080&&2710124591,0,0
998,IMPO18364&&7320909000,0,0
999,IMPO14757&&7307998000,0,0
1000,IMPO13927&&8536508096,0,0
1001,IMPO15403&&3303001099,0,0
1002,IMPO17725&&7010909921,0,0
1003,IMPO12200&&2933599500,0,0
1004,IMPO16428&&4819100000,0,0
1005,IMPO14713&&3926909799,0,0
1006,IMPO12616&&6217900009,0,0
1007,IMPO18767&&6309000002,0,0
1008,IMPO17088&&8409990009,0,0
1009,IMPO16887&&8609009090,0,0
1010,IMPO12931&&3003900019,0,0
1011,IMPO12551&&7616999099,0,0
1012,IMPO18158&&2811210000,0,0
1013,IMPO12657&&8528594009,0,0
1014,IMPO19255&&5209390000,0,0
1015,IMPO13696&&5807109010,0,0
1016,IMPO17368&&8536908599,0,0
1017,IMPO13208&&8482109000,0,0
1018,IMPO16620&&2849100000,0,0
1019,IMPO12721&&6104420001,0,0
1020,IMPO16166&&3505105000,0,0
1021,IMPO13495&&8547200000,0,0
1022,IMPO11016&&8609009090,0,0
1023,IMPO19613&&8547200000,0,0
1024,IMPO17769&&8484100000,0,0
1025,IMPO12986&&8428909099,0,0
1026,IMPO13482&&6110309903,0,0
1027,IMPO14627&&2710124591,0,0
1028,IMPO11016&&4821101000,0,0
1029,IMPO11483&&9013809099,0,0
1030,IMPO13849&&2803000001,0,0
1031,IMPO12743&&5603139010,0,0
1032,IMPO12081&&8308200001,0,0
1033,IMPO14035&&8609009090,0,0
1034,IMPO10976&&3004900019,0,0
1035,IMPO10210&&5811000030,0,0
1036,IMPO12054&&8536901099,0,0
1037,IMPO15955&&9606100010,0,0
1038,IMPO17483&&8703229050,0,0
1039,IMPO11779&&2915705000,0,0
1040,IMPO11762&&206909900,0,0
1041,IMP173637&&8704231924,0,0
1042,IMP361374&&8703232926,0,0
1043,IMP765281&&8703232926,0,0
1044,IMP812435&&8527910000,0,0
1045,IMP135970&&8703241128,0,0
1046,IMP765832&&8703222900,0,0
1047,IMP346186&&2713200000,0,0
1048,IMP135970&&8703331226,0,0
1049,IMP156950&&8703231221,0,0
1050,IMP450852&&8702101319,0,0
1051,IMP691536&&8703900000,0,0
1052,IMP364620&&8703210011,0,0
1053,IMP369394&&5801900000,0,0
1054,IMP781895&&8703231119,0,0
1055,IMP787442&&8703241128,0,0
1056,IMP474316&&8703231221,0,0
1057,IMP954081&&8517180000,0,0
1058,IMP554100&&3901100000,0,0
1059,IMP866356&&8703242100,0,0
1060,IMP606875&&5204200000,0,0
1061,IMP236573&&8702101319,0,0
1062,IMP233628&&8517180000,0,0
1063,IMP202790&&2939420000,0,0
1064,IMP106237&&8702101319,0,0
1065,IMP745344&&8703242100,0,0
1066,IMP111521&&8448200000,0,0
1067,IMP124597&&8703900000,0,0
1068,IMP271556&&8703232926,0,0
1069,IMP351195&&8703222900,0,0
1070,IMP351195&&8447900000,0,0
1071,IMP855449&&3207200000,0,0
1072,IMP450969&&8702102029,0,0
1073,IMP830465&&8703900000,0,0
1074,IMP264139&&7312109000,0,0
1075,IMP239374&&8703222900,0,0
1076,IMP144148&&8704231924,0,0
1077,IMP193943&&8711201000,0,0
1078,IMP734391&&3202100000,0,0
1079,IMP700544&&8473300000,0,0
1080,IMP957444&&2922190000,0,0
1081,IMP638175&&8703242100,0,0
1082,IMP467914&&8704231924,0,0
1083,IMP648653&&8703900000,0,0
1084,IMP594435&&8408900000,0,0
1085,IMP826164&&2710193900,0,0
1086,IMP908451&&8703222900,0,0
1087,IMP924304&&8702101319,0,0
1088,IMP654182&&8703321922,0,0
1089,IMP638175&&8703222900,0,0
1090,IMP763548&&8703242100,0,0
1091,IMP601072&&6907100000,0,0
1092,IMP132197&&8703241128,0,0
1093,IMP326208&&8703241128,0,0
1094,IMP506682&&8501320000,0,0
1095,IMP358094&&8703222900,0,0
1096,IMP678358&&8703222900,0,0
1097,IMP511760&&8704212025,0,0
1098,IMP158220&&8703222900,0,0
1099,IMP287020&&8703242100,0,0
1100,IMP179534&&8704212025,0,0
1101,IMP712264&&8703222900,0,0
1102,IMP468811&&8517180000,0,0
1103,IMP720753&&8703331928,0,0
1104,IMP235251&&8703242100,0,0
1105,IMP152810&&8703321922,0,0
1106,IMP739001&&1901900091,0,0
1107,IMP306185&&8703241128,0,0
1108,IMP280692&&8703232926,0,0
1109,IMP468811&&8703241128,0,0
1110,IMP358915&&8703241128,0,0
1111,IMP142940&&8702101319,0,0
1112,IMP247978&&8703231119,0,0
1113,IMP775048&&7601100000,0,0
1114,IMP832758&&8703241128,0,0
1115,IMP450969&&8703222900,0,0
1116,IMP596580&&8703900000,0,0
1117,IMP351195&&8517180000,0,0
1118,IMP656803&&5010000000,0,0
1119,IMP450852&&8703210011,0,0
1120,IMP294853&&5007200000,0,0
1121,IMP910380&&8438900000,0,0
1122,IMP712264&&8703321220,0,0
1123,IMP554100&&5204200000,0,0
1124,IMP703936&&8706001300,0,0
1125,IMP894296&&7212100000,0,0
1126,IMP352883&&8703232926,0,0
1127,IMP165224&&8703232926,0,0
1128,IMP138552&&8703232926,0,0
1129,IMP163708&&8703242900,0,0
1130,IMP830465&&8703231119,0,0
1131,IMP416045&&8702101319,0,0
1132,IMP327159&&8703321922,0,0
1133,IMP765282&&8702101319,0,0
1134,IMP810695&&8702902099,0,0
1135,IMP358915&&8703232926,0,0
1136,IMP703936&&8703222900,0,0
1137,IMP366793&&8214900000,0,0
1138,IMP163708&&8703241128,0,0
1139,IMP327159&&8703242100,0,0
1140,IMP960205&&8703210011,0,0
1141,IMP944318&&6304930097,0,0
1142,IMP397091&&8703241128,0,0
1143,IMP428055&&8703222900,0,0
1144,IMP446948&&8702101319,0,0
1145,IMP709341&&5607900000,0,0
1146,IMP447299&&8702101319,0,0
1147,IMP781895&&8703331226,0,0
1148,IMP839527&&8703232124,0,0
1149,IMP849511&&8703242900,0,0
1150,IMP609024&&8412900000,0,0
1151,IMP960205&&8703900000,0,0
1152,IMP766474&&8703222900,0,0
1153,IMP793732&&8704231924,0,0
1154,IMP585253&&8703900000,0,0
1155,IMP150306&&3902100000,0,0
1156,IMP237401&&8517180000,0,0
1157,IMP358094&&8703232926,0,0
1158,IMP267369&&8703232926,0,0
1159,IMP207129&&8517180000,0,0
1160,IMP705831&&2208700000,0,0
1161,IMP280849&&4000000000,0,0
1162,IMP961792&&904110000,0,0
1163,IMP954081&&8703321922,0,0
1164,IMP809423&&8703222900,0,0
1165,IMP124597&&8704212025,0,0
1166,IMP806541&&8703321922,0,0
1167,IMP759377&&8703242100,0,0
1168,IMP129139&&8703900000,0,0
1169,IMP195096&&8703222900,0,0
1170,IMP589573&&6805200000,0,0
1171,IMP555103&&8703232926,0,0
1172,IMP764499&&8517180000,0,0
1173,IMP741358&&8703210011,0,0
1174,IMP831109&&8703232926,0,0
1175,IMP928025&&8703222900,0,0
1176,IMP589573&&8703232124,0,0
1177,IMP445164&&6907900000,0,0
1178,IMP992026&&7308909000,0,0
1179,IMP355376&&6907900000,0,0
1180,IMP633501&&8703241128,0,0
1181,IMP327939&&8703232926,0,0
1182,IMP468811&&8703321922,0,0
1183,IMP109033&&8211920000,0,0
1184,IMP346397&&8443390000,0,0
1185,IMP731588&&8703321220,0,0
1186,IMP300514&&8703222900,0,0
1187,IMP980531&&8702902099,0,0
1188,IMP360066&&8703241128,0,0
1189,IMP447222&&8703900000,0,0
1190,IMP960205&&8703232926,0,0
1191,IMP620150&&8703321922,0,0
1192,IMP461608&&8703232926,0,0
1193,IMP638491&&8703331928,0,0
1194,IMPO11509&&6217900009,0,0
1195,IMPO13618&&2710124591,0,0
1196,IMPO18778&&8421392000,0,0
1197,IMPO15276&&4819100000,0,0
1198,IMPO18208&&9801000000,0,0
1199,IMPO11104&&8414598090,0,0
1200,IMPO16794&&8542399090,0,0
1201,IMPO19132&&5806200000,0,0
1202,IMPO18570&&2203000903,0,0
1203,IMPO19469&&8609009090,0,0
1204,IMPO13238&&4107911011,0,0
1205,IMPO15626&&8609009090,0,0
1206,IMPO12519&&9606100010,0,0
1207,IMPO11454&&7318220000,0,0
1208,IMPO17368&&8538909909,0,0
1209,IMPO17356&&8536908599,0,0
1210,IMPO12639&&8544119090,0,0
1211,IMPO18334&&8414592010,0,0
1212,IMPO19469&&8421990020,0,0
1213,IMPO18212&&6217900009,0,0
1214,IMPO18475&&8708999799,0,0
1215,IMPO17812&&8207509000,0,0
1216,IMPO11829&&3208201000,0,0
1217,IMPO19132&&4819100000,0,0
1218,IMPO18716&&6217900009,0,0
1219,IMPO15765&&8609009090,0,0
1220,IMPO10477&&8207909900,0,0
1221,IMPO14334&&8536901020,0,0
1222,IMPO17115&&3926909229,0,0
1223,IMPO16337&&3923299030,0,0
1224,IMPO15485&&8708999799,0,0
1225,IMPO18788&&9804000000,0,0
1226,IMPO11200&&3923299080,0,0
1227,IMPO11469&&8538909902,0,0
1228,IMPO13181&&8538909902,0,0
1229,IMPO17728&&6203423103,0,0
1230,IMPO10005&&8609009090,0,0
1231,IMPO18212&&8421392000,0,0
1232,IMPO16524&&9503009909,0,0
1233,IMPO18212&&8536908591,0,0
1234,IMPO13975&&8421392000,0,0
1235,IMPO17334&&8301401900,0,0
1236,IMPO10156&&105119901,0,0
1237,IMPO14627&&4821101000,0,0
1238,IMPO10005&&9606100010,0,0
1239,IMPO18767&&4911101000,0,0
1240,IMPO15859&&9801000000,0,0
1241,IMPO18778&&8544300090,0,0
1242,IMPO12807&&2003102000,0,0
1243,IMPO10267&&8704219941,0,0
1244,IMPO13975&&8409990009,0,0
1245,IMPO13987&&8480200000,0,0
1246,IMPO15765&&8708999799,0,0
1247,IMPO18703&&8703329091,0,0
1248,IMPO16658&&6205200009,0,0
1249,IMPO19420&&8501310001,0,0
1250,IMPO16637&&2501009991,0,0
1251,IMPO13153&&8704219941,0,0
1252,IMPO14713&&2710124591,0,0
1253,IMPO18767&&8703319090,0,0
1254,IMPO12207&&8302490009,0,0
1255,IMPO10700&&2710124591,0,0
1256,IMPO13754&&8609009090,0,0
1257,IMPO11779&&6004100000,0,0
1258,IMPO19182&&8609009090,0,0
1259,IMPO19080&&4016930000,0,0
1260,IMPO15506&&4819100000,0,0
1261,IMPO15859&&7326909889,0,0
1262,IMPO14713&&5806200000,0,0
1263,IMPO19363&&8538909902,0,0
1264,IMPO10097&&9804000000,0,0
1265,IMPO15661&&3920930000,0,0
1266,IMPO12066&&8542399090,0,0
1267,IMPO18703&&8716398090,0,0
1268,IMPO17996&&7315119090,0,0
1269,IMPO18200&&8609009090,0,0
1270,IMPO15765&&9032102000,0,0
1271,IMPO16058&&5806200000,0,0
1272,IMPO16400&&8501310001,0,0
1273,IMPO15487&&4821909000,0,0
1274,IMPO19613&&8703229050,0,0
1275,IMPO16865&&2710124591,0,0
1276,IMPO10899&&3923299080,0,0
1277,IMPO17368&&7616999099,0,0
1278,IMPO12692&&5211320000,0,0
1279,IMPO17707&&3307410000,0,0
1280,IMPO16784&&2710124591,0,0
1281,IMPO13095&&8609009090,0,0
1282,IMPO13696&&6006420000,0,0
1283,IMPO19080&&9606100010,0,0
1284,IMPO18767&&8479908000,0,0
1285,IMPO15477&&2832300000,0,0
1286,IMPO16400&&1806903100,0,0
1287,IMPO11063&&5807109010,0,0
1288,IMPO17088&&8609009090,0,0
1289,IMPO16523&&8205598009,0,0
1290,IMPO17368&&8538909902,0,0
1291,IMPO13181&&9801000000,0,0
1292,IMPO12343&&4016930000,0,0
1293,IMPO13534&&3915901100,0,0
1294,IMPO11284&&7326909889,0,0
1295,IMPO16184&&4821909000,0,0
1296,IMPO16865&&9606100010,0,0
1297,IMPO11284&&8703329091,0,0
1298,IMPO14414&&9606100010,0,0
1299,IMPO15445&&9032102000,0,0
1300,IMPO10723&&5515113000,0,0
1301,IMPO17134&&8708939009,0,0
1302,IMPO12219&&8547200000,0,0
1303,IMPO12485&&8479908000,0,0
1304,IMPO18703&&8609009090,0,0
1305,IMPO13095&&7326909889,0,0
1306,IMPO16184&&7326909889,0,0
1307,IMPO13071&&5107101001,0,0
1308,IMPO15765&&5209420000,0,0
1309,IMPO19578&&8207709000,0,0
1310,IMPO15506&&9804000000,0,0
1311,IMPO19420&&7326909889,0,0
1312,IMPO18400&&4016930000,0,0
1313,IMPO16428&&4821909000,0,0
1314,IMPO11353&&6217900003,0,0
1315,IMPO18788&&8205598009,0,0
1316,IMPO10094&&4009110019,0,0
1317,IMPO13754&&8704219941,0,0
1318,IMPO16756&&8501200010,0,0
1319,IMPO13301&&3926909799,0,0
1320,IMPO11316&&8609009090,0,0
1321,IMPO19253&&3926909229,0,0
1322,IMPO13153&&4819100000,0,0
1323,IMPO10845&&8409990009,0,0
1324,IMPO19250&&8716398090,0,0
1325,IMPO17834&&8418999039,0,0
1326,IMPO10344&&8609009090,0,0
1327,IMPO15880&&8609009090,0,0
1328,IMPO18353&&8609009090,0,0
1329,IMPO19778&&8443321030,0,0
1330,IMPO15707&&5401101200,0,0
1331,IMPO19229&&7321119091,0,0
1332,IMPO15955&&8703229050,0,0
1333,IMPO13815&&3402909009,0,0
1334,IMPO17977&&4202321009,0,0
1335,IMPO10310&&5402520000,0,0
1336,IMPO13618&&8421392000,0,0
1337,IMPO19390&&8716400009,0,0
1338,IMPO13097&&8536901092,0,0
1339,IMPO18194&&8538909909,0,0
1340,IMPO19159&&8609009090,0,0
1341,IMPO19894&&9804000000,0,0
1342,IMPO16093&&7318159050,0,0
1343,IMPO18960&&2103909000,0,0
1344,IMPO11454&&8703229050,0,0
1345,IMPO19604&&8703329091,0,0
1346,IMPO15955&&8547200000,0,0
1347,IMPO10686&&5911321900,0,0
1348,IMPO11075&&3923100000,0,0
1349,IMPO19250&&3921909001,0,0
1350,IMPO11075&&4819100000,0,0
1351,IMPO18640&&8304000000,0,0
1352,IMPO19646&&8409990002,0,0
1353,IMPO15506&&8716398090,0,0
1354,IMPO16550&&5402330000,0,0
1355,IMP257336&&8703232225,0,0
1356,IMP522051&&8703222900,0,0
1357,IMP439370&&8703321220,0,0
1358,IMP195096&&8703321220,0,0
1359,IMP826164&&8702101319,0,0
1360,IMP911330&&8703321220,0,0
1361,IMP646220&&4805110000,0,0
1362,IMP585253&&7418190000,0,0
1363,IMP522479&&8703241128,0,0
1364,IMP826164&&303790000,0,0
1365,IMP480452&&8703232225,0,0
1366,IMP412513&&8703900000,0,0
1367,IMP764499&&8703321922,0,0
1368,IMP717735&&8704322000,0,0
1369,IMP114823&&1511909000,0,0
1370,IMP135970&&8703241134,0,0
1371,IMP859491&&5503200000,0,0
1372,IMP165224&&8703321922,0,0
1373,IMP142727&&3902900000,0,0
1374,IMP253890&&8703331928,0,0
1375,IMP597213&&8702902099,0,0
1376,IMP267369&&8517180000,0,0
1377,IMP960205&&8703222900,0,0
1378,IMP983885&&2933290000,0,0
1379,IMP492174&&8703242100,0,0
1380,IMP381347&&8703241128,0,0
1381,IMP412417&&7323100000,0,0
1382,IMP965305&&8702101319,0,0
1383,IMP135970&&8703222900,0,0
1384,IMP873935&&8703321220,0,0
1385,IMP207855&&8704321920,0,0
1386,IMP305416&&8703231119,0,0
1387,IMP731188&&8703232124,0,0
1388,IMP720753&&6907900000,0,0
1389,IMP306780&&8703332900,0,0
1390,IMP697425&&6001920000,0,0
1391,IMP593987&&8518100000,0,0
1392,IMP496378&&8703222900,0,0
1393,IMP694837&&8702102029,0,0
1394,IMP554100&&8703222900,0,0
1395,IMP300514&&8517180000,0,0
1396,IMP824142&&8702102029,0,0
1397,IMP597213&&8703241128,0,0
1398,IMP811925&&8703232926,0,0
1399,IMP439866&&8702101319,0,0
1400,IMP838051&&2202900091,0,0
1401,IMP863463&&8703222900,0,0
1402,IMP358094&&8702101319,0,0
1403,IMP233628&&8702101319,0,0
1404,IMP280692&&8702101319,0,0
1405,IMP697425&&8517180000,0,0
1406,IMP720753&&8704212025,0,0
1407,IMP942956&&8703231221,0,0
1408,IMP606875&&8448190000,0,0
1409,IMP529575&&8703222900,0,0
1410,IMP775098&&8703241128,0,0
1411,IMP336761&&8417200000,0,0
1412,IMP467914&&8703322100,0,0
1413,IMP901579&&8703222900,0,0
1414,IMP346397&&8703900000,0,0
1415,IMP422356&&8703900000,0,0
1416,IMP207129&&8702902099,0,0
1417,IMP358915&&9032890000,0,0
1418,IMP355877&&8703231221,0,0
1419,IMP944455&&8702101319,0,0
1420,IMP763548&&8702101319,0,0
1421,IMP715456&&8703232926,0,0
1422,IMP434783&&8703242900,0,0
1423,IMP954081&&3004900000,0,0
1424,IMP440223&&8703321922,0,0
1425,IMP124597&&8703231119,0,0
1426,IMP485905&&8703332100,0,0
1427,IMP557327&&3004900000,0,0
1428,IMP592970&&3812300000,0,0
1429,IMP243487&&8703241128,0,0
1430,IMP336033&&8517180000,0,0
1431,IMP387528&&7010902122,0,0
1432,IMP788182&&8450110000,0,0
1433,IMP422513&&8703232926,0,0
1434,IMP633501&&4011200000,0,0
1435,IMP307848&&8703222900,0,0
1436,IMP131933&&8704322000,0,0
1437,IMP557327&&8703231221,0,0
1438,IMP686056&&8703222900,0,0
