IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_sum,IMPORTER.TIN&&TARIFF.CODE_illicit_rate
IMP118216&&8473300000,0,0.0
IMP118216&&8517180000,0,0.0
IMP118216&&8703241128,0,0.0
IMP118216&&8703321922,0,0.0
IMP118216&&8703900000,0,0.0
IMP118216&&8704900099,0,0.0
IMP118216&&9506110000,0,0.0
IMP118294&&8305900000,0,0.0
IMP118294&&8703241128,0,0.0
IMP118321&&3824600000,1,1.0
IMP118321&&8205200000,1,1.0
IMP118321&&8703322900,0,0.0
IMP118334&&4802690000,0,0.0
IMP118334&&8471700079,1,1.0
IMP118491&&3004200000,0,0.0
IMP118491&&4814900000,0,0.0
IMP118491&&6905900000,1,1.0
IMP118491&&8703241128,0,0.0
IMP118491&&8703900000,0,0.0
IMP118491&&8704322000,0,0.0
IMP118491&&9019100019,0,0.0
IMP118500&&2941900000,0,0.0
IMP118500&&8703210011,0,0.0
IMP118629&&8412210000,0,0.0
IMP118631&&3004100000,0,0.0
IMP118631&&6902900000,0,0.0
IMP118631&&8523590000,1,1.0
IMP118631&&8703232225,0,0.0
IMP118631&&8703241128,0,0.0
IMP118808&&2814200000,0,0.0
IMP118992&&8438800000,0,0.0
IMP118992&&8703241128,0,0.0
IMP118992&&8903990000,0,0.0
IMP119037&&4800000000,1,1.0
IMP119037&&8402190000,1,1.0
IMP119037&&8423200000,0,0.0
IMP119202&&2833290000,0,0.0
IMP119202&&3904300000,0,0.0
IMP119202&&8703232926,1,1.0
IMP119202&&9620000000,0,0.0
IMP119299&&3902300000,0,0.0
IMP119457&&2106909091,0,0.0
IMP119457&&8716909000,1,1.0
IMP119502&&3926200000,0,0.0
IMP119718&&8703210011,0,0.0
IMP119811&&7312109000,0,0.0
IMP119811&&8418500059,0,0.0
IMP119811&&8703241128,0,0.0
IMP119886&&3004900000,0,0.0
IMP119886&&3917219000,0,0.0
IMP119886&&8704212025,1,1.0
IMP120213&&7606929099,0,0.0
IMP120213&&8702101319,0,0.0
IMP120262&&8502200021,0,0.0
IMP120339&&2914220000,0,0.0
IMP120339&&8538900000,0,0.0
IMP120339&&8703232926,0,0.0
IMP120345&&3923900000,0,0.0
IMP120345&&4800000000,0,0.0
IMP120345&&8546200000,1,1.0
IMP120345&&8703232926,0,0.0
IMP120345&&8703241128,0,0.0
IMP120345&&8704212025,0,0.0
IMP120456&&8428390000,0,0.0
IMP120456&&8703222900,0,0.0
IMP120631&&1702900000,0,0.0
IMP120631&&2103909091,0,0.0
IMP120631&&2202900091,0,0.0
IMP120631&&2516110000,0,0.0
IMP120631&&2710193900,0,0.0
IMP120631&&2902300000,1,1.0
IMP120631&&3004900000,0,0.0
IMP120631&&303510000,0,0.0
IMP120631&&303790000,0,0.0
IMP120631&&305590054,0,0.0
IMP120631&&3301299000,0,0.0
IMP120631&&3700000000,0,0.0
IMP120631&&3901100000,0,0.0
IMP120631&&3902300000,0,0.0
IMP120631&&3906900000,0,0.0
IMP120631&&3909400000,0,0.0
IMP120631&&4009110000,0,0.0
IMP120631&&4403100000,0,0.0
IMP120631&&4802550059,0,0.0
IMP120631&&4813100000,0,0.0
IMP120631&&4901100000,1,1.0
IMP120631&&4901999000,0,0.0
IMP120631&&5007200000,1,0.5
IMP120631&&5204200000,0,0.0
IMP120631&&5801900000,0,0.0
IMP120631&&5901900000,0,0.0
IMP120631&&6310900091,0,0.0
IMP120631&&6500000000,0,0.0
IMP120631&&7308300000,0,0.0
IMP120631&&7323100000,0,0.0
IMP120631&&7418190000,0,0.0
IMP120631&&808100000,0,0.0
IMP120631&&8413810000,0,0.0
IMP120631&&8413919000,0,0.0
IMP120631&&8421230000,0,0.0
IMP120631&&8421290000,0,0.0
IMP120631&&8439990000,0,0.0
IMP120631&&8473300000,0,0.0
IMP120631&&8477800000,0,0.0
IMP120631&&8481800000,0,0.0
IMP120631&&8517180000,0,0.0
IMP120631&&8527290000,0,0.0
IMP120631&&8702101319,1,0.025
IMP120631&&8702102029,0,0.0
IMP120631&&8702902097,0,0.0
IMP120631&&8702902099,0,0.0
IMP120631&&8703210011,0,0.0
IMP120631&&8703222900,3,0.061224489795918366
IMP120631&&8703231119,0,0.0
IMP120631&&8703231221,0,0.0
IMP120631&&8703231923,0,0.0
IMP120631&&8703232124,0,0.0
IMP120631&&8703232225,0,0.0
IMP120631&&8703232926,1,0.012987012987012988
IMP120631&&8703241128,1,0.013513513513513514
IMP120631&&8703242100,0,0.0
IMP120631&&8703242900,1,0.07142857142857142
IMP120631&&8703321220,0,0.0
IMP120631&&8703321922,0,0.0
IMP120631&&8703331124,0,0.0
IMP120631&&8703331226,0,0.0
IMP120631&&8703331928,0,0.0
IMP120631&&8703332100,0,0.0
IMP120631&&8703332900,0,0.0
IMP120631&&8703900000,0,0.0
IMP120631&&8704212025,1,0.08333333333333333
IMP120631&&8704221928,0,0.0
IMP120631&&8704231122,0,0.0
IMP120631&&8704231924,0,0.0
IMP120631&&8704322000,0,0.0
IMP120631&&8704900099,0,0.0
IMP120631&&8714190000,0,0.0
IMP120631&&9018190000,0,0.0
IMP120631&&9018500000,0,0.0
IMP120658&&1517100000,1,1.0
IMP120658&&8432100000,0,0.0
IMP120909&&7326909099,0,0.0
IMP120909&&8529100000,0,0.0
IMP120909&&8544490000,0,0.0
IMP120909&&8702101319,0,0.0
IMP120909&&8702102029,0,0.0
IMP120909&&8703231221,0,0.0
IMP120909&&8703332900,0,0.0
IMP120909&&8704212025,0,0.0
IMP121314&&2835290000,0,0.0
IMP121359&&2302100000,0,0.0
IMP121359&&3921190000,0,0.0
IMP121455&&8711101000,0,0.0
IMP121455&&9603210000,0,0.0
IMP121885&&8510200000,1,1.0
IMP122127&&8480490000,1,1.0
IMP122127&&8537200000,0,0.0
IMP122337&&2804290000,0,0.0
IMP122337&&2922190000,1,1.0
IMP122337&&3920990000,0,0.0
IMP122337&&8517180000,0,0.0
IMP122337&&910990000,1,1.0
IMP122463&&1905310000,1,1.0
IMP122463&&3921120000,1,1.0
IMP122463&&8704322000,0,0.0
IMP122494&&6907900000,0,0.0
IMP122494&&8703321922,0,0.0
IMP122494&&9026900000,0,0.0
IMP122694&&2004100000,0,0.0
IMP122694&&2103909091,0,0.0
IMP122694&&2710193900,0,0.0
IMP122694&&2826190000,0,0.0
IMP122694&&2940000000,0,0.0
IMP122694&&3004900000,0,0.0
IMP122694&&3302100000,0,0.0
IMP122694&&3902100000,0,0.0
IMP122694&&3903200000,0,0.0
IMP122694&&3921120000,0,0.0
IMP122694&&3924909000,0,0.0
IMP122694&&4818400049,0,0.0
IMP122694&&4901999000,0,0.0
IMP122694&&5204190000,0,0.0
IMP122694&&5801900000,1,0.3333333333333333
IMP122694&&6802290000,0,0.0
IMP122694&&6907100000,0,0.0
IMP122694&&7005290000,0,0.0
IMP122694&&7323100000,0,0.0
IMP122694&&7326909099,0,0.0
IMP122694&&8418100011,0,0.0
IMP122694&&8429110000,0,0.0
IMP122694&&8471600069,0,0.0
IMP122694&&8472900000,0,0.0
IMP122694&&8500000000,0,0.0
IMP122694&&8513100000,0,0.0
IMP122694&&8517180000,0,0.0
IMP122694&&8702101319,0,0.0
IMP122694&&8702902099,0,0.0
IMP122694&&8703210011,0,0.0
IMP122694&&8703221917,0,0.0
IMP122694&&8703222900,1,0.03333333333333333
IMP122694&&8703231119,0,0.0
IMP122694&&8703231221,0,0.0
IMP122694&&8703232124,0,0.0
IMP122694&&8703232225,0,0.0
IMP122694&&8703232926,1,0.02857142857142857
IMP122694&&8703241128,0,0.0
IMP122694&&8703242100,2,0.4
IMP122694&&8703242900,0,0.0
IMP122694&&8703321220,0,0.0
IMP122694&&8703321922,0,0.0
IMP122694&&8703331124,0,0.0
IMP122694&&8703331226,0,0.0
IMP122694&&8703331928,0,0.0
IMP122694&&8703332100,0,0.0
IMP122694&&8703332900,0,0.0
IMP122694&&8703900000,0,0.0
IMP122694&&8704212025,0,0.0
IMP122694&&8704221928,0,0.0
IMP122694&&8704231122,0,0.0
IMP122694&&8704322000,0,0.0
IMP122694&&8704900099,0,0.0
IMP122694&&8714190000,0,0.0
IMP122694&&9506400000,0,0.0
IMP122845&&2009809087,0,0.0
IMP122845&&6804210000,0,0.0
IMP123227&&8430100000,1,1.0
IMP123227&&8502130018,0,0.0
IMP123315&&8703222900,0,0.0
IMP123315&&8703241128,0,0.0
IMP123315&&8703900000,0,0.0
IMP123315&&8709900000,1,1.0
IMP123397&&3912390000,0,0.0
IMP123397&&5407810000,0,0.0
IMP123397&&8467810000,0,0.0
IMP123430&&8703210011,0,0.0
IMP123461&&8703232926,0,0.0
IMP123568&&3913900000,0,0.0
IMP123568&&8703231119,0,0.0
IMP123568&&8703241128,0,0.0
IMP123569&&3904300000,0,0.0
IMP123575&&4106220000,0,0.0
IMP123602&&7013280000,0,0.0
IMP123602&&8703241128,0,0.0
IMP123682&&8703331124,0,0.0
IMP123760&&904110000,0,0.0
IMP123906&&7307930000,0,0.0
IMP123970&&7318150000,0,0.0
IMP123970&&8703321922,0,0.0
IMP124043&&5402440000,1,1.0
IMP124043&&8421290000,0,0.0
IMP124103&&3902900000,0,0.0
IMP124103&&8519500000,0,0.0
IMP124103&&8703241128,0,0.0
IMP124151&&8703231923,1,1.0
IMP124228&&8703232926,0,0.0
IMP124454&&1006301031,0,0.0
IMP124454&&8703321922,0,0.0
IMP124454&&8704322000,0,0.0
IMP124483&&4011200000,0,0.0
IMP124483&&8433200000,0,0.0
IMP124495&&8429110000,0,0.0
IMP124495&&9015900000,1,1.0
IMP124557&&3105200000,0,0.0
IMP124557&&5204190000,0,0.0
IMP124557&&6809110000,0,0.0
IMP124557&&8443910000,0,0.0
IMP124597&&2401200000,0,0.0
IMP124597&&2833110000,0,0.0
IMP124597&&2836200000,1,0.5
IMP124597&&2903490000,0,0.0
IMP124597&&2924210000,0,0.0
IMP124597&&3004200000,0,0.0
IMP124597&&3004900000,0,0.0
IMP124597&&303790000,0,0.0
IMP124597&&3901100000,0,0.0
IMP124597&&3926300000,1,1.0
IMP124597&&4011100000,0,0.0
IMP124597&&4011200000,0,0.0
IMP124597&&402211000,0,0.0
IMP124597&&4802570000,0,0.0
IMP124597&&4811410043,0,0.0
IMP124597&&5007200000,1,0.25
IMP124597&&5603930000,0,0.0
IMP124597&&5801900000,0,0.0
IMP124597&&5901900000,0,0.0
IMP124597&&6406200000,0,0.0
IMP124597&&6500000000,0,0.0
IMP124597&&6510000000,0,0.0
IMP124597&&6809110000,0,0.0
IMP124597&&7320900000,0,0.0
IMP124597&&7323100000,1,0.3333333333333333
IMP124597&&7323930000,0,0.0
IMP124597&&7603200000,0,0.0
IMP124597&&808100000,0,0.0
IMP124597&&8409910000,0,0.0
IMP124597&&8419890000,0,0.0
IMP124597&&8431430000,0,0.0
IMP124597&&8473300000,0,0.0
IMP124597&&8473400000,0,0.0
IMP124597&&8512200000,0,0.0
IMP124597&&8517180000,0,0.0
IMP124597&&8519500000,0,0.0
IMP124597&&8536500000,0,0.0
IMP124597&&8538100000,0,0.0
IMP124597&&8702101319,0,0.0
IMP124597&&8702102029,0,0.0
IMP124597&&8702902099,0,0.0
IMP124597&&8703210011,0,0.0
IMP124597&&8703221113,0,0.0
IMP124597&&8703222900,2,0.044444444444444446
IMP124597&&8703231119,0,0.0
IMP124597&&8703231221,0,0.0
IMP124597&&8703232124,0,0.0
IMP124597&&8703232225,0,0.0
IMP124597&&8703232926,1,0.012658227848101266
IMP124597&&8703241128,1,0.010752688172043012
IMP124597&&8703241932,0,0.0
IMP124597&&8703242100,0,0.0
IMP124597&&8703242900,0,0.0
IMP124597&&8703321220,0,0.0
IMP124597&&8703321922,1,0.023809523809523808
IMP124597&&8703322100,0,0.0
IMP124597&&8703331124,0,0.0
IMP124597&&8703331226,1,0.09090909090909091
IMP124597&&8703331928,1,0.2
IMP124597&&8703332100,0,0.0
IMP124597&&8703332200,0,0.0
IMP124597&&8703332900,0,0.0
IMP124597&&8703900000,0,0.0
IMP124597&&8704212025,0,0.0
IMP124597&&8704232000,0,0.0
IMP124597&&8704322000,0,0.0
IMP124597&&8704900099,0,0.0
IMP124597&&9026200000,0,0.0
IMP124726&&8507200000,0,0.0
IMP124726&&8523520000,0,0.0
IMP124982&&8532290000,0,0.0
IMP124982&&8702102029,0,0.0
IMP124982&&8703222900,0,0.0
IMP124982&&8703321922,0,0.0
IMP124982&&8703900000,0,0.0
IMP124982&&8711309000,0,0.0
IMP124982&&9506620000,0,0.0
IMP124982&&9506910000,0,0.0
IMP125020&&3207200000,0,0.0
IMP125020&&3909500000,0,0.0
IMP125020&&9401900091,0,0.0
IMP125025&&8455210000,0,0.0
IMP125025&&8541400000,1,1.0
IMP125331&&2208700000,0,0.0
IMP125331&&3904100000,0,0.0
IMP125331&&8703242900,0,0.0
IMP125373&&8702101319,0,0.0
IMP125373&&8703221917,0,0.0
IMP125373&&8703332900,0,0.0
IMP125431&&3917299000,0,0.0
IMP125521&&7601100000,1,1.0
IMP125521&&8507200000,0,0.0
IMP125521&&8702101319,0,0.0
IMP125665&&3004400000,1,1.0
IMP125665&&3808920000,1,1.0
IMP125665&&3904300000,1,1.0
IMP125665&&3922100000,0,0.0
IMP125665&&8471600069,0,0.0
IMP125665&&8517180000,0,0.0
IMP125665&&8703231119,0,0.0
IMP125665&&8703321922,0,0.0
IMP125665&&8703332100,0,0.0
IMP125708&&3403990000,1,1.0
IMP125708&&4202120012,0,0.0
IMP125708&&8714940000,1,1.0
IMP125708&&9019100019,0,0.0
IMP126236&&3921120000,0,0.0
IMP126236&&5801900000,0,0.0
IMP126434&&8703232225,1,1.0
IMP126499&&4814900000,1,1.0
IMP126499&&8703242900,0,0.0
IMP126554&&8703321922,0,0.0
IMP126554&&8703332900,1,1.0
IMP126554&&9504400000,1,1.0
IMP126745&&3907910000,0,0.0
IMP126745&&6204620000,1,1.0
IMP126864&&3907600069,0,0.0
IMP126864&&8215100000,1,1.0
IMP126864&&8455210000,0,0.0
IMP126864&&8703210011,0,0.0
IMP126864&&8703231119,1,1.0
IMP126864&&8703231221,0,0.0
IMP126864&&8703241128,0,0.0
IMP126864&&8703242200,0,0.0
IMP126864&&8703242900,0,0.0
IMP127093&&2102100000,0,0.0
IMP127093&&2833220000,0,0.0
IMP127093&&710100000,0,0.0
IMP127093&&8429190000,0,0.0
IMP127093&&8455210000,1,1.0
IMP127093&&8515110000,1,1.0
IMP127093&&8703222900,0,0.0
IMP127093&&8703232124,0,0.0
IMP127093&&8703241128,0,0.0
IMP127093&&8703242100,1,1.0
IMP127093&&8704212025,0,0.0
IMP127093&&8714190000,0,0.0
IMP127093&&8716310000,0,0.0
IMP127127&&8420910000,0,0.0
IMP127172&&6907900000,0,0.0
IMP127172&&8504310000,0,0.0
IMP127172&&8703222900,0,0.0
IMP127172&&8703241128,0,0.0
IMP127201&&8467210000,1,1.0
IMP127201&&8703222900,1,1.0
IMP127476&&3823190000,0,0.0
IMP127478&&1701110000,0,0.0
IMP127478&&3925200000,0,0.0
IMP127478&&8703241128,0,0.0
IMP127478&&9020000000,0,0.0
IMP127842&&4009120000,0,0.0
IMP127977&&8435100000,0,0.0
IMP127977&&8703331124,0,0.0
IMP127977&&8703331928,0,0.0
IMP127977&&8703900000,0,0.0
IMP128011&&8703232926,0,0.0
IMP128225&&7320900000,0,0.0
IMP128252&&4802570000,0,0.0
IMP128252&&5007200000,0,0.0
IMP128252&&5503110000,1,1.0
IMP128282&&8703222900,0,0.0
IMP128326&&8709900000,0,0.0
IMP128378&&3006200000,1,1.0
IMP128378&&8413500000,0,0.0
IMP128378&&8703241128,0,0.0
IMP128378&&8704311114,0,0.0
IMP128576&&2922420043,1,1.0
IMP128576&&8407210000,1,1.0
IMP128795&&8436210000,0,0.0
IMP129136&&3304990000,0,0.0
IMP129136&&6802100000,1,1.0
IMP129139&&8703900000,0,0.0
IMP129307&&1105200000,0,0.0
IMP129307&&2520200000,0,0.0
IMP129307&&2820000000,0,0.0
IMP129307&&2833110000,0,0.0
IMP129307&&2915310000,0,0.0
IMP129307&&3004900000,0,0.0
IMP129307&&303790000,0,0.0
IMP129307&&3105200000,0,0.0
IMP129307&&3302100000,0,0.0
IMP129307&&3610000000,0,0.0
IMP129307&&3901200000,0,0.0
IMP129307&&3901300000,0,0.0
IMP129307&&3902300000,0,0.0
IMP129307&&3918100000,0,0.0
IMP129307&&4821900000,0,0.0
IMP129307&&5801900000,1,0.25
IMP129307&&5901900000,0,0.0
IMP129307&&6907900000,0,0.0
IMP129307&&7005210000,0,0.0
IMP129307&&7323100000,0,0.0
IMP129307&&808100000,0,0.0
IMP129307&&8412900000,0,0.0
IMP129307&&8414300000,0,0.0
IMP129307&&8416900000,0,0.0
IMP129307&&8419890000,0,0.0
IMP129307&&8430610000,0,0.0
IMP129307&&8431390000,0,0.0
IMP129307&&8455300000,0,0.0
IMP129307&&8455900000,0,0.0
IMP129307&&8473300000,1,0.14285714285714285
IMP129307&&8479890000,0,0.0
IMP129307&&8481800000,0,0.0
IMP129307&&8501400000,0,0.0
IMP129307&&8517120000,0,0.0
IMP129307&&8517180000,1,0.043478260869565216
IMP129307&&8529100000,0,0.0
IMP129307&&8702101216,0,0.0
IMP129307&&8702101319,0,0.0
IMP129307&&8702902099,0,0.0
IMP129307&&8703210011,0,0.0
IMP129307&&8703222900,0,0.0
IMP129307&&8703231119,0,0.0
IMP129307&&8703231221,0,0.0
IMP129307&&8703232124,0,0.0
IMP129307&&8703232225,0,0.0
IMP129307&&8703232926,1,0.03125
IMP129307&&8703241128,0,0.0
IMP129307&&8703242100,0,0.0
IMP129307&&8703242900,0,0.0
IMP129307&&8703321220,0,0.0
IMP129307&&8703321922,0,0.0
IMP129307&&8703331226,0,0.0
IMP129307&&8703331928,0,0.0
IMP129307&&8703332100,0,0.0
IMP129307&&8703332900,0,0.0
IMP129307&&8703900000,0,0.0
IMP129307&&8704212025,0,0.0
IMP129307&&8704322000,0,0.0
IMP129307&&8705400000,0,0.0
IMP129307&&8711201000,0,0.0
IMP129307&&8711309000,1,1.0
IMP129307&&8714190000,0,0.0
IMP129307&&9506620000,1,1.0
IMP129397&&101900000,0,0.0
IMP129420&&8426200000,0,0.0
IMP129518&&8711201000,0,0.0
IMP129599&&5205320000,0,0.0
IMP129599&&8703322100,0,0.0
IMP129724&&4202210023,0,0.0
IMP129724&&7016100000,1,1.0
IMP129892&&4810190000,0,0.0
IMP129892&&4810290025,0,0.0
IMP130023&&2907220000,1,1.0
IMP130031&&5604100000,0,0.0
IMP130031&&8703321922,0,0.0
IMP130108&&8703231221,0,0.0
IMP130117&&8517180000,0,0.0
IMP130305&&1704100000,0,0.0
IMP130305&&2526200000,0,0.0
IMP130305&&2901100000,0,0.0
IMP130305&&2903610000,0,0.0
IMP130305&&3004900000,0,0.0
IMP130305&&303790000,0,0.0
IMP130305&&4202210023,1,1.0
IMP130305&&5801900000,0,0.0
IMP130305&&6110190000,0,0.0
IMP130305&&6406100000,1,1.0
IMP130305&&7013490000,0,0.0
IMP130305&&808100000,0,0.0
IMP130305&&8421290000,0,0.0
IMP130305&&8450900000,0,0.0
IMP130305&&8474800000,0,0.0
IMP130305&&8517180000,0,0.0
IMP130305&&8544490000,0,0.0
IMP130305&&8702101319,1,0.08333333333333333
IMP130305&&8702902099,0,0.0
IMP130305&&8703210011,0,0.0
IMP130305&&8703221215,0,0.0
IMP130305&&8703222900,0,0.0
IMP130305&&8703231119,0,0.0
IMP130305&&8703231221,0,0.0
IMP130305&&8703232225,0,0.0
IMP130305&&8703232926,1,0.058823529411764705
IMP130305&&8703241128,0,0.0
IMP130305&&8703242100,0,0.0
IMP130305&&8703242900,1,1.0
IMP130305&&8703321922,0,0.0
IMP130305&&8703331226,0,0.0
IMP130305&&8703332100,0,0.0
IMP130305&&8703900000,0,0.0
IMP130305&&8704212025,0,0.0
IMP130305&&8704322000,0,0.0
IMP130305&&8704900099,0,0.0
IMP130322&&2712200000,1,1.0
IMP130322&&8704900099,0,0.0
IMP130331&&8467290000,0,0.0
IMP130331&&8471600061,0,0.0
IMP130331&&8702102029,0,0.0
IMP130375&&2713200000,0,0.0
IMP130375&&4002110000,0,0.0
IMP130375&&5204200000,1,1.0
IMP130375&&5503300000,1,1.0
IMP130430&&2009809087,0,0.0
IMP130430&&2902110000,0,0.0
IMP130430&&3917239000,0,0.0
IMP130430&&4011500000,0,0.0
IMP130430&&6001920000,1,1.0
IMP130430&&7323100000,0,0.0
IMP130430&&8424200000,1,1.0
IMP130430&&8517180000,0,0.0
IMP130430&&8703900000,0,0.0
IMP130430&&8704212025,0,0.0
IMP130430&&8704322000,0,0.0
IMP130515&&8703331124,0,0.0
IMP130970&&6403120014,0,0.0
IMP130970&&7216210000,1,1.0
IMP130970&&8309900099,0,0.0
IMP130970&&8430390000,0,0.0
IMP131252&&8431390000,0,0.0
IMP131252&&8455210000,0,0.0
IMP131252&&8517180000,0,0.0
IMP131252&&8702101319,0,0.0
IMP131252&&8703222900,0,0.0
IMP131252&&8703232926,0,0.0
IMP131252&&8703331928,0,0.0
IMP131252&&8703900000,0,0.0
IMP131252&&8704231924,0,0.0
IMP131252&&910990000,0,0.0
IMP131392&&5603140000,0,0.0
IMP131392&&8517180000,0,0.0
IMP131392&&8702101319,0,0.0
IMP131392&&8703321922,0,0.0
IMP131540&&8443320000,1,1.0
IMP131619&&8703332100,0,0.0
IMP131629&&8703242900,1,1.0
IMP131677&&5801900000,0,0.0
IMP131677&&6001220000,1,1.0
IMP131677&&8443130000,1,1.0
IMP131677&&8703210011,0,0.0
IMP131677&&8703232926,0,0.0
IMP131677&&8703321220,0,0.0
IMP131677&&8703332900,0,0.0
IMP131677&&8704232000,1,1.0
IMP131696&&2523210000,0,0.0
IMP131696&&6802930000,0,0.0
IMP131696&&8703321922,0,0.0
IMP131908&&8501200000,1,1.0
IMP131908&&8521900000,0,0.0
IMP131908&&8537100000,0,0.0
IMP131908&&8703232124,0,0.0
IMP131927&&3204110000,0,0.0
IMP131927&&8703232926,0,0.0
IMP131927&&8703331928,1,1.0
IMP131928&&2712900000,1,1.0
IMP131928&&8702101319,0,0.0
IMP131928&&8703331226,0,0.0
IMP131933&&2830100000,0,0.0
IMP131933&&2836500000,0,0.0
IMP131933&&303790000,1,1.0
IMP131933&&3810000000,0,0.0
IMP131933&&3904220000,0,0.0
IMP131933&&8423900000,1,1.0
IMP131933&&8473300000,0,0.0
IMP131933&&8517180000,0,0.0
IMP131933&&8702101319,0,0.0
IMP131933&&8703210011,1,1.0
IMP131933&&8703222900,0,0.0
IMP131933&&8703231119,0,0.0
IMP131933&&8703232926,1,0.25
IMP131933&&8703241128,0,0.0
IMP131933&&8703242100,0,0.0
IMP131933&&8703321220,0,0.0
IMP131933&&8703321922,0,0.0
IMP131933&&8703331124,0,0.0
IMP131933&&8703331226,0,0.0
IMP131933&&8703331928,0,0.0
IMP131933&&8703900000,0,0.0
IMP131933&&8704232000,0,0.0
IMP131933&&8704322000,0,0.0
IMP131933&&8705100000,1,1.0
IMP131933&&8705900000,0,0.0
IMP131938&&4802580000,1,1.0
IMP131956&&2903490000,0,0.0
IMP131956&&7304230000,0,0.0
IMP131956&&8536900000,1,1.0
IMP131956&&8610000000,1,1.0
IMP132094&&2932290000,0,0.0
IMP132094&&8704311114,1,1.0
IMP132197&&3917219000,1,1.0
IMP132197&&5801900000,0,0.0
IMP132197&&8421290000,0,0.0
IMP132197&&8703210011,0,0.0
IMP132197&&8703232232,0,0.0
IMP132197&&8703232926,0,0.0
IMP132197&&8703241128,0,0.0
IMP132197&&8703321922,0,0.0
IMP132197&&8703331226,0,0.0
IMP132197&&8703332100,0,0.0
IMP132197&&8703900000,0,0.0
IMP132197&&8704322000,0,0.0
IMP132222&&8517180000,0,0.0
IMP132222&&8535400000,1,1.0
IMP132222&&8703231923,0,0.0
IMP132222&&8703321922,0,0.0
IMP132466&&8430410000,0,0.0
IMP132466&&8448590000,0,0.0
IMP132466&&8544490000,1,1.0
IMP132466&&9506620000,0,0.0
IMP132536&&8703232926,1,1.0
IMP132664&&2922430000,1,1.0
IMP132684&&3901900000,0,0.0
IMP132684&&808100000,0,0.0
IMP132684&&8703222900,0,0.0
IMP132684&&8703232926,0,0.0
IMP132684&&8703241128,0,0.0
IMP132684&&8703322100,0,0.0
IMP132756&&8703232926,0,0.0
IMP132756&&8803900000,1,1.0
IMP132889&&8207700000,0,0.0
IMP132928&&8703231221,0,0.0
IMP132928&&8705900000,0,0.0
IMP132966&&8706001300,0,0.0
IMP132985&&4810290029,0,0.0
IMP132985&&8535400000,0,0.0
IMP132985&&8703231221,0,0.0
IMP132985&&8703241128,0,0.0
IMP132985&&8703321922,0,0.0
IMP132985&&8703900000,0,0.0
IMP133520&&3915300000,0,0.0
IMP133638&&7308100000,0,0.0
IMP133638&&8513100000,0,0.0
IMP133718&&7220200000,1,1.0
IMP133718&&7321119019,0,0.0
IMP133900&&3903900000,1,1.0
IMP134370&&4820500000,0,0.0
IMP134370&&8703241134,0,0.0
IMP134409&&402211000,0,0.0
IMP134409&&8465910000,1,1.0
IMP134624&&8703331226,0,0.0
IMP134645&&2842100000,0,0.0
IMP134645&&8712000010,0,0.0
IMP134738&&8703231119,0,0.0
IMP135350&&2710193900,0,0.0
IMP135356&&8703232225,0,0.0
IMP135579&&305590054,0,0.0
IMP135579&&4802550056,0,0.0
IMP135798&&2918230000,1,1.0
IMP135798&&5801900000,0,0.0
IMP135798&&8703231119,0,0.0
IMP135798&&8703232926,0,0.0
IMP135798&&8703241932,0,0.0
IMP135798&&8703321922,0,0.0
IMP135798&&8704900091,0,0.0
IMP135849&&2002902000,0,0.0
IMP135970&&2710193900,1,1.0
IMP135970&&2909490000,0,0.0
IMP135970&&303790000,0,0.0
IMP135970&&3105200000,0,0.0
IMP135970&&4821900000,0,0.0
IMP135970&&5204190000,0,0.0
IMP135970&&5508100000,0,0.0
IMP135970&&5801900000,0,0.0
IMP135970&&7308300000,0,0.0
IMP135970&&7323100000,0,0.0
IMP135970&&8512200000,0,0.0
IMP135970&&8517180000,0,0.0
IMP135970&&8702101319,1,0.1111111111111111
IMP135970&&8702902099,0,0.0
IMP135970&&8703210011,0,0.0
IMP135970&&8703222900,0,0.0
IMP135970&&8703231119,0,0.0
IMP135970&&8703231221,0,0.0
IMP135970&&8703232225,0,0.0
IMP135970&&8703232926,1,0.06666666666666667
IMP135970&&8703241128,0,0.0
IMP135970&&8703241134,0,0.0
IMP135970&&8703241932,0,0.0
IMP135970&&8703242900,0,0.0
IMP135970&&8703321220,0,0.0
IMP135970&&8703321922,0,0.0
IMP135970&&8703331124,0,0.0
IMP135970&&8703331226,0,0.0
IMP135970&&8703331928,1,1.0
IMP135970&&8703332900,0,0.0
IMP135970&&8703900000,0,0.0
IMP135970&&8704212025,0,0.0
IMP135970&&8704321118,0,0.0
IMP135970&&9018120000,0,0.0
IMP136007&&4803000019,0,0.0
IMP136007&&8436210000,0,0.0
IMP136007&&8704322000,1,1.0
IMP136222&&8703222900,0,0.0
IMP136331&&8416100000,0,0.0
IMP136517&&4000000000,0,0.0
IMP136517&&8432210000,0,0.0
IMP136517&&8703222900,0,0.0
IMP136517&&8703321922,0,0.0
IMP136517&&8703900000,0,0.0
IMP136597&&9607190000,1,1.0
IMP136716&&1604150000,0,0.0
IMP136716&&8702101319,0,0.0
IMP136835&&3903200000,0,0.0
IMP136835&&7323100000,1,1.0
IMP136898&&7407290000,0,0.0
IMP137101&&2915320000,1,1.0
IMP137101&&3403990000,0,0.0
IMP137101&&8482100000,0,0.0
IMP137101&&8703241128,0,0.0
IMP137194&&2207209000,0,0.0
