,TARIFF.CODE,TARIFF.CODE_illicit_Qsum,TARIFF.CODE_illicit_Qrate
4737,3808919099,0,3
4738,8539299899,0,3
4739,6203228001,0,0
4740,6104620002,0,3
4741,6212900099,0,0
4742,8714950000,0,0
4743,3701300003,0,0
4744,6911900000,0,0
4745,8411910000,0,3
4746,9019200004,0,0
4747,9613900090,0,3
4748,2208403901,0,3
4749,5205220009,0,3
4750,6204331009,0,3
4751,2208904804,0,3
4752,8703211031,0,3
4753,9401800090,0,0
4754,2817000001,0,3
4755,6102301003,0,3
4756,3302101001,0,3
4757,4804315100,0,0
4758,9025190000,0,3
4759,8435100000,0,3
4760,1008300090,0,0
4761,8001200000,0,0
4762,6103109093,0,3
4763,5210310001,0,0
4764,8536501599,0,0
4765,8421390000,0,3
4766,9105290000,0,3
4767,2621900000,0,3
4768,7010100000,0,3
4769,8517709049,0,3
4770,8803200000,0,3
4771,7411101010,0,0
4772,4806409000,0,3
4773,2710121110,0,3
4774,8455220000,0,3
4775,3824100000,0,3
4776,7219321000,0,0
4777,9507100000,0,3
4778,2710203999,0,3
4779,6117900004,0,0
4780,6104299099,0,3
4781,3810100000,0,3
4782,8418300031,0,3
4783,6202930002,0,0
4784,8434100000,0,3
4785,9607209010,0,3
4786,8539299291,0,0
4787,9031902000,0,3
4788,5808900019,0,0
4789,8714949000,0,3
4790,8523495900,0,3
4791,8309909091,0,0
4792,7013379193,0,3
4793,6402200029,0,3
4794,8487900000,0,3
4795,6104490099,0,3
4796,6212109011,0,3
4797,7217203010,0,0
4798,9401790000,0,3
4799,602209007,0,3
4800,8702901293,0,3
4801,8215100000,0,3
4802,7228100000,0,3
4803,9018905093,0,3
4804,5007909090,0,3
4805,4107921090,0,3
4806,4016940000,0,3
4807,8716200000,0,3
4808,8432300000,0,0
4809,9030900000,0,3
4810,4814901000,0,0
4811,5407613000,0,0
4812,6212101099,0,0
4813,3105300000,0,0
4814,8481101990,0,3
4815,7204100000,0,3
4816,8546901000,0,0
4817,6307909803,0,0
4818,7326110000,0,3
4819,2921450000,0,0
4820,2009803085,0,0
4821,7010904900,0,3
4822,5603940000,0,3
4823,4820100000,0,3
4824,3210009090,0,3
4825,713101000,0,0
4826,2923900000,0,3
4827,9604000000,0,0
4828,406902100,0,3
4829,7326906000,0,3
4830,7407219000,0,0
4831,8517110010,0,3
4832,910999101,0,0
4833,4410115000,0,3
4834,6302910009,0,3
4835,6006339000,0,0
4836,7202300000,0,0
4837,9503003909,0,3
4838,2925290000,0,0
4839,3920439000,0,3
4840,2853003010,0,3
4841,5801270009,0,3
4842,7220902000,0,0
4843,2104200000,0,3
4844,9004901019,0,3
4845,2526200009,0,0
4846,9003190090,0,0
4847,9401710000,0,0
4848,4820103000,0,0
4849,7323920009,0,3
4850,3903909090,0,3
4851,2925199500,0,0
4852,8443991010,0,0
4853,8481808100,0,3
4854,7216329900,0,0
4855,2818101100,0,0
4856,8302500002,0,0
4857,8467210000,0,3
4858,2712200000,0,3
4859,8414510000,0,3
4860,603110000,0,3
4861,8471707000,0,0
4862,7005103001,0,0
4863,7606921000,0,3
4864,3901201000,0,3
4865,3104300000,0,0
4866,3004310010,0,3
4867,9405401001,0,3
4868,8517620037,0,3
4869,2501003110,0,0
4870,1515909000,0,3
4871,6204623108,0,3
4872,8464100099,0,0
4873,7013499919,0,3
4874,8535400010,0,3
4875,8459100000,0,3
4876,101900000,0,3
4877,710809509,0,3
4878,9022190090,0,0
4879,8407901009,0,0
4880,1701999099,0,3
4881,8483602009,0,3
4882,3923900091,0,3
4883,3210009019,0,0
4884,410000000,0,3
4885,6402919000,0,3
4886,5208219000,0,3
4887,6211331008,0,0
4888,5407615000,0,0
4889,3905210000,0,0
4890,6201990099,0,3
4891,9027200000,0,0
4892,7217101000,0,3
4893,5309190000,0,3
4894,9020000009,0,0
4895,5908000001,0,0
4896,7304311000,0,0
4897,4013900009,0,3
4898,5516120000,0,0
4899,8414108990,0,0
4900,5705003009,0,0
4901,1102909000,0,0
4902,5801100020,0,3
4903,8536501998,0,0
4904,4007000000,0,3
4905,7324900010,0,0
4906,6104620007,0,0
4907,8515809009,0,0
4908,7307119000,0,3
4909,1517909000,0,0
4910,404100200,0,0
4911,2835390000,0,3
4912,4704210000,0,0
4913,7320208510,0,3
4914,7317000010,0,3
4915,403909100,0,0
4916,403900099,0,3
4917,6006321000,0,3
4918,1512199002,0,3
4919,6104330009,0,3
4920,8471607002,0,3
4921,6206400003,0,3
4922,9401200000,0,0
4923,8470100000,0,3
4924,2905130000,0,3
4925,402910099,0,3
4926,3402909002,0,3
4927,5808900011,0,0
4928,2905220000,0,0
4929,7211233000,0,3
4930,2834210010,0,3
4931,7602001100,0,3
4932,8704319941,0,3
4933,7005292509,0,3
4934,8703339091,0,3
4935,2814200000,0,3
4936,8412904000,0,3
4937,5807109090,0,3
4938,7210128001,0,3
4939,6403511500,0,3
4940,5007205910,0,3
4941,2009315109,0,0
4942,2924190000,0,3
4943,8418102000,0,3
4944,3402120009,0,0
4945,3401209002,0,3
4946,8501520000,0,3
4947,2201101900,0,3
4948,6113001008,0,3
4949,9004901091,0,0
4950,8511300009,0,3
4951,6309000001,0,3
4952,4811600080,0,3
4953,9206000009,0,3
4954,3917330000,0,3
4955,2710199915,0,3
4956,6204621109,0,3
4957,9405403510,0,3
4958,7321890000,0,3
4959,8467229000,0,3
4960,8413708110,0,3
4961,8483502002,0,0
4962,7204300000,0,3
4963,3405909091,0,3
4964,8539329092,0,0
4965,3209101000,0,0
4966,3913900000,0,3
4967,8514100000,0,3
4968,8714990099,0,3
4969,7106920021,0,3
4970,8414801190,0,0
4971,8207903000,0,0
4972,6914900099,0,3
4973,6204530009,0,0
4974,8483600000,0,3
4975,3921909009,0,0
4976,3920621900,0,0
4977,4410110000,0,0
4978,3600000000,0,0
4979,3909100000,0,3
4980,8511800002,0,3
4981,8418991001,0,0
4982,6203423108,0,3
4983,8408209901,0,0
4984,8504509501,0,0
4985,403109900,0,0
4986,5607503090,0,0
4987,6301200000,0,3
4988,4801000009,0,0
4989,6202190098,0,3
4990,8516608000,0,3
4991,5212139000,0,0
4992,8403109092,0,0
4993,5206450009,0,3
4994,7307220000,0,3
4995,6204130009,0,0
4996,7326909819,0,0
4997,8708959900,0,0
4998,2710198390,0,0
4999,710400000,0,0
5000,5202910000,0,3
5001,4401220000,0,0
5002,6202930003,0,0
5003,9404219000,0,3
5004,8443190000,0,3
5005,7325991000,0,3
5006,4903000009,0,3
5007,2930909999,0,3
5008,8208300009,0,3
5009,8479899796,0,3
5010,8466919500,0,3
5011,1106202000,0,3
5012,2835298009,0,3
5013,3812209000,0,0
5014,8704219911,0,0
5015,3906903099,0,3
5016,8903911009,0,0
5017,5911311900,0,0
5018,6804221890,0,3
5019,3926909710,0,0
5020,9102990001,0,3
5021,7229902000,0,3
5022,6804229090,0,3
5023,9010500000,0,3
5024,3209102000,0,3
5025,8542319030,0,3
5026,3920108908,0,0
5027,8544499990,0,0
5028,3301299000,0,3
5029,2804610000,0,3
5030,8472300010,0,3
5031,4407999800,0,0
5032,9005900030,0,3
5033,2918130000,0,0
5034,3001209000,0,3
5035,8423300000,0,3
5036,8418290009,0,0
5037,7212200010,0,0
5038,3907202000,0,3
5039,7408191000,0,3
5040,6211110029,0,0
5041,3208100000,0,3
5042,2005800000,0,0
5043,8418991003,0,0
5044,4407999100,0,3
5045,6301201000,0,3
5046,8466103100,0,0
5047,8709190000,0,3
5048,8535900093,0,0
5049,5402340000,0,3
5050,1509109021,0,3
5051,8904001000,0,3
5052,2841610000,0,3
5053,7322900000,0,0
5054,2101110012,0,3
5055,4811590070,0,3
5056,8523519300,0,3
5057,8471500001,0,3
5058,8477809300,0,0
5059,8461501900,0,3
5060,3006300000,0,3
5061,8545901000,0,0
5062,9018901000,0,0
5063,8523519900,0,3
5064,3907500090,0,3
5065,8431390009,0,3
5066,8525809990,0,0
5067,8516802000,0,3
5068,4417000093,0,0
5069,2914130000,0,3
5070,3925908000,0,3
5071,8545190009,0,0
5072,3707902009,0,0
5073,5204110001,0,0
5074,7321119019,0,3
5075,1108110010,0,3
5076,8438900090,0,3
5077,8463900000,0,0
5078,4823691000,0,0
5079,4409299909,0,0
5080,8421398009,0,3
5081,8302411001,0,3
5082,8425410000,0,3
5083,7321120009,0,0
5084,4202121109,0,3
5085,8506808009,0,3
5086,2712903999,0,3
5087,8517709041,0,3
5088,2306900000,0,3
5089,1901901100,0,0
5090,2840191000,0,0
5091,5514290000,0,3
5092,9020000002,0,0
5093,8536500500,0,3
5094,8514900000,0,3
5095,8708930000,0,3
5096,2207201000,0,0
5097,9032890010,0,3
5098,9503003500,0,0
5099,9405109199,0,3
5100,7212300090,0,0
5101,8424819900,0,3
5102,2819100000,0,3
5103,3824780000,0,0
5104,6403593900,0,0
5105,9405403590,0,3
5106,4407920000,0,0
5107,710210000,0,3
5108,8544200000,0,3
5109,6403400041,0,3
5110,5605000001,0,3
5111,7612902001,0,0
5112,3924100000,0,3
5113,7216100000,0,0
5114,7907000030,0,0
5115,3402190099,0,0
5116,8708309903,0,3
5117,2714900099,0,3
5118,8903101000,0,3
5119,4403209900,0,0
5120,4810130010,0,0
5121,2930401000,0,0
5122,7318153090,0,0
5123,8205909000,0,3
5124,9024101900,0,0
5125,6108920003,0,3
5126,5107205900,0,0
5127,8460219000,0,0
5128,304894900,0,3
5129,8516400000,0,3
5130,7310210000,0,0
5131,2941100001,0,0
5132,7315810000,0,3
5133,7418200009,0,0
5134,2835250009,0,0
5135,4420101900,0,0
5136,8418501900,0,3
5137,2849200000,0,3
5138,7113190090,0,0
5139,2941900009,0,3
5140,2914700009,0,0
5141,3907990000,0,3
5142,3920490049,0,3
5143,301990000,0,0
5144,7317006040,0,3
5145,8422190001,0,0
5146,8514300091,0,0
5147,5210410000,0,3
5148,8531204000,0,3
5149,8472907092,0,3
5150,8470000000,0,3
5151,6201930008,0,3
5152,8539319001,0,0
5153,4106229000,0,0
5154,4010110000,0,0
5155,1904200021,0,3
5156,2922430000,0,3
5157,3207408509,0,3
5158,6203431909,0,0
5159,9022120000,0,3
5160,8483500000,0,3
5161,6103490012,0,0
5162,2208202700,0,3
5163,8712003090,0,0
5164,8409910001,0,3
5165,2937220000,0,0
5166,5509350000,0,3
5167,9018310000,1,3
5168,4303109000,0,3
5169,6211490086,0,0
5170,8301500000,0,0
5171,6204430001,0,0
5172,8208300001,0,3
5173,7210500010,0,3
5174,6211339008,0,0
5175,4010120001,0,3
5176,8215991009,0,3
5177,2710990099,0,3
5178,8480100000,0,3
5179,802909000,0,3
5180,8504330000,0,3
5181,7020008090,0,0
5182,8428330090,0,3
5183,4901100009,0,3
5184,2923200000,0,3
5185,8423813000,0,3
5186,7607209090,0,3
5187,7202495000,0,0
5188,2007911000,0,3
5189,402292900,0,0
5190,1516209801,0,0
5191,9031903000,0,0
5192,3926909239,0,3
5193,8607199000,0,3
5194,7907000099,0,3
5195,8202998002,0,0
5196,5911909020,0,0
5197,7615108006,0,3
5198,8504909100,0,3
5199,5607491190,0,3
5200,705290000,0,3
5201,302899001,0,0
5202,6104440009,0,0
5203,8708709991,0,3
5204,9503007009,0,3
5205,8433200000,0,3
5206,8471708000,0,3
5207,7409110010,0,0
5208,7320202099,0,0
5209,1108120009,0,0
5210,5603141000,0,3
5211,8207199009,0,0
5212,9405409530,0,0
5213,7303001000,0,0
5214,2517101002,0,3
5215,8442502091,0,0
5216,1207409000,0,3
5217,6403993100,0,3
5218,7217109010,0,3
5219,9209997001,0,0
5220,7306501000,0,3
5221,4202990010,0,0
5222,9405919010,0,0
5223,8512909002,0,3
5224,5210310009,0,0
5225,8502120014,0,3
5226,7320109090,0,3
5227,8544601090,0,3
5228,8423109009,0,3
5229,6307101009,0,0
5230,7304399300,0,3
5231,8450900090,0,3
5232,3808919019,0,3
5233,1108199010,0,3
5234,2819900000,0,3
5235,5209120000,0,0
5236,402101999,0,0
5237,106398010,0,3
5238,6203429009,0,3
5239,8112190000,0,0
5240,6202139007,0,0
5241,7312104100,0,0
5242,8703239093,0,3
5243,9006300092,0,3
5244,9017209000,0,3
5245,5112190009,0,3
5246,9032100000,0,3
5247,8459390000,0,3
5248,9001504100,0,3
5249,4010390020,0,3
5250,6201990091,0,3
5251,2501009999,0,3
5252,8703231123,0,3
5253,8301300000,0,3
5254,9503006900,0,0
5255,8302419003,0,3
5256,910300000,0,3
5257,306221000,0,3
5258,8407310009,0,3
5259,8450900022,0,3
5260,6001910001,0,3
5261,3304990003,0,3
5262,8536501993,0,3
5263,3824300000,0,3
5264,909610091,0,0
5265,9026202001,0,3
5266,8486909090,0,3
5267,5407730000,0,3
5268,9032890020,0,0
5269,6103420000,0,3
5270,9504900000,0,3
5271,2711210090,0,0
5272,8501630000,0,0
5273,4002590000,0,0
5274,4804111109,0,3
5275,8306290009,0,3
5276,6214400009,0,3
5277,6813200000,0,3
5278,1901200006,0,0
5279,7318190001,0,0
5280,4104115191,0,3
5281,7405000000,0,0
5282,8533100000,0,0
5283,6307909801,0,3
5284,8465911020,0,0
5285,8481807900,0,0
5286,6211429006,0,0
5287,6204228009,0,3
5288,8415101000,0,3
5289,3208901900,0,3
5290,2903710000,0,0
5291,7323930009,0,0
5292,2711121990,0,0
5293,9027500009,0,3
5294,3926100009,0,3
5295,2939300000,0,3
5296,5208221900,0,0
5297,2204219302,0,3
5298,8477200000,0,0
5299,8448519001,0,0
5300,8704229999,0,0
5301,2924299800,0,0
5302,6204499009,0,3
5303,3404900000,0,3
5304,6203423102,0,3
5305,4005200000,0,3
5306,8211930090,0,3
5307,2402209009,0,0
5308,2905299000,0,3
5309,5601229090,0,0
5310,3909200090,0,3
5311,8702101100,0,3
5312,3902901090,0,3
5313,4002700000,0,0
5314,4421909100,0,3
5315,9507300009,0,0
5316,8539322093,0,3
5317,8415830090,0,3
5318,7214200000,0,0
5319,9005900090,0,3
5320,6201139007,0,3
5321,8465911080,0,0
5322,5007206910,0,3
5323,9001900000,0,3
5324,2710194810,1,3
5325,9025804090,0,3
5326,2906190009,0,3
5327,8704213969,0,3
5328,6502000090,0,0
5329,7323990001,0,0
5330,7318153050,0,3
5331,8538901100,0,3
5332,7321900010,0,3
5333,5407810000,0,0
5334,7616100001,0,0
5335,5207100001,0,0
5336,6114200001,0,3
5337,8467298501,0,3
5338,8411222000,0,0
5339,3501109000,0,0
5340,6108310007,0,0
5341,6108210009,0,3
5342,105940000,0,0
5343,8205900000,0,3
5344,3908900000,0,3
5345,5505101000,0,0
5346,2008191901,0,0
5347,8543703000,0,3
5348,7409390090,0,3
5349,9503007900,0,0
5350,8207500000,0,3
5351,7311003020,0,3
5352,7201109000,0,0
5353,3824905500,0,3
5354,7610901000,0,3
5355,9016001000,0,0
5356,7326903000,0,3
5357,3814001001,0,3
5358,7318158150,0,0
5359,1003900000,0,3
5360,4911109094,0,3
5361,3402209001,0,3
5362,3924900002,0,0
5363,2929900009,0,3
5364,1509109081,0,0
5365,2840300001,0,0
5366,5901900009,0,0
5367,6002900000,0,3
5368,9507201000,0,3
5369,4820500090,0,3
5370,7326191001,0,3
5371,4901990091,0,0
5372,8457200000,0,0
5373,4202929809,0,0
5374,8301409001,0,0
5375,7228306900,0,0
5376,8528699909,0,3
5377,3506990091,0,0
5378,9007110000,0,3
5379,6005349000,0,3
5380,8471709800,0,0
5381,8307900001,0,3
5382,6810990090,0,3
5383,8544499190,0,3
5384,5211510000,0,0
5385,7013490000,0,3
5386,2928009009,0,3
5387,5211520000,0,3
5388,8471300000,0,3
5389,8207401000,0,3
5390,3824509000,0,3
5391,5515199000,0,0
5392,4010110009,0,0
5393,8517620070,0,0
5394,901220006,0,3
5395,4707200000,0,0
5396,5208521000,0,3
5397,8517620015,0,0
5398,8408205709,0,0
5399,8419200001,0,0
5400,1905906009,0,3
5401,7321810009,0,0
5402,6114300000,0,3
5403,9015309000,0,3
5404,7019400000,0,3
5405,8473408000,0,0
5406,8514900001,0,0
5407,4009320010,0,0
5408,7005218009,0,3
5409,5407699002,0,3
5410,5911321100,0,0
5411,2934208000,0,3
5412,2808000001,0,3
5413,4407250000,0,3
5414,8514101000,0,3
5415,6203413009,0,0
5416,7319901000,0,3
5417,2709009011,0,0
5418,5111301009,0,0
5419,6908909310,0,0
5420,406901800,0,3
5421,8481100590,0,3
5422,8542399020,0,3
5423,7315119010,0,0
5424,8412212000,0,0
5425,4803003100,0,3
5426,5903201000,0,0
5427,1905906001,0,0
5428,6108390099,0,0
5429,306229101,0,3
5430,4104115999,0,0
5431,9405500095,0,3
5432,8467810000,0,0
5433,5911100090,0,3
5434,2914290009,0,0
5435,3005100009,0,0
5436,4415109000,0,3
5437,8302415004,0,0
5438,8531902000,0,3
5439,9612102002,0,0
5440,8428208009,0,0
5441,8443919990,0,0
5442,5607902010,0,0
5443,4001290000,0,3
5444,4011920010,0,3
5445,5806400009,0,0
5446,7321190002,0,3
5447,8441909000,0,3
5448,7010905101,0,0
5449,6802910009,0,3
5450,6006430000,0,0
5451,2935009009,0,3
5452,3203001002,0,0
5453,4008110000,0,3
5454,4810290025,0,0
5455,7904000000,0,3
5456,8502204090,0,3
5457,9405205090,0,3
5458,2833270000,0,0
5459,2827320000,0,0
5460,2208904806,0,0
5461,8302100004,0,3
5462,7320208191,0,0
5463,5402320000,0,3
5464,8211930021,0,0
5465,3401110091,0,0
5466,3920599000,0,0
5467,8481807300,0,3
5468,8443139000,0,3
5469,9019109081,0,0
5470,8415900010,0,3
5471,5607501110,0,3
5472,2711190011,0,0
5473,3905999091,0,3
5474,8536109009,0,0
5475,7208250000,0,3
5476,8536508010,0,0
5477,3910000000,0,3
5478,8427201909,0,3
5479,7326909692,0,0
5480,7013990028,0,3
5481,4010360000,0,3
5482,3904400009,0,0
5483,7103990000,0,0
5484,8450900021,0,0
5485,1507109009,0,0
5486,6211431008,0,3
5487,2933499000,0,0
5488,9803000000,0,3
5489,8501522010,0,3
5490,5205320000,0,3
5491,7321890009,0,3
5492,2840209091,0,0
5493,4806200000,0,0
5494,4010310001,0,0
5495,8703331914,0,0
5496,7326200091,0,0
5497,5515211000,0,3
5498,8414598010,0,3
5499,8507903000,0,3
5500,8525600000,0,3
5501,8479899793,0,0
5502,5705008009,0,3
5503,8307900002,0,3
5504,9104000002,0,3
5505,3305900010,0,3
5506,4823699000,0,3
5507,9612101001,0,0
5508,9102120000,0,3
5509,7607201010,0,3
5510,9405409199,0,0
5511,5514410000,0,3
5512,4901910090,0,3
5513,7304193000,0,3
5514,7312108500,0,0
5515,9503009509,0,3
5516,6217900001,0,3
5517,9503006100,0,3
5518,2711121110,0,3
5519,9609901000,0,3
5520,3206497001,0,3
5521,8542900001,0,0
5522,8701209090,0,0
5523,8708940000,0,3
5524,8205598003,0,3
5525,1904109000,0,3
5526,6403990500,0,0
5527,8516310001,0,3
5528,2205101009,0,0
5529,8543200000,0,0
5530,9022300000,0,0
5531,6402990500,0,0
5532,3824909798,0,3
5533,8451801000,0,0
5534,5408221000,0,0
5535,8418690010,0,0
5536,8540990000,0,3
5537,5509590000,0,3
5538,4010190007,0,0
5539,2402209001,0,0
5540,7413000000,0,3
5541,1516209600,0,3
5542,2912500000,0,3
5543,6214100009,0,0
5544,4014100000,0,0
5545,8424900009,0,3
5546,9403309901,0,0
5547,6204699099,0,0
5548,6110909099,0,0
5549,406105000,0,3
5550,8425310003,0,3
5551,6403991100,0,3
5552,5804101000,0,0
5553,2512000009,0,3
5554,8537209109,0,0
5555,5516930000,0,0
5556,6201190097,0,0
5557,8413606100,0,3
5558,2204101108,0,0
5559,6217100001,0,3
5560,8427109001,0,0
5561,3002909000,0,3
5562,9403901000,0,0
5563,7607199090,0,0
5564,5509210009,0,3
5565,2909498009,0,0
5566,8518500009,0,3
5567,8535301091,0,0
5568,7013371009,0,0
5569,2839190000,0,3
5570,4706930001,0,0
5571,7411109090,0,0
5572,8208400009,0,0
5573,1604207000,0,0
5574,5408320000,0,0
5575,6403911800,0,0
5576,6806900001,0,0
5577,9017809091,0,3
5578,6202131002,0,3
5579,2208201200,0,3
5580,9402900091,0,0
5581,406909300,0,3
5582,8428102030,0,3
5583,8414594010,0,3
5584,7318161010,0,3
5585,8301409009,0,0
5586,6110209901,0,3
5587,6403919100,0,3
5588,9003110000,0,0
5589,6105909099,0,3
5590,4009210030,0,3
5591,2208501109,0,3
5592,6107210009,0,3
5593,8474100003,0,3
5594,8537209903,0,3
5595,3105209000,0,0
5596,2712109011,0,0
5597,6005420000,0,3
5598,8205591000,0,3
5599,7317006010,0,3
5600,3003100000,0,3
5601,7615110000,0,0
5602,8481806190,0,0
5603,6302100003,0,3
5604,6911100019,0,3
5605,403109100,0,3
5606,9403603001,0,0
5607,6204599019,0,3
5608,3911909900,0,3
5609,8708919902,0,3
5610,101210009,0,3
5611,8501200090,0,0
5612,5607490000,0,3
5613,7306301900,0,3
5614,5301290000,0,0
5615,6115961000,0,0
5616,8708951001,0,0
5617,4901990092,0,0
5618,5603119090,0,0
5619,6006440000,0,3
5620,8543900000,0,0
5621,9031809100,0,0
5622,8501523090,0,3
5623,5516340000,0,3
5624,9028301100,0,3
5625,2903130000,0,0
5626,2529100000,0,3
5627,7318141000,0,0
5628,9608600000,0,3
5629,8427101001,0,0
5630,8478100000,0,3
5631,9405109899,0,0
5632,7409290010,0,3
5633,9018199002,0,0
5634,8536101009,0,3
5635,1806901900,0,0
5636,3504009000,0,0
5637,5806321021,0,3
5638,8403900000,0,3
5639,8428200000,0,3
5640,8517620031,0,0
5641,3810900000,0,3
5642,6211110019,0,3
5643,3207209000,0,0
5644,6307103009,0,0
5645,7117190030,0,3
5646,8514300000,0,0
5647,8510300000,0,0
5648,4818209900,0,0
5649,8207505000,0,0
5650,1905909009,0,0
5651,8548101000,0,0
5652,6303999009,0,0
5653,6203431901,0,0
5654,8302420001,0,0
5655,6212900092,0,3
5656,6211120099,0,3
5657,8544499120,0,3
5658,8401300000,0,0
5659,8708805509,0,3
5660,8517180091,0,0
5661,2207100099,0,0
5662,7312108300,0,0
5663,8708809900,0,0
5664,8479100004,0,3
5665,8481808700,0,3
5666,6112311001,0,0
5667,8415109090,0,0
5668,8479500000,0,0
5669,8502132000,0,0
5670,8504102000,0,0
5671,6116920000,0,0
5672,8516792000,0,3
5673,8465990003,0,0
5674,3402190091,0,0
5675,3918101090,0,0
5676,9002110000,0,0
5677,8523210009,0,0
5678,5801909011,0,3
5679,6103430008,0,0
5680,8518210010,0,3
5681,5607491990,0,0
5682,2710197510,0,3
5683,2805199002,0,0
5684,6307909109,0,0
5685,8504312100,0,3
5686,3926200010,0,3
5687,9023001000,0,3
5688,4401398000,0,0
5689,2903779097,0,0
5690,8302600000,0,3
5691,4418790000,0,3
5692,6202110008,0,0
5693,7019510000,0,0
5694,6205300003,0,0
5695,7901110000,0,0
5696,2901100000,0,0
5697,8483502001,0,0
5698,8532230000,0,3
5699,8434900001,0,3
5700,5210490001,0,0
5701,9506911000,0,3
5702,4415202009,0,3
5703,2402100009,0,3
5704,6001100040,0,0
5705,604909100,0,3
5706,2710198790,0,3
5707,2710193110,0,0
5708,4811900071,0,3
5709,7311001390,0,0
5710,5806390029,0,3
5711,8544499520,0,0
5712,2713110090,0,0
5713,5516239000,0,3
5714,2710910010,0,0
5715,1515909909,0,3
5716,8704229110,0,0
5717,6202121001,0,0
5718,2710192990,0,3
5719,8466933000,0,3
5720,2932990099,0,0
5721,1515300000,0,3
5722,6212109092,0,3
5723,8507208000,0,0
5724,2832200009,0,3
5725,7302105000,0,0
5726,7208908000,0,0
5727,7216339000,0,3
5728,6112190099,0,0
5729,6107110000,0,0
5730,7013499913,0,3
5731,8421290092,0,0
5732,4411949001,0,3
5733,1510009081,0,3
5734,8445110000,0,3
5735,8708939003,0,3
5736,3808949019,0,3
5737,9612108001,0,0
5738,6101908098,0,0
5739,4803001000,0,3
5740,8518302000,0,3
5741,7502200000,0,0
5742,8441107000,0,3
5743,5509310000,0,0
5744,5509530000,0,3
5745,8518900009,0,0
5746,9405109111,0,0
5747,4811510090,0,0
5748,4104411109,0,3
5749,8503009901,0,3
5750,5407710000,0,3
5751,8467292009,0,3
5752,9403903001,0,3
5753,2203000902,0,0
5754,9503007500,0,0
5755,5206110001,0,3
5756,6302510009,0,0
5757,4802570089,0,3
5758,6211439008,0,0
5759,6110119001,0,0
5760,8421290091,0,3
5761,713400009,0,0
5762,7216220000,0,3
5763,1704909903,0,0
5764,8482990001,0,3
5765,8447202002,0,0
5766,3907999010,0,3
5767,807110000,0,3
5768,8529904911,0,0
5769,8456908000,0,3
5770,6203191001,0,0
5771,8433510000,0,3
5772,2905120009,0,3
5773,7212101000,0,0
5774,2916199500,0,0
5775,6115940000,0,0
5776,2918290009,0,3
5777,8517701100,0,0
5778,5515290009,0,0
5779,8403909000,0,0
5780,8467211000,0,3
5781,2915290009,0,3
5782,8542327500,0,3
5783,2825300000,0,3
5784,3808922011,0,0
5785,7306307700,0,0
5786,6117808021,0,3
5787,4104415109,0,3
5788,1704908100,0,3
5789,2710122199,0,0
5790,5515919000,0,3
5791,8460909000,0,0
5792,6204440001,0,0
5793,8418610010,0,3
5794,9018501009,0,3
5795,8536508092,0,0
5796,8427209009,0,0
5797,6112319001,0,0
5798,8539329099,0,3
5799,6103490094,0,3
5800,5513130000,0,3
5801,7612902009,0,3
5802,4202191000,0,3
5803,5208329600,0,0
5804,806209009,0,0
5805,3815110000,0,3
5806,3926909739,0,0
5807,8007001000,0,0
5808,6006319000,0,3
5809,5007201110,0,0
5810,7321120001,0,3
5811,9021909008,0,3
5812,5804300000,0,0
5813,6406101009,0,0
5814,1702305090,0,3
5815,6910900001,0,0
5816,904220001,0,0
5817,9025118090,0,3
5818,8523809910,0,0
5819,4008290000,0,3
5820,6203429001,0,0
5821,8518299501,0,3
5822,6101902098,0,0
5823,6108990098,0,0
5824,8414594090,0,3
5825,5403310001,0,3
5826,6302910001,0,3
5827,9403208009,0,0
5828,9027809100,0,3
5829,2809200002,0,0
5830,3208109090,0,0
5831,9503002109,0,0
5832,4908900090,0,3
5833,7205210000,0,3
5834,5407699009,0,3
5835,3505203000,0,3
5836,9105990090,0,0
5837,6212101091,0,0
5838,8201600000,0,3
5839,9021500000,0,3
5840,406909900,0,0
5841,8708709912,0,0
5842,8474801019,0,3
5843,8708309905,0,3
5844,1518003900,0,0
5845,7212504090,0,3
5846,8413704590,0,3
5847,2925110009,0,0
5848,5509310001,0,0
5849,6115990080,0,0
5850,5515123000,0,0
5851,6405209900,0,0
5852,4107119091,0,0
5853,3808911013,0,0
5854,1006309410,0,0
5855,6006900000,0,0
5856,2202901000,0,0
5857,8539310000,0,0
5858,4802540089,0,3
5859,2839110000,0,3
5860,7005293501,0,0
5861,9405209119,0,0
5862,7326909497,0,3
5863,6104390091,0,0
5864,8708505501,0,3
5865,6207910003,0,3
5866,7415330009,0,3
5867,7326905000,0,0
5868,6112120001,0,3
5869,6211490039,0,0
5870,4103900099,0,3
5871,9017900009,0,0
5872,5514110000,0,0
5873,805102002,0,0
5874,6205300008,0,0
5875,8518293000,0,3
5876,6107110001,0,3
5877,8408904700,0,0
5878,2828100009,0,0
5879,4002310000,0,3
5880,6202131003,0,0
5881,7306611001,0,3
5882,8419899893,0,0
5883,8433900091,0,3
5884,8543709093,0,3
5885,8507908010,0,0
5886,8428102020,0,3
5887,4202921500,0,3
5888,5501200000,0,3
5889,8414108110,0,3
5890,9021901000,0,0
5891,8544200010,0,0
5892,2502000000,0,3
5893,8207801100,0,0
5894,7013499111,0,3
5895,4016999190,0,0
5896,8515210000,0,3
5897,9018199009,0,3
5898,9403208002,0,0
5899,9030339900,0,3
5900,8413508090,0,0
5901,3210009020,0,0
5902,8449000009,0,3
