IMPORTER.TIN&&ORIGIN.CODE,IMPORTER.TIN&&ORIGIN.CODE_illicit_sum,IMPORTER.TIN&&ORIGIN.CODE_illicit_rate
IMP120631&&CNTRY884,1,0.05555555555555555
IMP120631&&CNTRY917,0,0.0
IMP120631&&CNTRY930,0,0.0
IMP120658&&CNTRY215,1,1.0
IMP120658&&CNTRY756,0,0.0
IMP120909&&CNTRY376,0,0.0
IMP120909&&CNTRY454,0,0.0
IMP120909&&CNTRY680,0,0.0
IMP120909&&CNTRY881,0,0.0
IMP120909&&CNTRY994,0,0.0
IMP121314&&CNTRY546,0,0.0
IMP121359&&CNTRY654,0,0.0
IMP121359&&CNTRY759,0,0.0
IMP121455&&CNTRY378,0,0.0
IMP121455&&CNTRY654,0,0.0
IMP121885&&CNTRY168,1,1.0
IMP122127&&CNTRY171,1,1.0
IMP122127&&CNTRY917,0,0.0
IMP122337&&CNTRY351,1,1.0
IMP122337&&CNTRY576,1,1.0
IMP122337&&CNTRY615,0,0.0
IMP122337&&CNTRY618,0,0.0
IMP122337&&CNTRY680,0,0.0
IMP122463&&CNTRY680,0,0.0
IMP122463&&CNTRY713,1,1.0
IMP122463&&CNTRY846,1,1.0
IMP122494&&CNTRY150,0,0.0
IMP122494&&CNTRY376,0,0.0
IMP122494&&CNTRY562,0,0.0
IMP122694&&CNTRY184,0,0.0
IMP122694&&CNTRY264,0,0.0
IMP122694&&CNTRY276,0,0.0
IMP122694&&CNTRY277,0,0.0
IMP122694&&CNTRY284,0,0.0
IMP122694&&CNTRY317,0,0.0
IMP122694&&CNTRY376,2,0.06451612903225806
IMP122694&&CNTRY448,0,0.0
IMP122694&&CNTRY454,0,0.0
IMP122694&&CNTRY554,1,1.0
IMP122694&&CNTRY555,0,0.0
IMP122694&&CNTRY562,0,0.0
IMP122694&&CNTRY576,0,0.0
IMP122694&&CNTRY615,1,0.0625
IMP122694&&CNTRY652,0,0.0
IMP122694&&CNTRY653,0,0.0
IMP122694&&CNTRY654,0,0.0
IMP122694&&CNTRY659,0,0.0
IMP122694&&CNTRY680,1,0.007936507936507936
IMP122694&&CNTRY713,0,0.0
IMP122694&&CNTRY745,0,0.0
IMP122694&&CNTRY759,0,0.0
IMP122694&&CNTRY764,0,0.0
IMP122694&&CNTRY819,0,0.0
IMP122694&&CNTRY825,0,0.0
IMP122694&&CNTRY873,0,0.0
IMP122694&&CNTRY881,0,0.0
IMP122694&&CNTRY884,0,0.0
IMP122694&&CNTRY920,0,0.0
IMP122694&&CNTRY959,0,0.0
IMP122694&&CNTRY994,0,0.0
IMP122845&&CNTRY139,0,0.0
IMP122845&&CNTRY764,0,0.0
IMP123227&&CNTRY150,1,1.0
IMP123227&&CNTRY376,0,0.0
IMP123315&&CNTRY234,0,0.0
IMP123315&&CNTRY713,1,1.0
IMP123315&&CNTRY759,0,0.0
IMP123397&&CNTRY576,0,0.0
IMP123397&&CNTRY680,0,0.0
IMP123397&&CNTRY959,0,0.0
IMP123430&&CNTRY376,0,0.0
IMP123461&&CNTRY975,0,0.0
IMP123568&&CNTRY138,0,0.0
IMP123568&&CNTRY680,0,0.0
IMP123569&&CNTRY376,0,0.0
IMP123575&&CNTRY393,0,0.0
IMP123602&&CNTRY659,0,0.0
IMP123602&&CNTRY759,0,0.0
IMP123682&&CNTRY216,0,0.0
IMP123760&&CNTRY759,0,0.0
IMP123906&&CNTRY825,0,0.0
IMP123970&&CNTRY409,0,0.0
IMP123970&&CNTRY884,0,0.0
IMP124043&&CNTRY379,0,0.0
IMP124043&&CNTRY398,1,1.0
IMP124103&&CNTRY376,0,0.0
IMP124103&&CNTRY846,0,0.0
IMP124103&&CNTRY975,0,0.0
IMP124151&&CNTRY555,1,1.0
IMP124228&&CNTRY680,0,0.0
IMP124454&&CNTRY656,0,0.0
IMP124454&&CNTRY759,0,0.0
IMP124454&&CNTRY988,0,0.0
IMP124483&&CNTRY168,0,0.0
IMP124483&&CNTRY680,0,0.0
IMP124495&&CNTRY317,0,0.0
IMP124495&&CNTRY976,1,1.0
IMP124557&&CNTRY153,0,0.0
IMP124557&&CNTRY316,0,0.0
IMP124557&&CNTRY555,0,0.0
IMP124557&&CNTRY562,0,0.0
IMP124597&&CNTRY113,0,0.0
IMP124597&&CNTRY168,0,0.0
IMP124597&&CNTRY277,0,0.0
IMP124597&&CNTRY284,0,0.0
IMP124597&&CNTRY316,0,0.0
IMP124597&&CNTRY317,1,0.3333333333333333
IMP124597&&CNTRY321,0,0.0
IMP124597&&CNTRY322,0,0.0
IMP124597&&CNTRY351,0,0.0
IMP124597&&CNTRY376,1,0.01282051282051282
IMP124597&&CNTRY389,0,0.0
IMP124597&&CNTRY409,0,0.0
IMP124597&&CNTRY429,0,0.0
IMP124597&&CNTRY454,1,0.06666666666666667
IMP124597&&CNTRY554,0,0.0
IMP124597&&CNTRY562,0,0.0
IMP124597&&CNTRY576,0,0.0
IMP124597&&CNTRY615,0,0.0
IMP124597&&CNTRY653,0,0.0
IMP124597&&CNTRY654,0,0.0
IMP124597&&CNTRY656,0,0.0
IMP124597&&CNTRY680,2,0.00881057268722467
IMP124597&&CNTRY713,0,0.0
IMP124597&&CNTRY747,0,0.0
IMP124597&&CNTRY759,3,0.022727272727272728
IMP124597&&CNTRY764,0,0.0
IMP124597&&CNTRY825,0,0.0
IMP124597&&CNTRY830,1,0.5
IMP124597&&CNTRY874,0,0.0
IMP124597&&CNTRY881,0,0.0
IMP124597&&CNTRY884,1,0.05263157894736842
IMP124597&&CNTRY915,1,1.0
IMP124597&&CNTRY920,0,0.0
IMP124597&&CNTRY959,0,0.0
IMP124597&&CNTRY975,0,0.0
IMP124597&&CNTRY994,0,0.0
IMP124726&&CNTRY652,0,0.0
IMP124726&&CNTRY656,0,0.0
IMP124982&&CNTRY334,0,0.0
IMP124982&&CNTRY376,0,0.0
IMP124982&&CNTRY454,0,0.0
IMP124982&&CNTRY656,0,0.0
IMP124982&&CNTRY759,0,0.0
IMP125020&&CNTRY491,0,0.0
IMP125020&&CNTRY884,0,0.0
IMP125020&&CNTRY891,0,0.0
IMP125025&&CNTRY364,1,1.0
IMP125025&&CNTRY491,0,0.0
IMP125331&&CNTRY140,0,0.0
IMP125331&&CNTRY491,0,0.0
IMP125331&&CNTRY759,0,0.0
IMP125373&&CNTRY171,0,0.0
IMP125373&&CNTRY615,0,0.0
IMP125373&&CNTRY747,0,0.0
IMP125431&&CNTRY680,0,0.0
IMP125521&&CNTRY409,0,0.0
IMP125521&&CNTRY659,1,1.0
IMP125521&&CNTRY884,0,0.0
IMP125665&&CNTRY349,1,1.0
IMP125665&&CNTRY389,0,0.0
IMP125665&&CNTRY562,0,0.0
IMP125665&&CNTRY615,0,0.0
IMP125665&&CNTRY680,0,0.0
IMP125665&&CNTRY747,1,1.0
IMP125665&&CNTRY759,0,0.0
IMP125665&&CNTRY884,0,0.0
IMP125665&&CNTRY975,1,1.0
IMP125708&&CNTRY491,1,1.0
IMP125708&&CNTRY528,0,0.0
IMP125708&&CNTRY576,0,0.0
IMP125708&&CNTRY884,1,1.0
IMP126236&&CNTRY615,0,0.0
IMP126236&&CNTRY745,0,0.0
IMP126434&&CNTRY150,1,1.0
IMP126499&&CNTRY322,1,1.0
IMP126499&&CNTRY759,0,0.0
IMP126554&&CNTRY311,1,1.0
IMP126554&&CNTRY576,0,0.0
IMP126554&&CNTRY680,1,1.0
IMP126745&&CNTRY138,1,1.0
IMP126745&&CNTRY615,0,0.0
IMP126864&&CNTRY376,0,0.0
IMP126864&&CNTRY429,1,1.0
IMP126864&&CNTRY576,0,0.0
IMP126864&&CNTRY680,1,0.3333333333333333
IMP126864&&CNTRY701,0,0.0
IMP126864&&CNTRY759,0,0.0
IMP127093&&CNTRY153,1,1.0
IMP127093&&CNTRY184,0,0.0
IMP127093&&CNTRY277,0,0.0
IMP127093&&CNTRY323,0,0.0
IMP127093&&CNTRY376,1,0.3333333333333333
IMP127093&&CNTRY562,0,0.0
IMP127093&&CNTRY680,0,0.0
IMP127093&&CNTRY756,1,1.0
IMP127093&&CNTRY759,0,0.0
IMP127093&&CNTRY881,0,0.0
IMP127093&&CNTRY884,0,0.0
IMP127127&&CNTRY644,0,0.0
IMP127172&&CNTRY215,0,0.0
IMP127172&&CNTRY615,0,0.0
IMP127172&&CNTRY748,0,0.0
IMP127172&&CNTRY759,0,0.0
IMP127201&&CNTRY994,2,1.0
IMP127476&&CNTRY407,0,0.0
IMP127478&&CNTRY558,0,0.0
IMP127478&&CNTRY615,0,0.0
IMP127478&&CNTRY756,0,0.0
IMP127478&&CNTRY884,0,0.0
IMP127842&&CNTRY415,0,0.0
IMP127977&&CNTRY680,0,0.0
IMP127977&&CNTRY747,0,0.0
IMP127977&&CNTRY759,0,0.0
IMP128011&&CNTRY680,0,0.0
IMP128225&&CNTRY825,0,0.0
IMP128252&&CNTRY216,1,1.0
IMP128252&&CNTRY454,0,0.0
IMP128282&&CNTRY884,0,0.0
IMP128326&&CNTRY994,0,0.0
IMP128378&&CNTRY284,0,0.0
IMP128378&&CNTRY376,0,0.0
IMP128378&&CNTRY745,0,0.0
IMP128378&&CNTRY785,1,1.0
IMP128378&&CNTRY994,0,0.0
IMP128576&&CNTRY184,1,1.0
IMP128576&&CNTRY615,1,1.0
IMP128795&&CNTRY994,0,0.0
IMP129136&&CNTRY334,0,0.0
IMP129136&&CNTRY915,1,1.0
IMP129139&&CNTRY759,0,0.0
IMP129307&&CNTRY150,1,1.0
IMP129307&&CNTRY215,0,0.0
IMP129307&&CNTRY234,0,0.0
IMP129307&&CNTRY262,0,0.0
IMP129307&&CNTRY277,1,0.09090909090909091
IMP129307&&CNTRY284,0,0.0
IMP129307&&CNTRY317,0,0.0
IMP129307&&CNTRY376,0,0.0
IMP129307&&CNTRY407,0,0.0
IMP129307&&CNTRY454,0,0.0
IMP129307&&CNTRY473,0,0.0
IMP129307&&CNTRY562,0,0.0
IMP129307&&CNTRY576,0,0.0
IMP129307&&CNTRY615,1,0.08333333333333333
IMP129307&&CNTRY654,0,0.0
IMP129307&&CNTRY656,0,0.0
IMP129307&&CNTRY680,0,0.0
IMP129307&&CNTRY713,0,0.0
IMP129307&&CNTRY759,1,0.0136986301369863
IMP129307&&CNTRY764,0,0.0
IMP129307&&CNTRY825,0,0.0
IMP129307&&CNTRY830,0,0.0
IMP129307&&CNTRY846,0,0.0
IMP129307&&CNTRY881,0,0.0
IMP129307&&CNTRY884,1,0.1
IMP129307&&CNTRY915,1,1.0
IMP129307&&CNTRY920,0,0.0
IMP129307&&CNTRY994,0,0.0
IMP129397&&CNTRY284,0,0.0
IMP129420&&CNTRY995,0,0.0
IMP129518&&CNTRY884,0,0.0
IMP129599&&CNTRY376,0,0.0
IMP129599&&CNTRY915,0,0.0
IMP129724&&CNTRY680,1,1.0
IMP129724&&CNTRY748,0,0.0
IMP129892&&CNTRY138,0,0.0
IMP129892&&CNTRY866,0,0.0
IMP130023&&CNTRY656,1,1.0
IMP130031&&CNTRY615,0,0.0
IMP130031&&CNTRY759,0,0.0
IMP130108&&CNTRY680,0,0.0
IMP130117&&CNTRY654,0,0.0
IMP130305&&CNTRY113,0,0.0
IMP130305&&CNTRY150,0,0.0
IMP130305&&CNTRY168,1,1.0
IMP130305&&CNTRY277,0,0.0
IMP130305&&CNTRY284,0,0.0
IMP130305&&CNTRY321,0,0.0
IMP130305&&CNTRY364,1,1.0
IMP130305&&CNTRY376,0,0.0
IMP130305&&CNTRY454,0,0.0
IMP130305&&CNTRY562,0,0.0
IMP130305&&CNTRY576,0,0.0
IMP130305&&CNTRY615,0,0.0
IMP130305&&CNTRY652,0,0.0
IMP130305&&CNTRY656,0,0.0
IMP130305&&CNTRY680,0,0.0
IMP130305&&CNTRY713,0,0.0
IMP130305&&CNTRY759,1,0.041666666666666664
IMP130305&&CNTRY846,0,0.0
IMP130305&&CNTRY863,0,0.0
IMP130305&&CNTRY881,1,1.0
IMP130305&&CNTRY884,0,0.0
IMP130305&&CNTRY891,1,1.0
IMP130305&&CNTRY975,0,0.0
IMP130305&&CNTRY994,0,0.0
IMP130322&&CNTRY277,1,1.0
IMP130322&&CNTRY994,0,0.0
IMP130331&&CNTRY277,0,0.0
IMP130331&&CNTRY278,0,0.0
IMP130331&&CNTRY393,0,0.0
IMP130375&&CNTRY436,1,1.0
IMP130375&&CNTRY644,1,1.0
IMP130375&&CNTRY859,0,0.0
IMP130375&&CNTRY881,0,0.0
IMP130430&&CNTRY138,1,1.0
IMP130430&&CNTRY323,0,0.0
IMP130430&&CNTRY376,0,0.0
IMP130430&&CNTRY654,0,0.0
IMP130430&&CNTRY656,0,0.0
IMP130430&&CNTRY748,0,0.0
IMP130430&&CNTRY759,1,0.25
IMP130430&&CNTRY825,0,0.0
IMP130515&&CNTRY454,0,0.0
IMP130970&&CNTRY184,0,0.0
IMP130970&&CNTRY263,0,0.0
IMP130970&&CNTRY328,1,1.0
IMP130970&&CNTRY389,0,0.0
IMP131252&&CNTRY376,0,0.0
IMP131252&&CNTRY576,0,0.0
IMP131252&&CNTRY680,0,0.0
IMP131252&&CNTRY759,0,0.0
IMP131252&&CNTRY994,0,0.0
IMP131392&&CNTRY680,0,0.0
IMP131392&&CNTRY759,0,0.0
IMP131392&&CNTRY884,0,0.0
IMP131540&&CNTRY644,1,1.0
IMP131619&&CNTRY615,0,0.0
IMP131629&&CNTRY278,1,1.0
IMP131677&&CNTRY321,1,1.0
IMP131677&&CNTRY328,0,0.0
IMP131677&&CNTRY376,1,1.0
IMP131677&&CNTRY491,1,1.0
IMP131677&&CNTRY680,0,0.0
IMP131677&&CNTRY759,0,0.0
IMP131677&&CNTRY825,0,0.0
IMP131696&&CNTRY562,0,0.0
IMP131696&&CNTRY680,0,0.0
IMP131696&&CNTRY759,0,0.0
IMP131908&&CNTRY139,1,1.0
IMP131908&&CNTRY277,0,0.0
IMP131908&&CNTRY454,0,0.0
IMP131908&&CNTRY884,0,0.0
IMP131927&&CNTRY558,0,0.0
IMP131927&&CNTRY748,0,0.0
IMP131927&&CNTRY884,1,1.0
IMP131928&&CNTRY436,1,1.0
IMP131928&&CNTRY454,0,0.0
IMP131928&&CNTRY680,0,0.0
IMP131933&&CNTRY376,1,0.16666666666666666
IMP131933&&CNTRY562,0,0.0
IMP131933&&CNTRY615,0,0.0
IMP131933&&CNTRY656,0,0.0
IMP131933&&CNTRY680,1,0.06666666666666667
IMP131933&&CNTRY756,0,0.0
IMP131933&&CNTRY759,0,0.0
IMP131933&&CNTRY764,1,1.0
IMP131933&&CNTRY884,1,0.3333333333333333
IMP131933&&CNTRY975,1,1.0
IMP131938&&CNTRY168,1,1.0
IMP131956&&CNTRY317,0,0.0
IMP131956&&CNTRY920,0,0.0
IMP131956&&CNTRY988,1,1.0
IMP131956&&CNTRY995,1,1.0
IMP132094&&CNTRY454,1,1.0
IMP132094&&CNTRY770,0,0.0
IMP132197&&CNTRY284,1,1.0
IMP132197&&CNTRY376,0,0.0
IMP132197&&CNTRY615,0,0.0
IMP132197&&CNTRY680,0,0.0
IMP132197&&CNTRY759,0,0.0
IMP132222&&CNTRY139,1,1.0
IMP132222&&CNTRY316,0,0.0
IMP132222&&CNTRY429,0,0.0
IMP132222&&CNTRY454,0,0.0
IMP132466&&CNTRY764,0,0.0
IMP132466&&CNTRY874,0,0.0
IMP132466&&CNTRY881,1,1.0
IMP132466&&CNTRY919,0,0.0
IMP132536&&CNTRY680,1,1.0
IMP132664&&CNTRY328,1,1.0
IMP132684&&CNTRY276,0,0.0
IMP132684&&CNTRY277,0,0.0
IMP132684&&CNTRY376,0,0.0
IMP132684&&CNTRY378,0,0.0
IMP132684&&CNTRY562,0,0.0
IMP132684&&CNTRY825,0,0.0
IMP132684&&CNTRY939,0,0.0
IMP132756&&CNTRY277,0,0.0
IMP132756&&CNTRY680,1,0.5
IMP132889&&CNTRY140,0,0.0
IMP132928&&CNTRY680,0,0.0
IMP132928&&CNTRY759,0,0.0
IMP132966&&CNTRY764,0,0.0
IMP132985&&CNTRY317,0,0.0
IMP132985&&CNTRY376,0,0.0
IMP132985&&CNTRY454,0,0.0
IMP132985&&CNTRY680,0,0.0
IMP132985&&CNTRY764,0,0.0
IMP132985&&CNTRY884,0,0.0
IMP133520&&CNTRY830,0,0.0
IMP133638&&CNTRY615,0,0.0
IMP133638&&CNTRY680,0,0.0
IMP133718&&CNTRY311,1,1.0
IMP133718&&CNTRY656,0,0.0
IMP133900&&CNTRY701,1,1.0
IMP134370&&CNTRY216,0,0.0
IMP134370&&CNTRY448,0,0.0
IMP134409&&CNTRY759,0,0.0
IMP134409&&CNTRY920,1,1.0
IMP134624&&CNTRY328,0,0.0
IMP134645&&CNTRY376,0,0.0
IMP134645&&CNTRY680,0,0.0
IMP134738&&CNTRY759,0,0.0
IMP135350&&CNTRY615,0,0.0
IMP135356&&CNTRY759,0,0.0
IMP135579&&CNTRY262,0,0.0
IMP135579&&CNTRY527,0,0.0
IMP135798&&CNTRY138,0,0.0
IMP135798&&CNTRY276,1,1.0
IMP135798&&CNTRY376,0,0.0
IMP135798&&CNTRY473,0,0.0
IMP135798&&CNTRY680,0,0.0
IMP135798&&CNTRY881,0,0.0
IMP135849&&CNTRY562,0,0.0
IMP135970&&CNTRY277,0,0.0
IMP135970&&CNTRY376,1,0.07142857142857142
IMP135970&&CNTRY429,0,0.0
IMP135970&&CNTRY448,0,0.0
IMP135970&&CNTRY454,0,0.0
IMP135970&&CNTRY527,0,0.0
IMP135970&&CNTRY562,0,0.0
IMP135970&&CNTRY576,0,0.0
IMP135970&&CNTRY615,0,0.0
IMP135970&&CNTRY644,0,0.0
IMP135970&&CNTRY656,0,0.0
IMP135970&&CNTRY680,1,0.022222222222222223
IMP135970&&CNTRY759,1,0.047619047619047616
IMP135970&&CNTRY771,0,0.0
IMP135970&&CNTRY846,0,0.0
IMP135970&&CNTRY881,1,0.25
IMP135970&&CNTRY884,0,0.0
IMP135970&&CNTRY984,0,0.0
IMP136007&&CNTRY343,0,0.0
IMP136007&&CNTRY546,1,1.0
IMP136007&&CNTRY747,0,0.0
IMP136222&&CNTRY615,0,0.0
IMP136331&&CNTRY748,0,0.0
IMP136517&&CNTRY376,0,0.0
IMP136517&&CNTRY680,0,0.0
IMP136517&&CNTRY747,0,0.0
IMP136597&&CNTRY637,1,1.0
IMP136716&&CNTRY171,0,0.0
IMP136716&&CNTRY680,0,0.0
IMP136835&&CNTRY680,0,0.0
IMP136835&&CNTRY759,1,1.0
IMP136898&&CNTRY920,0,0.0
IMP137101&&CNTRY379,1,1.0
IMP137101&&CNTRY652,0,0.0
IMP137101&&CNTRY680,0,0.0
IMP137101&&CNTRY881,0,0.0
IMP137194&&CNTRY277,0,0.0
IMP137194&&CNTRY351,1,1.0
IMP137194&&CNTRY398,0,0.0
IMP137216&&CNTRY680,0,0.0
IMP137216&&CNTRY745,0,0.0
IMP137216&&CNTRY759,0,0.0
IMP137380&&CNTRY562,0,0.0
IMP137380&&CNTRY884,0,0.0
IMP137419&&CNTRY656,0,0.0
IMP137419&&CNTRY976,0,0.0
IMP137572&&CNTRY188,0,0.0
IMP137616&&CNTRY311,1,1.0
IMP137616&&CNTRY680,1,1.0
IMP137616&&CNTRY759,1,1.0
IMP137827&&CNTRY139,0,0.0
IMP137827&&CNTRY234,0,0.0
IMP137827&&CNTRY393,1,1.0
IMP137827&&CNTRY562,0,0.0
IMP137827&&CNTRY759,0,0.0
IMP137827&&CNTRY771,0,0.0
IMP137827&&CNTRY884,0,0.0
IMP137883&&CNTRY317,0,0.0
IMP137883&&CNTRY562,0,0.0
IMP137883&&CNTRY653,0,0.0
IMP137914&&CNTRY278,1,1.0
IMP138205&&CNTRY264,0,0.0
IMP138205&&CNTRY376,0,0.0
IMP138205&&CNTRY759,1,1.0
IMP138280&&CNTRY393,0,0.0
IMP138476&&CNTRY637,0,0.0
IMP138476&&CNTRY680,0,0.0
IMP138476&&CNTRY825,1,1.0
IMP138505&&CNTRY759,0,0.0
IMP138552&&CNTRY184,0,0.0
IMP138552&&CNTRY216,0,0.0
IMP138552&&CNTRY264,0,0.0
IMP138552&&CNTRY277,0,0.0
IMP138552&&CNTRY284,0,0.0
IMP138552&&CNTRY321,0,0.0
IMP138552&&CNTRY376,1,0.030303030303030304
IMP138552&&CNTRY454,0,0.0
IMP138552&&CNTRY555,0,0.0
IMP138552&&CNTRY558,0,0.0
IMP138552&&CNTRY562,0,0.0
IMP138552&&CNTRY576,0,0.0
IMP138552&&CNTRY615,0,0.0
IMP138552&&CNTRY652,1,1.0
IMP138552&&CNTRY653,0,0.0
IMP138552&&CNTRY656,0,0.0
IMP138552&&CNTRY680,2,0.03333333333333333
IMP138552&&CNTRY713,0,0.0
IMP138552&&CNTRY759,1,0.022222222222222223
IMP138552&&CNTRY825,0,0.0
IMP138552&&CNTRY846,0,0.0
IMP138552&&CNTRY859,0,0.0
IMP138552&&CNTRY884,1,0.16666666666666666
IMP138552&&CNTRY939,1,0.5
IMP138552&&CNTRY994,0,0.0
IMP138576&&CNTRY837,1,1.0
IMP138658&&CNTRY171,0,0.0
IMP138658&&CNTRY264,0,0.0
IMP138836&&CNTRY825,1,1.0
IMP138935&&CNTRY615,0,0.0
IMP138935&&CNTRY759,0,0.0
IMP138935&&CNTRY884,0,0.0
IMP139044&&CNTRY284,0,0.0
IMP139159&&CNTRY765,0,0.0
IMP139159&&CNTRY863,0,0.0
IMP139159&&CNTRY930,0,0.0
IMP139464&&CNTRY328,0,0.0
IMP139464&&CNTRY562,1,1.0
IMP139464&&CNTRY759,0,0.0
IMP139496&&CNTRY454,0,0.0
IMP139496&&CNTRY680,0,0.0
IMP139746&&CNTRY349,1,1.0
IMP139876&&CNTRY527,0,0.0
IMP139876&&CNTRY680,0,0.0
IMP139899&&CNTRY316,0,0.0
IMP139899&&CNTRY637,0,0.0
IMP139917&&CNTRY343,0,0.0
IMP139917&&CNTRY407,0,0.0
IMP139917&&CNTRY680,0,0.0
IMP140026&&CNTRY622,0,0.0
IMP140037&&CNTRY837,0,0.0
IMP140060&&CNTRY546,0,0.0
IMP140110&&CNTRY277,0,0.0
IMP140110&&CNTRY316,0,0.0
IMP140110&&CNTRY376,0,0.0
IMP140110&&CNTRY680,0,0.0
IMP140110&&CNTRY759,0,0.0
IMP140110&&CNTRY770,0,0.0
IMP140113&&CNTRY234,0,0.0
IMP140113&&CNTRY321,0,0.0
IMP140113&&CNTRY376,0,0.0
IMP140113&&CNTRY644,0,0.0
IMP140113&&CNTRY680,0,0.0
IMP140113&&CNTRY701,0,0.0
IMP140113&&CNTRY713,0,0.0
IMP140113&&CNTRY759,0,0.0
IMP140113&&CNTRY959,1,1.0
IMP140113&&CNTRY976,0,0.0
IMP140144&&CNTRY680,0,0.0
IMP140146&&CNTRY393,0,0.0
IMP140189&&CNTRY409,0,0.0
IMP140189&&CNTRY653,1,1.0
IMP140189&&CNTRY680,0,0.0
IMP140397&&CNTRY680,0,0.0
IMP140416&&CNTRY389,0,0.0
IMP140416&&CNTRY415,1,1.0
IMP140416&&CNTRY454,0,0.0
IMP140416&&CNTRY759,0,0.0
IMP140416&&CNTRY988,0,0.0
IMP140420&&CNTRY376,0,0.0
IMP140420&&CNTRY454,1,0.5
IMP140420&&CNTRY491,1,1.0
IMP140420&&CNTRY846,0,0.0
IMP140420&&CNTRY984,1,1.0
IMP140548&&CNTRY171,0,0.0
IMP140548&&CNTRY554,0,0.0
IMP140571&&CNTRY920,0,0.0
IMP140954&&CNTRY138,0,0.0
IMP140954&&CNTRY263,0,0.0
IMP140954&&CNTRY277,0,0.0
IMP140954&&CNTRY317,0,0.0
IMP140954&&CNTRY376,0,0.0
IMP140954&&CNTRY407,1,1.0
IMP140954&&CNTRY562,0,0.0
IMP140954&&CNTRY615,0,0.0
IMP140954&&CNTRY652,1,1.0
IMP140954&&CNTRY680,0,0.0
IMP140954&&CNTRY713,0,0.0
IMP140954&&CNTRY759,0,0.0
IMP140954&&CNTRY764,0,0.0
IMP140954&&CNTRY819,0,0.0
IMP140954&&CNTRY825,0,0.0
IMP141424&&CNTRY188,0,0.0
IMP141424&&CNTRY376,1,1.0
IMP141424&&CNTRY558,0,0.0
IMP141424&&CNTRY576,0,0.0
IMP141424&&CNTRY680,0,0.0
IMP141436&&CNTRY378,0,0.0
IMP141436&&CNTRY615,0,0.0
IMP141712&&CNTRY277,1,1.0
IMP141712&&CNTRY378,0,0.0
IMP142077&&CNTRY263,0,0.0
IMP142077&&CNTRY454,0,0.0
IMP142077&&CNTRY615,0,0.0
IMP142077&&CNTRY759,0,0.0
IMP142077&&CNTRY785,0,0.0
IMP142105&&CNTRY654,0,0.0
IMP142105&&CNTRY884,0,0.0
IMP142105&&CNTRY984,0,0.0
IMP142186&&CNTRY278,0,0.0
IMP142186&&CNTRY376,0,0.0
IMP142186&&CNTRY454,0,0.0
IMP142186&&CNTRY680,0,0.0
IMP142186&&CNTRY825,0,0.0
IMP142186&&CNTRY884,0,0.0
IMP142502&&CNTRY150,0,0.0
IMP142521&&CNTRY376,0,0.0
IMP142564&&CNTRY139,0,0.0
IMP142564&&CNTRY140,1,1.0
IMP142564&&CNTRY215,0,0.0
IMP142564&&CNTRY264,0,0.0
IMP142564&&CNTRY277,0,0.0
IMP142564&&CNTRY321,0,0.0
IMP142564&&CNTRY376,0,0.0
IMP142564&&CNTRY454,0,0.0
IMP142564&&CNTRY491,0,0.0
IMP142564&&CNTRY554,0,0.0
IMP142564&&CNTRY615,1,0.125
IMP142564&&CNTRY652,0,0.0
IMP142564&&CNTRY656,0,0.0
IMP142564&&CNTRY680,1,0.022222222222222223
IMP142564&&CNTRY713,0,0.0
IMP142564&&CNTRY745,1,1.0
IMP142564&&CNTRY759,0,0.0
IMP142564&&CNTRY764,0,0.0
IMP142564&&CNTRY771,0,0.0
IMP142564&&CNTRY825,0,0.0
IMP142564&&CNTRY884,0,0.0
IMP142564&&CNTRY917,1,1.0
IMP142564&&CNTRY919,0,0.0
IMP142564&&CNTRY920,0,0.0
IMP142564&&CNTRY994,0,0.0
IMP142643&&CNTRY276,0,0.0
IMP142727&&CNTRY184,0,0.0
IMP142727&&CNTRY216,0,0.0
IMP142727&&CNTRY454,0,0.0
IMP142727&&CNTRY615,0,0.0
IMP142727&&CNTRY859,0,0.0
IMP142727&&CNTRY917,0,0.0
IMP142727&&CNTRY959,1,1.0
IMP142744&&CNTRY171,0,0.0
IMP142744&&CNTRY277,0,0.0
IMP142744&&CNTRY652,0,0.0
IMP142940&&CNTRY133,0,0.0
IMP142940&&CNTRY262,0,0.0
IMP142940&&CNTRY277,0,0.0
IMP142940&&CNTRY284,0,0.0
IMP142940&&CNTRY317,0,0.0
IMP142940&&CNTRY321,0,0.0
IMP142940&&CNTRY322,0,0.0
IMP142940&&CNTRY323,0,0.0
IMP142940&&CNTRY376,0,0.0
IMP142940&&CNTRY393,0,0.0
IMP142940&&CNTRY409,0,0.0
IMP142940&&CNTRY454,0,0.0
IMP142940&&CNTRY473,0,0.0
IMP142940&&CNTRY528,0,0.0
IMP142940&&CNTRY546,0,0.0
IMP142940&&CNTRY555,1,1.0
IMP142940&&CNTRY562,0,0.0
IMP142940&&CNTRY576,0,0.0
IMP142940&&CNTRY615,1,0.05
IMP142940&&CNTRY652,0,0.0
IMP142940&&CNTRY653,0,0.0
IMP142940&&CNTRY656,0,0.0
IMP142940&&CNTRY680,1,0.005747126436781609
IMP142940&&CNTRY701,0,0.0
IMP142940&&CNTRY713,0,0.0
IMP142940&&CNTRY747,0,0.0
IMP142940&&CNTRY756,0,0.0
IMP142940&&CNTRY759,1,0.008695652173913044
IMP142940&&CNTRY825,0,0.0
IMP142940&&CNTRY830,0,0.0
