OFFICE&&IMPORTER.TIN,OFFICE&&IMPORTER.TIN_illicit_sum,OFFICE&&IMPORTER.TIN_illicit_rate
OFFICE100&&IMPO16457,0,0.0
OFFICE100&&IMPO16461,0,0.0
OFFICE100&&IMPO16473,1,0.5
OFFICE100&&IMPO16476,0,0.0
OFFICE100&&IMPO16493,0,0.0
OFFICE100&&IMPO16496,0,0.0
OFFICE100&&IMPO16523,0,0.0
OFFICE100&&IMPO16524,0,0.0
OFFICE100&&IMPO16540,0,0.0
OFFICE100&&IMPO16547,1,1.0
OFFICE100&&IMPO16549,0,0.0
OFFICE100&&IMPO16550,0,0.0
OFFICE100&&IMPO16593,0,0.0
OFFICE100&&IMPO16608,0,0.0
OFFICE100&&IMPO16610,0,0.0
OFFICE100&&IMPO16618,0,0.0
OFFICE100&&IMPO16622,1,0.09090909090909091
OFFICE100&&IMPO16633,0,0.0
OFFICE100&&IMPO16658,0,0.0
OFFICE100&&IMPO16660,0,0.0
OFFICE100&&IMPO16666,0,0.0
OFFICE100&&IMPO16679,1,1.0
OFFICE100&&IMPO16682,0,0.0
OFFICE100&&IMPO16707,1,0.5
OFFICE100&&IMPO16722,0,0.0
OFFICE100&&IMPO16729,0,0.0
OFFICE100&&IMPO16735,0,0.0
OFFICE100&&IMPO16755,0,0.0
OFFICE100&&IMPO16756,0,0.0
OFFICE100&&IMPO16767,0,0.0
OFFICE100&&IMPO16778,0,0.0
OFFICE100&&IMPO16781,0,0.0
OFFICE100&&IMPO16783,0,0.0
OFFICE100&&IMPO16784,0,0.0
OFFICE100&&IMPO16785,0,0.0
OFFICE100&&IMPO16794,0,0.0
OFFICE100&&IMPO16798,0,0.0
OFFICE100&&IMPO16806,0,0.0
OFFICE100&&IMPO16816,0,0.0
OFFICE100&&IMPO16817,0,0.0
OFFICE100&&IMPO16819,0,0.0
OFFICE100&&IMPO16822,0,0.0
OFFICE100&&IMPO16839,1,1.0
OFFICE100&&IMPO16843,0,0.0
OFFICE100&&IMPO16865,1,0.09090909090909091
OFFICE100&&IMPO16873,1,0.25
OFFICE100&&IMPO16887,1,0.16666666666666666
OFFICE100&&IMPO16888,0,0.0
OFFICE100&&IMPO16891,0,0.0
OFFICE100&&IMPO16903,0,0.0
OFFICE100&&IMPO16911,0,0.0
OFFICE100&&IMPO16917,0,0.0
OFFICE100&&IMPO16929,0,0.0
OFFICE100&&IMPO16931,0,0.0
OFFICE100&&IMPO16937,0,0.0
OFFICE100&&IMPO16945,0,0.0
OFFICE100&&IMPO16946,0,0.0
OFFICE100&&IMPO16948,0,0.0
OFFICE100&&IMPO16962,0,0.0
OFFICE100&&IMPO16993,0,0.0
OFFICE100&&IMPO16995,0,0.0
OFFICE100&&IMPO17023,0,0.0
OFFICE100&&IMPO17036,0,0.0
OFFICE100&&IMPO17062,0,0.0
OFFICE100&&IMPO17067,1,1.0
OFFICE100&&IMPO17073,0,0.0
OFFICE100&&IMPO17074,0,0.0
OFFICE100&&IMPO17088,0,0.0
OFFICE100&&IMPO17091,0,0.0
OFFICE100&&IMPO17097,1,1.0
OFFICE100&&IMPO17099,0,0.0
OFFICE100&&IMPO17115,0,0.0
OFFICE100&&IMPO17116,0,0.0
OFFICE100&&IMPO17123,0,0.0
OFFICE100&&IMPO17134,0,0.0
OFFICE100&&IMPO17138,0,0.0
OFFICE100&&IMPO17139,0,0.0
OFFICE100&&IMPO17143,0,0.0
OFFICE100&&IMPO17146,0,0.0
OFFICE100&&IMPO17156,0,0.0
OFFICE100&&IMPO17176,0,0.0
OFFICE100&&IMPO17182,1,1.0
OFFICE100&&IMPO17188,0,0.0
OFFICE100&&IMPO17199,1,1.0
OFFICE100&&IMPO17207,0,0.0
OFFICE100&&IMPO17215,1,1.0
OFFICE100&&IMPO17218,0,0.0
OFFICE100&&IMPO17243,0,0.0
OFFICE100&&IMPO17253,0,0.0
OFFICE100&&IMPO17265,0,0.0
OFFICE100&&IMPO17279,0,0.0
OFFICE100&&IMPO17282,0,0.0
OFFICE100&&IMPO17286,0,0.0
OFFICE100&&IMPO17290,0,0.0
OFFICE100&&IMPO17297,1,1.0
OFFICE100&&IMPO17322,0,0.0
OFFICE100&&IMPO17330,0,0.0
OFFICE100&&IMPO17348,0,0.0
OFFICE100&&IMPO17353,0,0.0
OFFICE100&&IMPO17356,0,0.0
OFFICE100&&IMPO17368,0,0.0
OFFICE100&&IMPO17383,0,0.0
OFFICE100&&IMPO17389,0,0.0
OFFICE100&&IMPO17390,0,0.0
OFFICE100&&IMPO17391,1,0.1111111111111111
OFFICE100&&IMPO17447,0,0.0
OFFICE100&&IMPO17458,0,0.0
OFFICE100&&IMPO17462,0,0.0
OFFICE100&&IMPO17470,0,0.0
OFFICE100&&IMPO17483,0,0.0
OFFICE100&&IMPO17491,0,0.0
OFFICE100&&IMPO17497,0,0.0
OFFICE100&&IMPO17521,0,0.0
OFFICE100&&IMPO17529,0,0.0
OFFICE100&&IMPO17538,0,0.0
OFFICE100&&IMPO17540,0,0.0
OFFICE100&&IMPO17558,1,1.0
OFFICE100&&IMPO17569,0,0.0
OFFICE100&&IMPO17577,0,0.0
OFFICE100&&IMPO17603,0,0.0
OFFICE100&&IMPO17606,0,0.0
OFFICE100&&IMPO17627,0,0.0
OFFICE100&&IMPO17633,1,1.0
OFFICE100&&IMPO17659,1,1.0
OFFICE100&&IMPO17660,0,0.0
OFFICE100&&IMPO17667,0,0.0
OFFICE100&&IMPO17682,0,0.0
OFFICE100&&IMPO17685,0,0.0
OFFICE100&&IMPO17689,0,0.0
OFFICE100&&IMPO17710,0,0.0
OFFICE100&&IMPO17718,0,0.0
OFFICE100&&IMPO17719,0,0.0
OFFICE100&&IMPO17721,0,0.0
OFFICE100&&IMPO17728,0,0.0
OFFICE100&&IMPO17766,0,0.0
OFFICE100&&IMPO17772,0,0.0
OFFICE100&&IMPO17778,2,0.4
OFFICE100&&IMPO17796,0,0.0
OFFICE100&&IMPO17798,1,1.0
OFFICE100&&IMPO17820,0,0.0
OFFICE100&&IMPO17830,0,0.0
OFFICE100&&IMPO17834,0,0.0
OFFICE100&&IMPO17836,0,0.0
OFFICE100&&IMPO17844,0,0.0
OFFICE100&&IMPO17850,1,1.0
OFFICE100&&IMPO17860,0,0.0
OFFICE100&&IMPO17871,1,1.0
OFFICE100&&IMPO17883,1,1.0
OFFICE100&&IMPO17895,0,0.0
OFFICE100&&IMPO17929,1,0.5
OFFICE100&&IMPO17931,0,0.0
OFFICE100&&IMPO17934,0,0.0
OFFICE100&&IMPO17935,0,0.0
OFFICE100&&IMPO17956,1,1.0
OFFICE100&&IMPO17963,0,0.0
OFFICE100&&IMPO17964,1,0.1
OFFICE100&&IMPO17967,0,0.0
OFFICE100&&IMPO17986,0,0.0
OFFICE100&&IMPO17987,0,0.0
OFFICE100&&IMPO17990,1,1.0
OFFICE100&&IMPO18021,1,1.0
OFFICE100&&IMPO18023,0,0.0
OFFICE100&&IMPO18031,0,0.0
OFFICE100&&IMPO18053,0,0.0
OFFICE100&&IMPO18071,1,1.0
OFFICE100&&IMPO18079,0,0.0
OFFICE100&&IMPO18087,0,0.0
OFFICE100&&IMPO18089,0,0.0
OFFICE100&&IMPO18098,0,0.0
OFFICE100&&IMPO18099,1,1.0
OFFICE100&&IMPO18104,0,0.0
OFFICE100&&IMPO18106,0,0.0
OFFICE100&&IMPO18128,0,0.0
OFFICE100&&IMPO18135,0,0.0
OFFICE100&&IMPO18139,0,0.0
OFFICE100&&IMPO18141,0,0.0
OFFICE100&&IMPO18143,0,0.0
OFFICE100&&IMPO18157,0,0.0
OFFICE100&&IMPO18189,0,0.0
OFFICE100&&IMPO18194,0,0.0
OFFICE100&&IMPO18199,0,0.0
OFFICE100&&IMPO18200,0,0.0
OFFICE100&&IMPO18208,1,0.14285714285714285
OFFICE100&&IMPO18212,1,0.2
OFFICE100&&IMPO18219,0,0.0
OFFICE100&&IMPO18222,0,0.0
OFFICE100&&IMPO18225,0,0.0
OFFICE100&&IMPO18238,0,0.0
OFFICE100&&IMPO18243,0,0.0
OFFICE100&&IMPO18258,0,0.0
OFFICE100&&IMPO18268,0,0.0
OFFICE100&&IMPO18274,1,1.0
OFFICE100&&IMPO18276,0,0.0
OFFICE100&&IMPO18298,0,0.0
OFFICE100&&IMPO18324,0,0.0
OFFICE100&&IMPO18333,0,0.0
OFFICE100&&IMPO18343,0,0.0
OFFICE100&&IMPO18349,0,0.0
OFFICE100&&IMPO18350,0,0.0
OFFICE100&&IMPO18357,0,0.0
OFFICE100&&IMPO18361,0,0.0
OFFICE100&&IMPO18364,0,0.0
OFFICE100&&IMPO18384,0,0.0
OFFICE100&&IMPO18392,0,0.0
OFFICE100&&IMPO18400,0,0.0
OFFICE100&&IMPO18420,0,0.0
OFFICE100&&IMPO18432,1,1.0
OFFICE100&&IMPO18433,0,0.0
OFFICE100&&IMPO18444,0,0.0
OFFICE100&&IMPO18445,0,0.0
OFFICE100&&IMPO18450,1,0.3333333333333333
OFFICE100&&IMPO18461,0,0.0
OFFICE100&&IMPO18472,0,0.0
OFFICE100&&IMPO18475,0,0.0
OFFICE100&&IMPO18490,0,0.0
OFFICE100&&IMPO18498,0,0.0
OFFICE100&&IMPO18508,0,0.0
OFFICE100&&IMPO18509,0,0.0
OFFICE100&&IMPO18527,0,0.0
OFFICE100&&IMPO18529,0,0.0
OFFICE100&&IMPO18543,0,0.0
OFFICE100&&IMPO18545,1,1.0
OFFICE100&&IMPO18555,0,0.0
OFFICE100&&IMPO18574,0,0.0
OFFICE100&&IMPO18577,1,1.0
OFFICE100&&IMPO18578,0,0.0
OFFICE100&&IMPO18582,1,1.0
OFFICE100&&IMPO18597,2,0.15384615384615385
OFFICE100&&IMPO18606,1,0.16666666666666666
OFFICE100&&IMPO18639,0,0.0
OFFICE100&&IMPO18645,0,0.0
OFFICE100&&IMPO18648,0,0.0
OFFICE100&&IMPO18681,0,0.0
OFFICE100&&IMPO18703,0,0.0
OFFICE100&&IMPO18705,0,0.0
OFFICE100&&IMPO18716,0,0.0
OFFICE100&&IMPO18721,0,0.0
OFFICE100&&IMPO18729,1,1.0
OFFICE100&&IMPO18752,0,0.0
OFFICE100&&IMPO18764,0,0.0
OFFICE100&&IMPO18767,0,0.0
OFFICE100&&IMPO18777,0,0.0
OFFICE100&&IMPO18778,0,0.0
OFFICE100&&IMPO18783,0,0.0
OFFICE100&&IMPO18788,0,0.0
OFFICE100&&IMPO18792,1,1.0
OFFICE100&&IMPO18806,0,0.0
OFFICE100&&IMPO18809,0,0.0
OFFICE100&&IMPO18822,0,0.0
OFFICE100&&IMPO18832,0,0.0
OFFICE100&&IMPO18837,0,0.0
OFFICE100&&IMPO18843,1,1.0
OFFICE100&&IMPO18854,0,0.0
OFFICE100&&IMPO18876,0,0.0
OFFICE100&&IMPO18895,0,0.0
OFFICE100&&IMPO18897,0,0.0
OFFICE100&&IMPO18898,0,0.0
OFFICE100&&IMPO18906,0,0.0
OFFICE100&&IMPO18915,0,0.0
OFFICE100&&IMPO18919,0,0.0
OFFICE100&&IMPO18932,0,0.0
OFFICE100&&IMPO18936,0,0.0
OFFICE100&&IMPO18960,0,0.0
OFFICE100&&IMPO18968,1,1.0
OFFICE100&&IMPO18973,0,0.0
OFFICE100&&IMPO18982,1,0.5
OFFICE100&&IMPO18986,0,0.0
OFFICE100&&IMPO18989,0,0.0
OFFICE100&&IMPO19006,1,0.5
OFFICE100&&IMPO19013,2,0.5
OFFICE100&&IMPO19022,0,0.0
OFFICE100&&IMPO19040,0,0.0
OFFICE100&&IMPO19067,0,0.0
OFFICE100&&IMPO19070,0,0.0
OFFICE100&&IMPO19080,0,0.0
OFFICE100&&IMPO19096,0,0.0
OFFICE100&&IMPO19106,0,0.0
OFFICE100&&IMPO19109,0,0.0
OFFICE100&&IMPO19122,0,0.0
OFFICE100&&IMPO19124,1,1.0
OFFICE100&&IMPO19131,1,1.0
OFFICE100&&IMPO19132,0,0.0
OFFICE100&&IMPO19147,0,0.0
OFFICE100&&IMPO19159,0,0.0
OFFICE100&&IMPO19172,0,0.0
OFFICE100&&IMPO19181,1,1.0
OFFICE100&&IMPO19182,0,0.0
OFFICE100&&IMPO19232,0,0.0
OFFICE100&&IMPO19235,0,0.0
OFFICE100&&IMPO19236,0,0.0
OFFICE100&&IMPO19243,1,1.0
OFFICE100&&IMPO19245,0,0.0
OFFICE100&&IMPO19250,0,0.0
OFFICE100&&IMPO19253,0,0.0
OFFICE100&&IMPO19256,0,0.0
OFFICE100&&IMPO19284,0,0.0
OFFICE100&&IMPO19304,0,0.0
OFFICE100&&IMPO19306,1,1.0
OFFICE100&&IMPO19309,1,1.0
OFFICE100&&IMPO19313,0,0.0
OFFICE100&&IMPO19315,0,0.0
OFFICE100&&IMPO19322,0,0.0
OFFICE100&&IMPO19328,0,0.0
OFFICE100&&IMPO19343,1,1.0
OFFICE100&&IMPO19363,0,0.0
OFFICE100&&IMPO19381,0,0.0
OFFICE100&&IMPO19390,0,0.0
OFFICE100&&IMPO19393,0,0.0
OFFICE100&&IMPO19407,0,0.0
OFFICE100&&IMPO19418,0,0.0
OFFICE100&&IMPO19420,0,0.0
OFFICE100&&IMPO19431,0,0.0
OFFICE100&&IMPO19457,0,0.0
OFFICE100&&IMPO19469,0,0.0
OFFICE100&&IMPO19486,0,0.0
OFFICE100&&IMPO19500,0,0.0
OFFICE100&&IMPO19554,0,0.0
OFFICE100&&IMPO19572,0,0.0
OFFICE100&&IMPO19578,0,0.0
OFFICE100&&IMPO19588,1,1.0
OFFICE100&&IMPO19590,0,0.0
OFFICE100&&IMPO19599,1,1.0
OFFICE100&&IMPO19604,0,0.0
OFFICE100&&IMPO19608,1,1.0
OFFICE100&&IMPO19609,0,0.0
OFFICE100&&IMPO19611,0,0.0
OFFICE100&&IMPO19613,0,0.0
OFFICE100&&IMPO19617,0,0.0
OFFICE100&&IMPO19630,1,0.3333333333333333
OFFICE100&&IMPO19635,0,0.0
OFFICE100&&IMPO19643,0,0.0
OFFICE100&&IMPO19653,0,0.0
OFFICE100&&IMPO19655,0,0.0
OFFICE100&&IMPO19663,0,0.0
OFFICE100&&IMPO19674,0,0.0
OFFICE100&&IMPO19684,0,0.0
OFFICE100&&IMPO19688,1,1.0
OFFICE100&&IMPO19695,0,0.0
OFFICE100&&IMPO19702,1,0.5
OFFICE100&&IMPO19709,0,0.0
OFFICE100&&IMPO19731,0,0.0
OFFICE100&&IMPO19737,0,0.0
OFFICE100&&IMPO19740,0,0.0
OFFICE100&&IMPO19746,1,1.0
OFFICE100&&IMPO19747,0,0.0
OFFICE100&&IMPO19755,0,0.0
OFFICE100&&IMPO19773,0,0.0
OFFICE100&&IMPO19797,1,1.0
OFFICE100&&IMPO19804,0,0.0
OFFICE100&&IMPO19807,0,0.0
OFFICE100&&IMPO19818,0,0.0
OFFICE100&&IMPO19830,0,0.0
OFFICE100&&IMPO19832,0,0.0
OFFICE100&&IMPO19844,0,0.0
OFFICE100&&IMPO19867,0,0.0
OFFICE100&&IMPO19876,0,0.0
OFFICE100&&IMPO19879,0,0.0
OFFICE100&&IMPO19880,0,0.0
OFFICE100&&IMPO19894,0,0.0
OFFICE100&&IMPO19898,0,0.0
OFFICE100&&IMPO19906,0,0.0
OFFICE100&&IMPO19910,0,0.0
OFFICE100&&IMPO19913,0,0.0
OFFICE100&&IMPO19921,0,0.0
OFFICE100&&IMPO19930,0,0.0
OFFICE100&&IMPO19983,0,0.0
OFFICE101&&IMPO10177,0,0.0
OFFICE101&&IMPO10186,0,0.0
OFFICE101&&IMPO10267,1,0.5
OFFICE101&&IMPO10298,0,0.0
OFFICE101&&IMPO10348,0,0.0
OFFICE101&&IMPO10371,0,0.0
OFFICE101&&IMPO10407,1,1.0
OFFICE101&&IMPO10417,0,0.0
OFFICE101&&IMPO10421,0,0.0
OFFICE101&&IMPO10462,0,0.0
OFFICE101&&IMPO10521,0,0.0
OFFICE101&&IMPO10633,0,0.0
OFFICE101&&IMPO10723,0,0.0
OFFICE101&&IMPO10845,1,1.0
OFFICE101&&IMPO10880,0,0.0
OFFICE101&&IMPO10883,0,0.0
OFFICE101&&IMPO11016,0,0.0
OFFICE101&&IMPO11063,0,0.0
OFFICE101&&IMPO11282,1,1.0
OFFICE101&&IMPO11353,0,0.0
OFFICE101&&IMPO11371,0,0.0
OFFICE101&&IMPO11394,0,0.0
OFFICE101&&IMPO11441,0,0.0
OFFICE101&&IMPO11469,0,0.0
OFFICE101&&IMPO11503,1,1.0
OFFICE101&&IMPO11642,0,0.0
OFFICE101&&IMPO11651,0,0.0
OFFICE101&&IMPO11800,1,1.0
OFFICE101&&IMPO12000,1,1.0
OFFICE101&&IMPO12057,0,0.0
OFFICE101&&IMPO12073,0,0.0
OFFICE101&&IMPO12124,0,0.0
OFFICE101&&IMPO12148,0,0.0
OFFICE101&&IMPO12203,0,0.0
OFFICE101&&IMPO12234,0,0.0
OFFICE101&&IMPO12250,1,1.0
OFFICE101&&IMPO12334,0,0.0
OFFICE101&&IMPO12343,0,0.0
OFFICE101&&IMPO12359,0,0.0
OFFICE101&&IMPO12398,0,0.0
OFFICE101&&IMPO12409,1,1.0
OFFICE101&&IMPO12429,1,1.0
OFFICE101&&IMPO12520,1,1.0
OFFICE101&&IMPO12525,0,0.0
OFFICE101&&IMPO12543,0,0.0
OFFICE101&&IMPO12649,0,0.0
OFFICE101&&IMPO12732,0,0.0
OFFICE101&&IMPO12754,0,0.0
OFFICE101&&IMPO12802,0,0.0
OFFICE101&&IMPO12897,0,0.0
OFFICE101&&IMPO12960,1,1.0
OFFICE101&&IMPO12973,0,0.0
OFFICE101&&IMPO13095,0,0.0
OFFICE101&&IMPO13097,0,0.0
OFFICE101&&IMPO13113,0,0.0
OFFICE101&&IMPO13123,1,1.0
OFFICE101&&IMPO13148,1,1.0
OFFICE101&&IMPO13181,0,0.0
OFFICE101&&IMPO13347,0,0.0
OFFICE101&&IMPO13414,1,1.0
OFFICE101&&IMPO13450,0,0.0
OFFICE101&&IMPO13498,0,0.0
OFFICE101&&IMPO13664,0,0.0
OFFICE101&&IMPO13685,0,0.0
OFFICE101&&IMPO13830,0,0.0
OFFICE101&&IMPO13843,1,1.0
OFFICE101&&IMPO13879,1,1.0
OFFICE101&&IMPO13889,0,0.0
OFFICE101&&IMPO13896,0,0.0
OFFICE101&&IMPO14046,1,1.0
OFFICE101&&IMPO14234,0,0.0
OFFICE101&&IMPO14259,0,0.0
OFFICE101&&IMPO14409,1,1.0
OFFICE101&&IMPO14455,0,0.0
OFFICE101&&IMPO14514,0,0.0
OFFICE101&&IMPO14532,0,0.0
OFFICE101&&IMPO14536,0,0.0
OFFICE101&&IMPO14543,0,0.0
OFFICE101&&IMPO14573,0,0.0
OFFICE101&&IMPO14647,0,0.0
OFFICE101&&IMPO14694,1,1.0
OFFICE101&&IMPO14839,0,0.0
OFFICE101&&IMPO14993,0,0.0
OFFICE101&&IMPO15165,0,0.0
OFFICE101&&IMPO15197,1,1.0
OFFICE101&&IMPO15244,1,1.0
OFFICE101&&IMPO15279,0,0.0
OFFICE101&&IMPO15305,0,0.0
OFFICE101&&IMPO15344,0,0.0
OFFICE101&&IMPO15413,0,0.0
OFFICE101&&IMPO15421,0,0.0
OFFICE101&&IMPO15469,0,0.0
OFFICE101&&IMPO15474,0,0.0
OFFICE101&&IMPO15490,0,0.0
OFFICE101&&IMPO15505,1,1.0
OFFICE101&&IMPO15593,0,0.0
OFFICE101&&IMPO15661,0,0.0
OFFICE101&&IMPO15717,0,0.0
OFFICE101&&IMPO15726,0,0.0
OFFICE101&&IMPO15755,1,1.0
OFFICE101&&IMPO15765,0,0.0
OFFICE101&&IMPO15880,0,0.0
OFFICE101&&IMPO15965,0,0.0
OFFICE101&&IMPO15988,0,0.0
OFFICE101&&IMPO15997,0,0.0
OFFICE101&&IMPO16005,1,1.0
OFFICE101&&IMPO16045,0,0.0
OFFICE101&&IMPO16110,1,1.0
OFFICE101&&IMPO16184,1,1.0
OFFICE101&&IMPO16231,0,0.0
OFFICE101&&IMPO16235,0,0.0
OFFICE101&&IMPO16277,1,1.0
OFFICE101&&IMPO16286,0,0.0
OFFICE101&&IMPO16310,0,0.0
OFFICE101&&IMPO16351,0,0.0
OFFICE101&&IMPO16428,0,0.0
OFFICE101&&IMPO16548,1,1.0
OFFICE101&&IMPO16609,0,0.0
OFFICE101&&IMPO16622,0,0.0
OFFICE101&&IMPO16703,0,0.0
OFFICE101&&IMPO16719,0,0.0
OFFICE101&&IMPO16790,0,0.0
OFFICE101&&IMPO16823,1,1.0
OFFICE101&&IMPO16873,0,0.0
OFFICE101&&IMPO16894,0,0.0
OFFICE101&&IMPO16917,0,0.0
OFFICE101&&IMPO16928,1,1.0
OFFICE101&&IMPO16960,1,1.0
OFFICE101&&IMPO17152,1,1.0
OFFICE101&&IMPO17253,0,0.0
OFFICE101&&IMPO17277,0,0.0
OFFICE101&&IMPO17282,0,0.0
OFFICE101&&IMPO17321,0,0.0
OFFICE101&&IMPO17329,1,1.0
OFFICE101&&IMPO17434,0,0.0
OFFICE101&&IMPO17491,0,0.0
OFFICE101&&IMPO17492,1,1.0
OFFICE101&&IMPO17521,0,0.0
OFFICE101&&IMPO17538,0,0.0
OFFICE101&&IMPO17625,0,0.0
OFFICE101&&IMPO17645,0,0.0
OFFICE101&&IMPO17737,0,0.0
OFFICE101&&IMPO17964,0,0.0
OFFICE101&&IMPO17974,0,0.0
OFFICE101&&IMPO18020,0,0.0
OFFICE101&&IMPO18053,0,0.0
OFFICE101&&IMPO18081,1,0.5
OFFICE101&&IMPO18089,1,1.0
OFFICE101&&IMPO18128,1,1.0
OFFICE101&&IMPO18194,0,0.0
OFFICE101&&IMPO18272,1,1.0
OFFICE101&&IMPO18407,1,1.0
OFFICE101&&IMPO18511,0,0.0
OFFICE101&&IMPO18597,1,1.0
OFFICE101&&IMPO18716,0,0.0
OFFICE101&&IMPO19010,0,0.0
OFFICE101&&IMPO19030,1,1.0
OFFICE101&&IMPO19080,0,0.0
OFFICE101&&IMPO19082,1,1.0
OFFICE101&&IMPO19338,1,1.0
OFFICE101&&IMPO19389,0,0.0
OFFICE101&&IMPO19469,0,0.0
OFFICE101&&IMPO19536,0,0.0
OFFICE101&&IMPO19548,1,1.0
OFFICE101&&IMPO19590,0,0.0
OFFICE101&&IMPO19594,1,1.0
OFFICE101&&IMPO19601,0,0.0
OFFICE101&&IMPO19604,0,0.0
OFFICE101&&IMPO19613,0,0.0
OFFICE101&&IMPO19627,0,0.0
OFFICE101&&IMPO19913,0,0.0
OFFICE101&&IMPO19956,0,0.0
OFFICE101&&IMPO19962,0,0.0
OFFICE105&&IMPO10105,1,1.0
OFFICE105&&IMPO10131,0,0.0
OFFICE105&&IMPO10165,0,0.0
OFFICE105&&IMPO10207,0,0.0
OFFICE105&&IMPO10210,0,0.0
OFFICE105&&IMPO10318,1,1.0
OFFICE105&&IMPO10370,1,1.0
OFFICE105&&IMPO10377,1,1.0
OFFICE105&&IMPO10423,0,0.0
OFFICE105&&IMPO10482,0,0.0
OFFICE105&&IMPO10509,1,1.0
OFFICE105&&IMPO10523,0,0.0
OFFICE105&&IMPO10541,0,0.0
OFFICE105&&IMPO10618,0,0.0
OFFICE105&&IMPO10638,0,0.0
OFFICE105&&IMPO10659,1,1.0
OFFICE105&&IMPO10661,0,0.0
OFFICE105&&IMPO10723,1,1.0
OFFICE105&&IMPO10877,0,0.0
OFFICE105&&IMPO10894,0,0.0
OFFICE105&&IMPO10896,1,1.0
OFFICE105&&IMPO10965,0,0.0
OFFICE105&&IMPO10976,0,0.0
OFFICE105&&IMPO11016,0,0.0
OFFICE105&&IMPO11021,1,1.0
OFFICE105&&IMPO11025,0,0.0
OFFICE105&&IMPO11166,0,0.0
OFFICE105&&IMPO11182,0,0.0
OFFICE105&&IMPO11185,1,1.0
OFFICE105&&IMPO11197,1,1.0
OFFICE105&&IMPO11200,0,0.0
OFFICE105&&IMPO11224,0,0.0
OFFICE105&&IMPO11284,0,0.0
OFFICE105&&IMPO11352,1,1.0
OFFICE105&&IMPO11366,1,1.0
OFFICE105&&IMPO11376,1,1.0
OFFICE105&&IMPO11379,0,0.0
OFFICE105&&IMPO11444,0,0.0
OFFICE105&&IMPO11469,0,0.0
OFFICE105&&IMPO11586,0,0.0
OFFICE105&&IMPO11605,0,0.0
OFFICE105&&IMPO11614,0,0.0
OFFICE105&&IMPO11620,0,0.0
OFFICE105&&IMPO11643,0,0.0
OFFICE105&&IMPO11651,0,0.0
OFFICE105&&IMPO11760,0,0.0
OFFICE105&&IMPO11912,1,1.0
OFFICE105&&IMPO11929,0,0.0
OFFICE105&&IMPO11940,0,0.0
OFFICE105&&IMPO11958,0,0.0
OFFICE105&&IMPO11966,1,1.0
OFFICE105&&IMPO11999,0,0.0
OFFICE105&&IMPO12052,0,0.0
OFFICE105&&IMPO12075,0,0.0
OFFICE105&&IMPO12183,0,0.0
OFFICE105&&IMPO12212,1,1.0
OFFICE105&&IMPO12232,1,1.0
OFFICE105&&IMPO12295,0,0.0
OFFICE105&&IMPO12343,0,0.0
OFFICE105&&IMPO12347,0,0.0
OFFICE105&&IMPO12354,0,0.0
OFFICE105&&IMPO12359,0,0.0
OFFICE105&&IMPO12398,0,0.0
OFFICE105&&IMPO12400,0,0.0
OFFICE105&&IMPO12420,0,0.0
OFFICE105&&IMPO12428,0,0.0
OFFICE105&&IMPO12518,1,1.0
OFFICE105&&IMPO12692,0,0.0
OFFICE105&&IMPO12835,0,0.0
OFFICE105&&IMPO13017,0,0.0
OFFICE105&&IMPO13025,0,0.0
OFFICE105&&IMPO13100,1,1.0
OFFICE105&&IMPO13153,0,0.0
OFFICE105&&IMPO13165,0,0.0
OFFICE105&&IMPO13198,1,1.0
OFFICE105&&IMPO13239,0,0.0
OFFICE105&&IMPO13259,1,1.0
OFFICE105&&IMPO13297,0,0.0
OFFICE105&&IMPO13356,0,0.0
OFFICE105&&IMPO13378,1,1.0
OFFICE105&&IMPO13457,1,1.0
OFFICE105&&IMPO13460,0,0.0
OFFICE105&&IMPO13495,0,0.0
OFFICE105&&IMPO13610,0,0.0
OFFICE105&&IMPO13624,1,1.0
OFFICE105&&IMPO13763,0,0.0
OFFICE105&&IMPO13801,1,1.0
OFFICE105&&IMPO14031,1,1.0
OFFICE105&&IMPO14101,0,0.0
OFFICE105&&IMPO14132,0,0.0
OFFICE105&&IMPO14144,1,1.0
OFFICE105&&IMPO14159,1,1.0
OFFICE105&&IMPO14163,0,0.0
OFFICE105&&IMPO14299,0,0.0
OFFICE105&&IMPO14334,0,0.0
OFFICE105&&IMPO14335,0,0.0
OFFICE105&&IMPO14339,0,0.0
OFFICE105&&IMPO14343,1,1.0
OFFICE105&&IMPO14382,1,1.0
OFFICE105&&IMPO14414,0,0.0
OFFICE105&&IMPO14483,1,1.0
OFFICE105&&IMPO14730,0,0.0
OFFICE105&&IMPO14772,1,1.0
OFFICE105&&IMPO14821,0,0.0
OFFICE105&&IMPO14853,0,0.0
OFFICE105&&IMPO14922,0,0.0
OFFICE105&&IMPO15095,0,0.0
OFFICE105&&IMPO15139,0,0.0
OFFICE105&&IMPO15253,0,0.0
OFFICE105&&IMPO15279,1,1.0
OFFICE105&&IMPO15327,0,0.0
OFFICE105&&IMPO15338,0,0.0
OFFICE105&&IMPO15390,0,0.0
OFFICE105&&IMPO15395,1,1.0
OFFICE105&&IMPO15396,0,0.0
OFFICE105&&IMPO15409,1,1.0
OFFICE105&&IMPO15413,0,0.0
OFFICE105&&IMPO15442,0,0.0
OFFICE105&&IMPO15502,0,0.0
OFFICE105&&IMPO15520,1,1.0
OFFICE105&&IMPO15526,0,0.0
OFFICE105&&IMPO15548,0,0.0
